Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
168548.56,161135.47,167328.38,164358.62,168412.22,169500.16,174978.06,171151.44,170576.56,171684.6,172482.47,173041.9,179508.25,183003.2,176829.2,180860.34,186694.72,197468.12,201449.28,202366.52
162310.81,165423.31,166502.33,169758.97,168268.33,170195.28,168355.03,170732.62,172394.31,174619.75,173976.39,176060.06,177576.12,177081.52,181334.69,183247.06,185995.34,196347.9,203622.03,204316.5
161064.47,168152.81,168185.28,171228.06,169823.22,170389.39,165218.9,171920.33,169879.1,174330.6,175069.7,174503.0,178635.77,174025.0,180996.19,183510.42,186247.38,196859.34,198394.56,202077.81
165179.92,161068.3,164882.78,167226.84,169077.56,165202.97,169911.5,168060.92,172570.94,176789.1,174188.66,176595.81,181060.73,179540.19,176922.47,178867.84,185890.19,197487.53,201356.44,203429.33
162802.22,165579.69,168444.94,167519.92,170702.69,166092.34,171830.84,168427.9,172166.7,177402.02,172345.94,173478.69,177435.84,177479.53,181008.5,184057.48,186207.62,195879.12,201575.8,204759.06
164025.38,166585.02,164938.3,169187.9,168622.1,170315.69,167892.28,172714.72,167374.05,174687.69,170039.5,174309.4,176649.81,180535.78,182893.22,184301.28,189847.97,193685.84,200689.6,207076.1
167632.19,164860.95,168124.81,166290.03,165331.94,170097.97,166050.69,173564.12,171118.12,177092.88,176947.5,173081.56,179229.97,179548.81,183561.6,181080.36,184874.62,194424.7,200015.28,203469.69
167067.03,165887.48,163102.36,167589.1,167298.67,170773.62,169859.5,170341.06,176009.56,173062.1,176284.5,176787.1,174822.4,180685.64,182019.62,184276.36,189318.75,195816.94,201597.22,202568.38
164935.19,165202.12,165709.03,166056.3,167587.61,170042.53,173347.0,171247.38,175370.25,172590.97,172260.4,171481.9,178049.62,180284.19,180605.97,183824.48,185532.22,193693.0,201036.31,203007.62
162544.4,158005.4,165256.16,166267.3,170100.47,169529.1,171041.12,169052.12,172001.38,173915.34,175814.83,177670.78,175030.72,176026.4,183796.78,182799.84,189651.1,192859.06,199625.06,200734.0
162249.34,164101.8,167103.61,164840.6,170531.86,165980.22,168881.81,169796.98,168789.38,174234.88,174552.88,174611.94,177248.03,177263.38,177828.05,183347.75,183952.16,196220.97,201560.17,203869.94
163762.53,165298.1,166620.69,166750.9,165848.97,167099.69,168117.52,172243.03,170840.6,176481.66,175858.83,176027.28,178507.16,177978.88,183044.88,180913.9,185264.98,193464.02,200120.34,204896.62
