Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,200110.12,203794.81,206053.16,202856.38,204920.1,204903.28,204725.95,201212.6,201502.88,199193.47,194645.86,193441.47,192464.47,188819.94,189892.9,187132.52,186978.78,182991.9,177654.44,172937.34,165690.5
202302.6,197856.7,200176.11,203835.62,199982.5,205242.38,202809.97,202834.97,201659.6,198940.03,200022.03,194726.36,195831.83,192395.48,190705.78,189778.4,187064.25,188931.42,182514.1,177979.1,174009.06,168090.94
203363.52,198514.86,204122.72,204025.94,207121.44,204371.95,205378.84,204240.38,201446.53,198333.31,199971.62,194923.38,194109.1,194456.48,189578.88,191205.06,188558.78,188481.97,178779.9,179194.75,175446.06,164178.42
200255.94,200929.08,203332.7,204155.94,204435.28,208772.14,203693.0,198449.78,197697.38,198451.88,196774.5,194615.6,193934.84,193204.28,189050.98,186281.62,188669.44,186575.7,183486.08,176207.31,172798.6,161846.97
201619.58,199858.34,203728.12,204271.25,206432.11,207049.19,203508.52,201984.52,202040.56,198177.75,200466.64,193959.94,195579.62,193172.42,190634.81,189627.05,188455.44,185401.14,181250.42,180764.34,173810.28,163305.88
200451.6,197468.72,203364.34,203077.28,203314.17,202867.6,203466.84,202845.06,205741.62,197739.4,194085.69,197962.4,192276.08,194549.08,193163.17,189322.06,185023.88,184490.14,181381.34,178257.86,171914.19,164145.23
205270.27,197610.86,206821.58,207014.25,205736.22,202201.25,205610.6,206132.06,201449.56,200996.12,195665.45,194096.16,192923.9,194190.16,196235.69,189517.86,185236.03,187496.1,182066.38,178719.38,173862.75,165841.88
199770.25,196536.67,208817.88,207927.75,204036.78,206165.14,206513.03,201979.19,198169.9,200260.11,196661.12,195813.34,198580.17,193931.22,188029.47,193427.81,191417.53,185388.4,184257.69,177861.5,174919.34,163631.52
202751.56,195998.28,205034.12,205681.88,202802.17,202743.9,204143.66,204766.55,200990.06,200656.39,201331.58,195814.2,193050.28,195562.36,193603.84,189362.9,187052.44,184797.92,186400.89,178701.27,172071.17,164293.53
201280.47,199890.08,204849.66,203496.97,206393.81,205568.84,206312.67,201465.03,200880.53,198423.83,195743.97,194356.16,195995.72,195885.53,189989.08,190867.34,185662.19,184164.45,182129.69,178111.28,173180.67,163606.19
204510.66,200068.23,202882.38,203092.53,204846.88,203386.61,202566.33,203439.53,201479.9,201292.05,198795.44,193935.03,195394.62,192022.22,192285.3,186796.97,189333.03,182032.19,183131.9,175598.31,173661.47,162826.6
204466.55,199494.19,203695.22,208878.11,204821.6,206805.25,203765.61,204005.5,201340.16,197487.64,193956.5,195397.88,200276.92,193936.61,196038.69,192128.94,184143.38,188774.03,180985.16,180861.75,172404.55,164521.47
205739.0,198042.88,206998.03,203983.31,204136.53,205126.56,203029.16,203058.94,204198.88,201274.25,199883.88,193293.75,194429.44,191396.12,191013.17,189200.69,187605.52,185711.12,184584.28,183526.34,176023.66,162069.81
199942.22,197729.66,203854.97,204352.69,205560.36,202493.05,203570.16,203710.38,202154.39,198949.25,198803.9,194970.72,195857.58,197143.67,195448.53,191295.48,191029.6,189892.45,181615.1,183096.12,173964.56,160030.06
200644.03,196914.62,203049.98,202111.98,202828.84,206307.69,207834.84,202890.27,206115.05,201550.4,200289.06,193745.97,197078.08,194517.16,192668.22,187640.66,184202.34,186609.12,184061.28,181399.9,174403.19,167632.53
202166.98,200535.81,203877.1,201231.66,202848.81,205740.94,206532.19,202449.9,201859.1,201334.19,197366.48,199966.1,195415.28,192562.34,196640.0,191147.73,185615.25,186599.84,184888.47,180150.53,177775.66,158345.72
205907.9,196446.1,202318.4,204278.45,206518.1,206476.81,202784.73,201515.94,201057.72,198350.47,197793.38,196458.88,194520.45,197896.08,189509.84,189421.77,188917.1,182174.84,182025.1,180856.42,179071.03,161577.69
204601.44,197217.8,202858.31,203208.78,205460.81,205528.28,205899.38,202088.25,200610.73,202614.25,197057.14,194146.78,194514.7,192943.03,193690.3,187642.72,188415.72,185577.47,180138.05,177272.72,176118.03,162976.45
197331.12,199907.69,205510.81,207636.12,203528.56,203924.58,205111.53,203086.75,202575.9,201198.56,200144.31,198745.66,198425.6,194164.67,189146.4,187790.0,186051.06,187826.81,184591.03,179952.55,175141.12,168038.56
202134.03,197237.75,201601.47,204246.81,204989.1,205426.06,200843.0,204268.44,198448.19,202268.62,198141.64,197513.77,194872.72,192744.2,191587.17,188694.56,188922.78,185142.53,186336.1,176027.22,171533.28,164841.78
204452.5,196461.9,205211.25,201197.5,205668.69,206751.69,205333.83,204042.66,199425.34,201843.69,197721.4,196607.86,195183.84,195310.48,193875.5,192609.02,192128.72,191149.89,181733.83,176563.6,172700.25,164979.78
203348.39,200027.4,203046.61,204570.0,202629.31,209004.56,204403.28,205536.92,199378.31,201651.56,197038.22,195707.5,196133.47,194596.19,194076.42,186770.25,189852.75,186264.88,182185.97,179744.19,174500.72,166383.97
201246.62,200720.94,203630.84,205331.64,206320.06,203490.66,203253.31,201665.28,199937.19,199074.94,197548.39,196345.6,194139.78,191722.25,189956.89,187283.95,186743.97,185826.39,182782.12,178575.47,171279.97,165391.25
204582.5,198867.78,203640.28,206650.38,206445.33,208951.45,205269.86,199487.28,201461.12,201037.34,198592.6,195390.34,193522.47,198408.28,188139.34,188663.88,187733.53,183357.19,185475.52,180847.11,176329.28,168084.0
202672.62,198225.44,204628.1,203489.53,203920.22,203480.66,204215.73,205059.03,201982.9,199995.61,197572.6,196324.78,194868.69,192002.73,189590.97,191669.44,186752.77,187781.5,186413.72,177269.52,175558.33,163753.81
204330.19,198869.78,205288.11,203173.62,203427.66,199817.88,205319.6,201933.73,202666.7,198631.03,199250.94,196324.6,197042.6,198106.38,191991.31,190927.0,187485.69,185281.16,185907.72,181502.4,172608.44,164148.95
202825.28,199035.45,200981.66,208179.38,206501.14,202713.66,204970.75,203889.94,204030.53,198161.2,202320.69,195486.38,196046.5,196783.61,189921.48,190975.66,191088.81,185207.97,182037.56,174293.1,173741.23,164159.92
201684.52,198728.94,207876.2,209422.83,207967.14,205096.34,203932.81,201872.38,201169.12,198073.94,200583.81,198813.94,196474.86,198412.38,192806.9,184724.53,184556.28,184031.34,185378.11,180806.69,170647.1,164718.64
204431.56,195081.69,201861.6,201152.42,204223.86,206455.19,205884.44,203574.66,200752.0,197685.28,198803.5,195647.78,195069.1,196000.72,194338.6,186926.3,186829.9,185359.33,184368.03,180077.81,171748.19,165166.45
202023.0,199361.44,203662.84,207021.47,202295.88,204635.55,205028.47,201235.34,198877.66,199328.6,198491.62,196160.97,191779.56,194152.84,186575.6,185031.88,188479.69,184370.97,184264.53,179089.22,173266.25,162824.12
201964.72,197236.47,201830.9,203453.45,203324.1,205704.06,205475.1,202548.4,200500.28,200836.31,198279.19,193219.94,196594.03,194724.72,192513.16,187572.45,189398.08,185672.98,181817.69,180551.9,172480.81,166036.97
203601.6,194061.88,208015.86,204435.34,206617.56,204500.9,202279.84,199911.55,199734.55,196202.48,199592.66,197325.5,192060.31,197829.61,191204.03,187905.4,185626.38,186781.45,182554.19,177618.19,176625.23,167038.75
201353.67,197439.84,207122.9,203441.62,204387.86,204612.3,207481.28,200635.44,201777.84,196962.7,201500.72,196193.34,193160.12,194612.72,190644.47,186896.9,187974.22,185949.94,182849.81,178683.22,171043.84,162551.31
204649.5,197212.42,200739.12,205017.5,205150.5,207620.31,206690.17,202571.45,200041.25,200376.9,198436.25,195025.69,195263.45,195527.72,191438.67,184178.6,189541.47,184943.5,182824.84,177462.2,176675.44,164570.56
202919.86,197074.5,203805.23,203243.73,202423.88,202551.78,205240.03,203016.5,203149.72,195772.38,199020.55,195215.47,198190.34,194291.22,191920.56,186466.92,189273.28,191051.25,183540.9,175320.4,173388.16,163167.78
202795.88,197895.3,202313.38,204596.06,202758.12,208231.25,205657.69,204373.69,201005.52,198351.81,196522.5,197189.5,194402.61,191813.7,192149.25,191593.02,185610.66,187360.28,183572.78,176052.31,172625.56,165760.81
201807.38,200849.0,204476.16,202893.45,205224.94,206049.1,208606.38,200109.56,201154.97,198241.06,198332.44,192777.0,190196.11,193659.62,190983.81,186611.36,187926.38,187956.11,184134.53,179356.06,175610.44,165096.47
204989.81,199261.86,204883.4,208596.12,206140.69,206214.97,205461.67,199878.75,202433.0,202808.25,198083.5,197734.56,195426.52,194323.38,190823.94,190763.22,191700.86,188343.56,182323.47,176438.22,175110.19,167007.33
205360.78,195285.0,202187.53,205621.44,203682.47,204374.6,201665.03,204286.84,201685.12,200915.39,198998.06,193495.81,195844.94,193340.72,193252.62,186183.88,191498.88,185644.66,186441.84,177570.84,172360.12,165321.75
201036.84,196297.12,202504.7,204890.89,206398.5,204718.78,204621.3,205810.83,201277.17,196761.28,198652.22,192225.64,194709.72,196359.98,189294.61,189453.12,187453.56,184898.0,184078.03,180487.11,171184.98,167813.47
203179.38,198492.25,203574.4,202626.02,205838.19,205277.4,206647.28,202205.69,201899.86,197936.14,198862.84,197781.53,197373.8,194959.22,193108.28,189138.03,188459.97,186636.56,184684.08,179628.12,172667.22,163540.47
203818.5,196713.56,206718.31,203122.17,206346.98,205033.33,204496.84,201226.69,201489.72,202421.88,198200.84,194952.22,196007.56,195793.0,195744.94,188597.0,186683.36,185868.61,183875.75,178061.3,175913.77,166090.81
200918.56,197916.95,204425.2,203085.19,202998.53,207999.1,206358.1,202264.45,205617.03,200295.34,197208.81,196338.77,195142.5,193841.0,193345.16,187959.28,187945.61,186940.72,180810.31,178704.44,175039.48,161710.66
205410.03,196371.97,206381.88,203800.28,202168.06,206257.11,205877.88,205778.52,199193.94,203893.48,194699.0,199370.1,193496.28,195991.12,191713.47,192706.06,187205.94,182138.56,183515.78,174758.75,172061.28,165144.75
202269.62,197637.52,202102.06,207454.44,206691.94,200837.16,209143.28,204196.97,201613.5,200115.16,193517.62,193045.38,195996.62,196690.06,187478.69,188549.75,186593.94,186572.84,182159.06,175707.75,175901.19,161189.45
207008.12,197308.77,204184.33,202969.47,206629.12,204801.75,207383.58,204577.38,199934.44,202507.3,197037.78,200293.9,195629.78,193895.53,187536.12,188379.03,188637.06,184240.06,183226.2,177956.3,172813.9,163261.31
204858.25,201951.64,204984.9,204047.94,207671.77,204683.44,202782.22,204993.77,202681.12,198096.84,197535.03,193907.11,195181.38,195568.6,189755.89,189447.22,186431.47,183732.1,181075.06,181893.53,172797.12,163778.34
206864.6,195864.78,205797.48,208870.34,204683.28,207059.06,205166.44,203213.52,203571.61,202683.1,194169.12,192862.5,193138.06,194072.22,193318.25,189426.75,189352.47,185265.38,184839.56,179797.48,175748.2,163773.75
203750.31,200542.8,203783.81,202681.56,204546.22,203923.73,204553.81,202971.62,197679.84,198441.47,197409.06,193094.95,194413.06,195276.44,192100.56,188455.17,184449.23,185653.2,183190.58,180402.12,174486.45,163576.62
203921.28,198836.38,204299.88,205295.1,201937.94,203134.28,205517.56,202635.27,198294.81,199633.97,201177.94,198097.06,194690.27,195082.81,192386.16,187532.38,188717.77,183140.39,183928.5,179052.0,172144.47,165153.62
203882.34,196777.7,200822.16,206055.19,207517.06,205422.88,203546.84,201418.94,205212.56,201258.5,197953.38,196754.44,193284.02,196499.62,192957.44,191459.8,187982.53,186321.84,184534.34,179849.39,172965.17,165656.58
207064.78,196346.94,202140.66,205994.53,204042.55,204342.14,201277.5,207436.34,201155.4,200238.16,197277.66,197291.72,199674.7,193357.06,187485.89,186422.66,188288.98,186117.44,182187.6,180730.97,173489.03,166317.38
204217.47,200157.64,203889.95,205645.88,207494.75,207012.66,206070.39,204673.53,201553.38,197221.58,199780.06,200852.48,196904.22,193744.6,190435.53,186366.0,186966.81,189331.28,188382.53,179959.31,170069.78,161968.16
199804.9,201475.52,203855.97,206218.89,203728.53,206782.4,205857.92,204255.17,196509.83,196376.9,199531.81,199123.06,195330.66,192561.53,192608.81,191980.88,186590.9,185957.55,182720.0,178234.97,175807.03,164110.16
203078.56,198814.94,202273.34,206572.56,200238.38,203128.19,204182.03,205018.8,204814.12,198325.34,200143.03,195391.53,196515.38,191099.52,191948.11,189437.23,191234.48,183461.1,178460.38,178928.06,171537.78,167229.22
202545.1,193753.14,201694.88,203992.52,207760.6,207072.92,202477.62,201021.84,197271.84,196888.2,199507.44,194637.72,195531.66,195303.3,196772.67,191184.88,189551.03,187376.47,183048.33,174966.88,174023.56,161977.39
202739.81,199232.03,203692.58,205217.45,201723.56,205518.38,207658.72,205816.4,204115.16,198201.27,200705.88,195897.72,191816.97,196511.84,193295.72,189458.94,186899.98,184948.9,182072.0,177741.39,166995.42,164632.9
203893.8,196772.5,204834.44,203975.84,207376.38,205422.17,202905.66,200931.78,200893.66,200609.12,199223.22,196959.44,195783.23,195161.12,191926.69,191364.69,188507.84,184503.31,180663.89,175808.81,172993.39,162765.67
201100.08,198163.36,203645.27,202365.1,206339.95,204814.66,206292.02,207503.4,202275.03,202131.02,197602.25,194605.22,195340.88,193722.19,193277.75,187965.4,190180.5,180503.28,183822.78,177998.47,167920.02,166864.77
204734.69,197376.25,205196.89,206072.55,206110.4,205565.69,202191.03,201791.95,202447.5,200943.62,197469.56,195369.36,192124.44,193250.34,192354.5,187139.69,191584.72,184334.33,182406.12,181126.12,172684.1,163330.56
202758.1,193966.75,204909.94,205550.16,201856.53,204266.86,207643.0,201490.11,203665.95,202315.88,198280.27,195610.8,191863.1,192647.36,194692.6,189398.1,186543.72,186591.62,182199.48,176671.56,173720.44,161672.81
202743.34,196060.94,199864.94,205350.2,202309.97,204996.47,204851.84,205096.53,196904.53,197959.83,197928.16,197544.12,196056.53,194191.1,191606.17,190766.38,189513.53,183945.1,182662.62,177691.5,175243.64,164944.38
202183.66,197029.53,204914.53,204186.97,205159.39,208351.95,204405.3,205914.62,201227.0,199165.12,202277.47,195301.78,194535.12,195096.5,191911.69,190157.94,190957.03,186323.25,185990.66,181228.53,173663.03,164283.48
204537.6,198791.0,206201.38,203751.27,207067.66,204725.06,204221.9,203404.62,201127.11,199453.9,201348.98,194165.47,195654.72,193666.9,189515.42,184182.94,186862.92,185029.11,184605.14,178730.12,172976.47,163695.19
201405.62,194663.55,202250.36,203516.78,203865.44,205328.44,202469.5,202397.62,201117.81,197735.7,197472.1,195131.64,195556.31,192402.3,192335.78,187753.12,190626.72,186170.44,183283.9,177841.8,177129.95,162945.34
204538.31,196266.19,203027.39,202188.44,204557.98,203379.81,201719.8,204276.23,201060.42,199812.36,196475.58,196248.19,193894.05,193688.31,190825.78,189317.44,187155.0,188002.53,181955.4,179229.33,173132.89,164720.48
205736.97,198755.19,205654.56,200959.33,204907.31,205801.6,204439.9,206824.9,201029.33,198570.38,198207.34,195669.06,196240.6,192913.78,192030.78,189089.34,187183.84,186084.56,186546.72,176829.17,176591.0,165062.62
201671.78,200181.7,202857.38,202713.08,205028.11,201410.86,201045.78,207020.88,203127.72,199571.12,200592.5,196321.03,194154.83,195072.4,191792.55,187454.4,190150.17,187279.1,182283.6,176400.84,175830.97,160656.0
205475.19,194556.22,204676.44,206552.77,202913.61,205824.69,201857.25,201330.06,199154.03,201734.31,203190.52,194683.19,197826.06,196327.0,192769.05,192324.62,184322.56,186633.27,180808.61,179897.05,174229.97,162017.47
202147.5,197958.11,204419.88,203674.4,208204.16,203761.16,204138.3,200151.84,203609.19,200292.03,194591.61,192608.23,197550.22,193907.84,187892.56,188443.6,184481.05,186186.9,182850.84,181785.88,170856.62,165435.95
207154.55,197415.88,207733.22,202982.31,205609.44,207344.75,204468.4,202957.6,202751.1,199246.97,198264.34,194228.9,194746.38,195375.5,193309.38,190627.08,187903.22,187934.08,183091.34,178205.86,171697.66,166183.89
204571.88,198133.44,206354.56,204751.9,203130.9,205771.03,200978.89,201658.34,203664.9,196490.75,197263.12,195157.53,196545.53,192565.34,190057.22,192016.34,184787.97,187459.4,185160.16,179568.56,175455.03,157955.33
204364.7,201772.66,200103.75,206152.78,205066.72,205237.47,205135.25,203365.6,200890.86,202806.88,196992.23,197002.69,197091.28,193328.0,193379.78,190724.62,189682.25,186876.62,181943.97,177258.5,175596.5,166232.52
202225.36,200712.8,206681.23,203566.84,204877.97,203972.84,205147.06,204770.06,200482.0,203048.05,199112.06,195926.1,198480.38,193240.78,195477.6,188048.72,187325.78,185507.38,182548.31,180171.97,175168.12,166491.81
203470.28,198458.69,204050.69,199035.31,204563.03,204304.28,205064.94,200438.66,198711.53,200050.69,198360.1,194872.75,195956.58,191706.97,195022.56,190734.16,186123.88,184275.06,184298.4,182377.02,176897.36,165629.88
200446.75,200426.9,205364.61,204506.6,209472.75,205250.95,202795.56,202549.84,202751.03,196406.33,200135.19,197788.25,195682.28,195047.81,192012.92,189722.3,187095.83,184817.17,180122.0,180232.33,177612.88,162518.06
202727.11,200838.44,201517.52,205840.03,204757.06,203930.16,204847.81,201932.66,201209.81,202481.0,196166.77,195076.03,195775.73,193722.94,192814.08,187353.56,190744.55,184274.1,182432.47,178589.58,175128.56,164621.1
202978.84,199181.83,207206.1,207072.61,205193.84,207201.47,205821.16,204004.19,202142.44,199451.16,196563.38,200630.75,193425.34,192772.34,192833.81,189634.22,188002.75,187141.97,184715.56,180315.19,173496.33,163114.72
205861.25,198291.9,203286.03,202561.14,206390.58,203513.94,205973.44,203174.97,197886.81,201008.06,196955.39,192848.19,196202.34,191560.81,192127.19,189227.2,185413.9,188914.62,180880.94,177105.78,172861.38,164483.33
202318.34,196007.61,204895.19,201907.0,205896.52,206261.81,206094.44,206180.48,202901.36,200779.25,196742.03,194555.47,194854.6,194901.0,191127.58,186341.88,185255.88,187230.97,182439.6,176539.88,173273.28,164872.97
205587.5,200168.72,206593.88,203655.16,204495.12,206998.9,204362.38,200239.47,201349.94,194262.16,199234.95,194498.64,197430.38,194741.17,192368.62,189467.4,188253.34,186803.02,181531.53,179368.44,172205.78,162759.9
