Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
196120.88,181076.28,187997.5,187888.58,184168.27,179988.98,178348.6,182386.25,182651.12,185099.62,178564.12,180880.66,179843.19,182003.3,182145.5,179615.94,184623.38,181372.44,182772.84,184519.78,183388.67,179199.92
195992.28,186869.78,188421.1,186282.72,182520.69,180446.31,178114.94,180639.66,179568.69,179116.3,177522.12,185373.97,180485.72,177480.89,182469.31,182726.36,181701.97,186414.84,180827.14,185023.4,181606.47,179658.56
200248.6,186194.95,189876.75,184979.64,182591.03,183330.53,180616.34,181866.5,181170.86,179928.56,180771.88,177045.22,183298.16,179888.3,179329.66,177583.69,182087.1,183205.98,180926.72,183753.47,182197.05,184785.62
195904.06,185182.34,187195.12,186414.1,181577.22,183125.4,178448.53,179794.67,177836.06,182618.33,179274.97,179964.97,180950.42,180749.28,182594.3,182258.47,185237.16,180668.12,183040.1,185675.9,181214.28,178461.19
199331.75,187484.22,187148.1,186972.9,185670.62,181893.94,182088.6,180378.16,184320.0,183362.83,175720.19,178676.5,183474.31,178952.5,181002.83,181569.78,182992.69,181196.48,178075.62,181921.47,183072.97,177289.69
196726.78,186585.03,191155.1,189785.69,187301.88,180575.97,180785.06,182901.69,180858.53,183754.88,181660.12,177808.31,182979.28,180872.34,180025.19,180139.56,184825.47,183386.06,180969.69,181846.28,183427.38,181637.88
199449.72,186038.53,188022.61,188562.23,185327.25,182343.3,176074.66,181735.92,178018.88,182994.66,180095.62,178960.42,184056.62,181983.22,185890.78,183577.08,184235.1,179872.06,182277.81,187185.06,185050.06,179371.84
198708.4,183813.08,186749.55,187149.83,181992.72,181622.02,178238.03,180242.38,182000.62,182851.97,181045.0,180829.3,179470.0,179747.36,178546.95,184394.03,183038.67,186091.98,182121.77,182691.28,183255.86,179952.14
197850.16,186398.6,184924.31,186783.97,181190.83,179030.06,179329.92,177432.45,179364.22,180935.72,179002.58,179481.2,181877.28,181273.6,181409.4,182378.72,184348.61,184938.6,180094.94,183908.03,185880.06,179519.89
199514.94,186754.78,188048.88,187852.33,184463.1,181150.62,176242.73,180606.19,182808.92,185663.2,181064.03,179378.34,182826.92,179049.88,179114.6,182517.47,184708.47,182515.88,185219.98,183923.12,182768.44,177062.38
196157.75,185567.16,190759.1,188642.06,181272.12,178890.14,180685.19,178984.23,180328.34,185448.22,179336.03,182625.25,181501.8,178954.62,181327.06,181341.33,183744.22,186488.4,182274.39,184544.7,182701.44,181434.4
197398.88,187094.0,189098.31,187951.7,184747.88,182563.22,175961.22,177316.44,182111.12,181169.31,179439.62,182278.53,178460.38,180216.5,179845.34,181786.33,183850.06,180832.75,183908.12,180946.94,183011.14,180759.6
199384.28,183500.33,188386.14,188851.98,185239.06,180929.2,180870.88,183962.53,177883.53,183393.89,180805.23,180369.53,184070.9,180270.03,181319.33,185180.44,181098.39,181624.81,181113.62,184501.6,183974.0,179065.48
193738.81,185969.47,186596.64,185187.03,182218.1,177388.44,180423.1,179041.2,179168.62,183457.8,181661.1,179400.52,182121.14,185040.44,181413.1,182524.61,181967.0,186261.58,183099.75,186760.86,183811.89,179642.73
200216.1,185797.16,187294.81,187881.44,183555.61,181079.56,177553.94,182297.31,102076.266,182120.55,176536.02,181070.25,180156.78,181720.75,182610.44,184830.47,181293.14,182001.03,179793.1,179859.28,182381.66,184032.52
