Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
199315.58,181429.88,183706.56,181929.47,181422.56,184335.6,182727.4,179543.11,178870.84,175996.25,175286.34,174010.7,170952.06,176462.17,174461.9,177024.06,178603.53,181401.66,181033.66,179081.48,179023.9,178419.88
198062.38,181176.16,183921.75,182621.17,182449.44,184547.16,180857.08,177001.4,176865.95,177406.73,177237.1,175516.22,177634.16,177126.03,175870.66,176733.84,180984.88,180344.03,181032.33,184122.2,183491.28,178278.94
197543.67,181823.1,186268.55,184930.12,184435.16,180720.0,183559.1,177761.62,175510.78,177895.44,174634.22,174175.75,175386.38,175004.84,175323.6,176342.5,177768.16,177706.97,178856.12,179605.55,184176.88,179119.88
197028.25,184342.4,178367.7,184138.47,184721.4,181906.56,179868.6,177823.56,177534.75,178939.5,174136.88,173414.94,180011.47,174784.38,178051.56,179326.94,174545.69,175179.73,179170.94,177383.75,178352.8,182185.44
199223.8,181886.2,182885.3,184336.83,183302.06,183578.16,180610.17,177447.44,177202.9,178000.42,176038.89,175530.45,172388.4,177812.34,175905.53,175985.83,176345.81,176817.08,179862.4,180912.97,180195.06,178793.48
196062.88,184379.44,182752.36,185366.92,183176.27,184558.4,180839.72,179646.47,174733.69,176539.56,178155.33,174849.77,175640.06,175814.27,178268.42,178695.11,175493.81,178737.27,180282.28,183700.69,183770.22,180792.02
196467.02,182509.4,186938.5,186088.11,179111.94,182871.6,180745.75,178091.75,175943.69,177741.9,173385.97,175516.81,175538.9,177342.62,175751.22,174077.14,176183.27,176523.02,182394.5,179664.27,177289.03,177630.78
196934.34,183748.16,184403.06,184541.77,184523.73,183399.78,183246.95,180633.02,175305.0,180243.89,175792.44,171960.97,173358.38,174954.9,177670.19,178635.06,177252.78,176568.69,180475.47,178768.6,182322.03,181399.1
199559.84,179549.4,181138.84,183631.52,183507.19,182041.75,184481.1,177413.64,174916.97,176950.22,174849.1,174119.97,174848.4,173051.77,174961.77,174263.69,178695.58,179716.25,178953.84,178304.45,177869.88,173888.28
198692.75,181220.53,185545.56,186022.92,182520.44,183828.89,179613.34,178753.92,177620.55,175023.83,175776.56,174120.5,175336.28,176902.53,177757.06,180698.88,177465.69,176898.6,183703.75,179506.28,184049.9,177177.95
195626.38,183082.4,184948.88,182062.66,184361.69,185833.81,182662.1,177274.55,176649.97,179043.12,176734.16,174195.25,177713.88,176253.72,178002.03,181780.12,180510.31,175249.6,179664.4,183268.9,177333.47,176216.11
198292.39,182103.11,182119.47,185053.81,182571.9,186385.14,179425.25,176178.9,176379.4,177775.92,173209.8,177391.56,174391.6,174585.19,176322.84,180041.53,177771.53,179384.97,181134.78,180134.03,180071.53,182595.84
198693.14,181135.28,183370.55,184808.5,187072.77,180866.28,181634.06,179570.31,174854.72,176476.28,175202.1,174599.89,175694.31,175066.3,175934.47,177308.86,176159.6,176816.44,182209.2,179594.86,179556.9,177114.2
195248.69,183003.77,183884.66,184459.78,185227.88,181972.34,180270.22,178478.6,177019.62,177252.25,171978.78,174267.1,172851.03,177926.0,175444.38,178388.12,177843.88,175118.47,184411.48,182294.44,179539.89,182763.14
196460.9,183097.84,180589.36,185023.03,182709.67,185249.88,182545.44,177745.66,176018.08,177785.9,173678.94,175502.31,174348.52,176693.44,180670.4,176502.53,178643.84,181282.34,179747.53,178239.9,181306.03,178513.78
195818.95,183384.61,181890.28,185087.97,185001.94,182508.25,181993.62,176385.95,179011.67,179676.69,176762.72,178123.0,175828.86,176332.77,179779.66,179384.2,178130.1,175970.22,180954.66,180047.9,182648.64,179273.02
196192.97,181151.53,184545.44,186580.88,183792.77,180991.16,182999.9,176871.5,173992.6,179939.94,175522.62,173825.94,176899.12,177499.4,180652.81,177287.94,177440.88,177015.2,182732.6,178904.98,180916.95,178024.78
197004.4,182995.5,180969.8,185168.97,183402.34,181363.08,181800.62,180562.47,179654.56,180433.0,171715.47,175947.81,176451.25,177283.03,177196.6,176799.44,178900.16,179727.28,181174.48,179345.16,180770.0,180178.83
197605.9,179995.94,180223.61,185715.5,185773.66,184122.2,181049.6,179314.02,178579.16,175546.12,175399.28,174673.78,171861.58,178782.84,177502.53,174517.17,177058.44,177631.39,179605.62,178129.69,184497.53,178913.16
194294.5,180911.02,182239.14,184547.94,171818.03,183320.45,180450.72,176983.38,176419.23,181095.36,171166.75,177068.28,175018.75,178433.72,175921.95,178586.34,175016.5,180672.53,176402.17,180365.34,184104.25,180483.72
193815.22,180862.28,181154.97,186519.84,181451.53,181807.19,181273.38,177604.81,177976.38,176901.02,171554.12,176693.22,173869.73,179900.5,173659.02,173929.81,180224.69,177509.61,179281.86,184600.78,181324.84,178845.28
196775.88,184204.06,184108.94,182877.81,183877.42,181656.22,179405.3,179995.81,174908.52,176677.94,175422.75,175713.88,172628.34,171841.48,174627.33,177429.45,180566.55,177491.98,180208.28,178977.47,180092.66,180010.31
195436.77,184174.0,185115.84,184366.9,182229.4,183431.97,182848.16,179082.3,177531.78,177635.78,172581.94,178516.0,173413.31,175997.33,177681.11,177720.02,178960.39,175637.31,181461.0,178466.75,178539.44,179006.2
198493.4,180076.81,183080.22,183956.78,182498.11,184814.69,179764.38,175876.62,177072.16,173637.5,174046.08,176373.95,174542.89,173318.44,174992.2,177337.9,176943.9,177431.03,179563.62,180617.31,182314.62,179257.73
194223.34,184461.56,183401.9,185035.56,187367.03,185243.38,181946.4,177752.97,179256.06,177933.1,175049.47,178379.62,172711.72,171849.16,177283.88,176590.4,179148.6,178633.56,182131.72,181760.66,182101.73,178992.61
198871.9,178477.11,181146.1,186301.84,184682.45,185618.12,180889.38,178279.19,177992.81,177877.75,168783.53,174173.44,172512.6,178204.84,175145.9,176440.44,179856.4,178225.34,178578.81,179669.62,178797.1,176514.64
195845.42,184220.28,184867.7,185090.08,184587.44,182002.66,182360.0,181711.97,179576.28,171966.81,171567.81,172158.28,173897.89,174127.89,172755.77,175718.03,178935.61,180087.69,179745.69,180324.16,181401.27,177881.72
196348.78,179540.47,180947.77,187121.22,182616.69,184511.38,179941.64,180170.38,178137.75,177108.94,173912.34,177572.47,173890.53,175793.2,177032.16,179719.56,179446.16,180515.25,180313.75,178118.67,182270.56,179436.72
198439.16,182452.19,184382.31,184984.23,182926.6,184322.66,180924.31,176220.47,175952.47,178271.62,171212.3,178190.33,174939.72,174450.77,174245.75,177306.94,176727.53,176937.34,183528.03,180470.3,181457.9,175394.81
200768.56,184224.72,182214.5,188761.78,183598.94,183876.27,179088.3,180708.94,177872.67,179485.55,175336.47,175467.97,174471.5,177262.5,177728.72,178875.97,181522.06,179038.69,178453.0,179152.73,180778.06,179137.6
196512.19,183754.22,186555.97,183074.19,183665.44,183766.9,180760.12,179054.14,176564.34,176853.19,176500.39,179533.97,172605.47,174620.77,178671.69,178945.12,178359.8,179529.31,181103.14,180513.88,180752.78,180984.38
198323.44,180915.72,183702.06,186114.52,181941.06,180597.08,182096.4,180217.88,176758.22,174403.1,174806.5,174005.9,175365.31,178526.84,175982.75,177613.31,178511.66,175790.06,177966.75,180494.94,181642.19,176433.94
198583.39,182424.66,184741.86,187387.55,185032.34,182526.62,182130.83,176121.27,174635.28,180593.3,177608.0,172711.86,174173.94,177971.27,176942.6,176930.34,175802.88,179075.31,180083.45,181450.36,180419.78,178255.58
196269.56,185216.08,186575.34,184294.78,184338.56,185709.44,181368.03,180148.38,182469.78,178381.78,175754.75,177869.78,176356.34,175570.0,175965.23,177479.44,178854.83,178987.88,182563.0,179644.92,181432.86,177325.52
197878.28,183240.31,180636.84,187266.88,185810.0,185141.39,178171.38,178721.12,175916.33,177125.6,175373.84,176367.75,174073.94,174310.75,179882.81,179163.44,179127.9,179448.97,180564.72,180326.9,180947.19,177577.4
