Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
359075.59315563046,364731.7583064311,360862.8115137353,357691.1478809529,357917.14874244813,353326.54678312293,352913.83605319203,358728.83616074413,350161.6396144313,353672.59437148547,351517.0521152155,351304.30909099977,346545.79155295296,350867.80535826244,355356.90106354107,347935.9524339357,346679.2506694673,344982.62518157536,344740.75287526846,345762.0270514736,339999.1204656064,339739.39322294114
361240.3833104737,359705.1709159958,359986.8020583929,358491.91317370895,356245.68994412926,352332.18553178845,354388.8620051158,351524.4561590047,352683.9230469198,348457.9521347644,349870.9839709265,352210.99311189714,347561.3655823731,350671.0092385583,351531.56571681413,350109.1442622979,346119.76236603805,351162.1786497577,347409.8873806376,347025.22732788464,344100.09921888734,345112.5822035682
361711.73468799365,353206.65783288213,362554.7116870297,360282.1672654648,358916.92182460765,353686.5197465897,356456.37181109935,357075.3842446829,353986.8488037628,350807.9430994791,349276.14347039873,346521.21785582555,352311.752025991,341289.6594293845,348722.8651987613,347368.8378198348,348507.37854275946,346718.21490892395,348382.5432779163,348087.2320546209,340659.46325226506,341495.9886312476
356029.3764665242,356747.6176744587,353946.2785606259,357730.6407929753,358381.2254009659,357093.20321318693,352542.0270992542,354386.5359147559,349586.9247121774,351325.7680840823,353797.45841645414,354148.42419374606,351048.5885997674,349783.7271361231,347082.7384047038,345715.1751970374,342849.7587539872,347407.1550074574,340842.17194528936,343070.1478364578,350522.0637927019,345281.16977041756
358425.63092065224,352706.9790587897,354099.1353881797,350675.8909187487,355822.59612592234,354908.12211027637,348219.4545762697,358012.5515994652,354555.3367674786,350480.5802492337,355571.0309031678,350762.79001988826,345992.0320826683,346098.01276897726,343458.180429026,345833.3407688878,341146.20572480955,339065.9493427183,343807.5023364512,344818.0784090065,343791.8554419365,343095.8960115442
359018.4926777225,353646.9025360884,357948.2488057356,357158.37881737854,357848.6405700145,352633.4831013982,356791.96059859585,352321.2087553892,356185.53571216913,356179.355171755,348764.1169681165,354460.4043986503,344767.89995837794,350307.14758897957,343970.5005245306,347753.02800353937,347338.58841291483,340516.5771757723,343656.6621267018,339583.5614475607,342728.48141265457,348398.0715042101
351767.42379801377,353004.0921138625,359737.12464331987,353043.33671323635,356359.11321107415,357386.5133544314,354396.2383361255,356135.67800441984,351397.4140256473,354911.41932849406,347595.6603078683,350846.71635224717,352367.39479962026,347731.8399855607,347593.3797145786,349942.13013163704,343462.33640278236,343849.84062249877,351362.8163958932,335759.38801987737,339688.8715099217,342051.8507753384
356597.4832096152,360054.6712492608,361283.5676248845,359047.824016899,357210.09276679414,358272.82661663304,356690.0559987457,356360.5800873629,349101.85307468486,353310.68629642576,355926.60406424996,353596.15801050153,348951.2498632274,349400.16259099095,347089.04441061226,347230.4436757155,352568.60273593204,339546.42362450575,345473.12444177753,344478.15009575954,346768.12149801594,347672.10116383387
361081.49823537015,359104.47807765665,359567.1599962168,357386.45081439696,352951.9514294717,355469.95262346184,359259.84187974327,350494.27031435125,353720.42996618006,350453.3794910361,350050.21303692646,348739.75658955297,351652.8997859565,351718.3596304754,349524.0853944061,346952.5264290355,343287.0815885866,346041.82395726454,343719.70170238905,349208.8975263585,347793.7208010071,342346.06445751805
356501.9290990707,357242.98465144844,355605.4680986277,366085.25705024623,362860.97638318356,353768.2772414125,354357.6018226569,351587.8882658962,350660.2910222527,355997.4806638658,351386.65952888347,352581.3013238247,348195.3121764874,349327.75707446004,345271.70868333324,348289.8644204146,342620.49737412995,341800.3000166136,344612.1902331001,340697.8566384498,339380.58894155984,341616.51587247866
