Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
199315.58,182860.61,186162.3,184642.47,182581.19,180631.23,179352.1,175591.84,177302.78,173781.97,177523.72,180203.62,179611.8,177248.64,180853.44,182994.86,177829.5,181980.81,179984.69,179590.84,180507.47,176560.53
198062.38,186456.16,184685.22,186556.81,187213.62,177469.47,174487.06,176654.97,176808.53,176140.34,177485.03,178805.86,179175.86,180119.23,177484.31,177848.78,182167.16,185312.12,185594.66,182254.06,181159.58,183698.12
197543.67,185018.47,185854.69,184350.64,180055.7,178517.0,176977.06,175109.47,173662.53,175912.25,175796.53,176938.84,180093.25,179683.25,179796.84,181749.2,180241.55,178889.19,183604.69,180678.06,178770.83,182957.61
197028.25,182790.84,183900.45,186467.19,180285.0,179913.88,176301.28,175231.89,173048.0,173397.47,180073.25,179997.83,181161.6,182679.44,179954.81,183233.0,180778.1,180913.17,181891.61,183500.6,181826.98,180784.69
199223.8,187527.84,186471.34,182257.77,186819.75,179605.97,174436.75,175491.1,174817.06,175914.22,174822.6,177774.56,178980.48,180223.81,181551.16,179687.06,180177.45,178905.22,183268.98,184481.81,181380.28,179443.02
196062.88,183262.64,185507.0,184180.94,183108.52,177447.75,178171.25,177122.03,174804.44,175050.38,176869.39,182452.23,179700.38,179017.81,180997.17,178707.53,176484.94,180929.62,183911.77,185402.9,182080.1,181288.9
196467.02,180485.84,187158.38,186781.56,179826.62,180399.44,178306.78,178202.97,176602.38,177680.81,177029.22,176857.86,179126.28,179397.97,180959.5,180745.56,184604.5,181393.31,186169.02,183499.45,182625.34,180928.47
196934.34,186306.03,185900.0,183637.44,185205.97,178232.5,175093.16,178568.94,173003.16,177595.12,177152.4,175362.67,176114.19,177600.88,179504.22,177567.4,179339.11,182969.78,184322.7,183478.89,182032.22,180057.94
199559.84,184015.38,188446.66,185449.53,182025.22,180038.1,179351.72,176255.9,175240.47,176313.81,177557.88,176024.05,179347.69,180970.62,181803.6,180098.34,182227.44,182036.38,187111.88,182691.78,180965.39,179094.03
198692.75,180491.92,188986.33,184186.88,178816.06,179106.81,175131.38,176524.52,176436.45,177760.84,178532.12,176644.05,180326.45,177845.84,179577.4,182110.19,181135.7,182983.9,180838.03,181726.34,180269.92,180027.22
195626.38,186378.0,185079.03,185317.69,183156.39,180185.6,174941.56,173849.34,177193.14,174098.56,174810.33,176082.06,180343.6,178398.72,177489.45,182077.25,180853.84,181488.34,178806.72,184078.16,178279.83,182517.12
198292.39,182977.16,186093.16,185159.81,178695.81,179762.28,174979.95,176946.84,176072.66,178365.66,175275.62,178007.38,178546.4,179860.84,181249.34,178810.77,184084.66,183383.9,183031.25,181245.0,180735.56,181433.12
198693.14,184418.73,186297.84,180831.47,181733.56,175471.33,178778.53,174714.53,175659.06,173037.47,177424.52,180456.25,178943.98,179519.2,180779.72,178895.16,183087.39,180326.3,185514.34,183492.7,179119.36,176921.33
195248.69,183275.73,186639.84,181003.22,180087.6,176489.0,175529.56,177338.55,173637.12,176226.16,177463.36,178239.56,179729.75,180648.78,180911.0,179618.16,176281.56,182162.22,182960.75,182841.31,183883.19,181321.88
196460.9,183181.56,186783.94,184349.84,182205.12,182862.4,177436.31,177080.08,173788.34,177641.69,177808.4,177321.88,176783.72,182859.33,178180.72,180609.75,178338.16,181660.33,179289.28,181143.56,179899.9,182155.06
195818.95,188801.06,182293.44,182857.81,183701.47,179480.52,173081.44,177201.38,177370.64,177229.9,175444.75,181504.92,177639.8,178993.62,179171.28,179457.98,180892.19,180404.36,181024.75,181676.36,181071.44,179668.62
196192.97,184504.33,185967.9,184951.14,182852.45,180993.36,180215.66,177205.23,173300.95,174635.38,176862.53,178327.17,178732.3,180376.31,179897.1,180765.78,184327.89,184494.25,182394.38,183203.47,179316.5,183667.31
197004.4,178720.56,190904.31,182674.12,183592.53,180182.11,176716.03,174668.88,171670.6,176496.03,172279.06,178766.56,178043.4,181578.66,181648.55,179002.34,178588.28,179167.44,182002.19,183706.81,183688.0,183653.66
197605.9,186426.47,183757.55,180768.97,181344.72,179834.78,174527.38,176459.1,175534.5,173933.22,172817.69,176628.42,179136.5,179344.19,180613.89,183528.08,179568.1,182766.02,186091.19,182497.88,181211.1,183219.67
194294.5,183479.02,182650.6,182951.53,183502.42,177960.47,178940.55,178891.19,174580.11,176006.66,178530.28,178546.97,179946.88,182007.06,183853.84,179268.75,181819.9,181713.69,183156.19,181429.3,179803.1,178607.69
193815.22,180802.25,185820.0,182254.86,183691.75,177949.28,176451.47,178975.19,177213.81,178792.56,176124.47,177975.22,178009.1,179422.66,184404.16,178121.81,179575.16,181361.12,180447.25,179841.1,179800.98,182737.61
196775.88,184322.34,185056.34,183430.78,184476.78,180637.25,177951.5,177387.03,172396.75,176208.31,176303.16,179646.72,177852.47,176848.28,179818.4,181630.34,180122.25,180723.31,185880.84,181065.08,179711.19,182330.84
195436.77,184095.06,186626.94,181634.19,186014.31,178235.47,177231.5,178349.98,177018.84,178823.19,179193.8,176716.38,178739.23,179672.97,182089.03,179200.31,178249.5,181217.97,185900.45,184164.83,181735.94,177323.6
198493.4,182759.62,185716.25,184782.48,179610.97,177874.16,175135.53,178395.2,173386.28,176035.64,176075.1,177462.34,178006.38,182223.72,180622.03,181778.62,179919.25,180321.19,184376.31,183275.44,181522.11,178210.75
194223.34,184331.16,183702.34,183581.12,184067.5,176783.94,175779.9,176897.66,177255.97,173253.77,175383.72,180017.81,179505.19,179125.34,178972.78,183304.94,179702.1,180839.78,183683.06,183276.08,184224.28,182209.6
198871.9,182091.1,181289.16,181971.77,182477.94,177813.36,178608.1,179059.6,175137.86,175540.31,176304.88,176884.78,178278.78,182661.19,177073.58,183456.5,181271.45,181580.72,183737.66,180565.11,183530.03,179899.69
195845.42,183339.94,184608.19,184464.81,181631.92,179312.58,176333.2,180427.4,175133.94,176573.9,173670.84,176586.97,179259.55,184224.94,176604.4,184721.08,183669.48,181899.38,183420.61,181395.64,180395.34,181695.81
196348.78,184989.34,180725.75,186812.6,180682.6,175603.36,179374.83,179587.12,175533.08,172332.75,176825.72,177333.19,173739.44,179151.97,179446.38,181897.03,180777.94,179390.48,183045.53,183352.03,181433.12,178612.77
198439.16,183013.56,183546.34,183449.98,181334.19,176575.44,175702.72,177510.47,177299.92,174518.25,177167.72,179799.11,177637.03,180038.19,178934.42,181516.5,182385.23,180938.9,181722.3,180174.25,179325.12,181331.69
200768.56,182487.6,185023.1,183748.84,181500.22,178367.5,177078.28,180504.34,174366.33,178104.62,179736.06,178602.0,176699.81,176684.55,181359.62,181995.52,182731.39,179365.16,179202.72,186421.06,179581.03,181508.02
196512.19,184589.72,189211.52,182221.62,184118.72,176958.66,175795.66,177612.88,175723.62,176332.44,176956.02,182003.44,181020.73,182409.9,182084.23,179985.97,182498.31,180286.88,183881.3,177488.9,179706.94,179457.62
198323.44,183356.06,184579.1,186467.22,182956.23,181846.23,173503.94,179756.14,173412.36,173638.45,173440.08,175990.69,179430.34,182048.33,182266.19,180373.16,180746.34,181124.88,183418.53,182730.53,181612.38,180408.97
198583.39,182750.62,186856.78,182201.64,184051.9,176946.84,179492.45,178831.9,175686.69,176557.52,173514.67,178794.6,180733.31,182651.81,179664.58,181463.81,182100.72,184045.72,181628.47,182646.08,184200.47,176346.88
196269.56,181951.62,184661.38,185125.22,180286.12,179793.81,174670.31,176017.53,173299.06,172700.7,174301.75,178402.03,179717.69,178896.38,179333.27,181020.0,180858.14,183279.9,184674.56,182322.16,179173.25,183297.6
