Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
241179.35459199105,242249.08447906753,239641.23271137575,240520.85465473667,241402.09181955893,238686.1877451298,237059.132650732,240384.1589335992,238439.08563520334,243043.3764723501,238992.4325073409,239768.34706104433,235449.552950161,237510.28937085488,242344.06718618592,237205.91380789148,240613.82964815182,236859.8159008306,244559.71602065075,239392.37248208222,235536.7165376241,235055.66733117247
242754.95760888158,241794.1167273408,241521.76645698014,243645.72896034873,238392.88849833372,237776.2658489814,242824.07775069386,237850.3270759755,235727.97613339953,235425.15883887486,236900.0647376147,239026.51957545485,240692.06354575965,240381.7434833874,238954.7525732756,238110.99012686295,242075.2033331222,237977.80506114438,244013.84276127184,238262.93447044995,237715.28886901916,239487.1999222614
242676.1481266627,236422.6789233529,240890.6454111629,238483.79967259022,241614.982349902,238815.352480713,241530.2723217809,243177.66336253902,243400.29506960922,237672.6657749201,238342.54187494193,237504.26174373066,237162.5390731994,234652.6748693066,237621.05844866947,235934.80482066429,240171.34308571758,236992.7946508961,242151.67504621844,235502.67620631488,237785.142009997,236685.71735766897
237629.3072848397,243092.62547066036,237095.72798954678,240149.38011100332,238945.22238939852,238950.53621875244,240387.14725672326,234354.59594374208,235882.09429014652,236893.36202750425,239263.99867509468,242822.9801326972,239889.40172824002,238429.49548240055,235672.92276211485,240139.80275286903,239032.8631852629,236710.68878866878,239189.1388843045,241333.41834089658,240399.0942783946,237701.0266846216
236065.29494678963,237541.68422775224,238962.44019488074,237009.95362766692,241866.72152102255,241752.89025088437,237653.81780921936,243788.28798992655,243327.39312506097,237694.2511678961,240460.03756812113,236138.59711897813,236939.28234897048,235527.39906043917,238956.38510318572,238209.37440741912,236021.33885725655,234452.3595285764,239645.17823052706,240431.8689992759,239879.52048072955,238577.56546514577
242297.5409833017,239070.2855013662,241901.08410792888,238281.05816579968,238597.12149855454,235772.7092290735,241676.4783628472,239447.51475464518,240919.6446053046,243106.90685947862,235411.8588679867,242733.28075675888,237914.86263239977,238814.7689057605,233468.20535477216,233774.6509088918,242053.38303723943,237933.29664816486,241450.54061415885,237079.65306606202,239767.7964471309,243674.41135080467
233762.37837608086,242540.78461739037,242797.14199076768,238328.89431650314,239096.52514324567,239658.80132259213,238967.87770409818,239295.76421846624,237590.0398250803,241034.64743486495,239780.25560332547,239768.35987898317,241823.3636245138,239860.8808719305,237206.3546394765,236806.51001172673,238074.7778794158,234504.8522088721,240817.29162216926,236626.49488596388,233958.16503060417,235109.937457285
237515.00181911304,242334.13213904173,243607.2267180035,240672.25360092006,240513.40364148136,240303.33883813786,242106.80495974876,240061.04528181025,237190.85535550935,239287.1708784907,243455.0244649095,237485.00528231607,239235.89958750136,238697.71048866707,237698.73220209614,238356.25830302044,239255.1011288211,235738.7555032576,239802.10157170022,239479.74880023807,239628.4848615863,243237.2903231837
241956.94854679,240394.03953733874,237405.27037937433,236340.47110687316,234805.92783683457,234842.31574183906,241289.97276268076,241075.77440404965,240367.30053649825,238821.05823964393,237270.39526637088,235589.24198162742,239019.39844770514,240195.11635629233,239745.99867209833,236323.1338749919,235684.24179357121,241296.0721627914,240541.78467091802,240110.18122442864,240458.26121734228,236543.80163996626
242195.5038106892,242064.43891128944,242300.66817030305,242821.09001557296,243226.0013323276,239961.62264342303,238191.8594359471,234770.13869318698,236060.572947388,240192.29530791222,238855.65305652935,240750.4728211444,238150.85533820782,235417.71228451046,238263.49385529905,237973.35287093802,237064.07003975086,237614.637867086,241520.4522197016,236368.47381774758,236684.94842955243,235877.59076677682
