Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,199991.31,202161.1,212576.95,214206.56,213856.06,206523.22,204651.03,196548.3,192219.23,182812.47,180518.53,172013.48,173228.1,168248.9,165930.34,165668.19,163861.75,161555.11,164924.78,162471.97,162518.34
202302.6,196169.69,199562.9,210005.03,214188.7,213682.88,210164.16,202724.34,198115.52,191962.88,184208.12,178952.31,176064.6,170817.97,166528.03,162655.55,165319.34,161624.25,161432.97,157445.1,159948.3,159845.03
203363.52,197707.4,204217.28,216192.72,215175.22,211013.31,209327.84,204080.62,196977.36,194767.8,186285.22,176667.75,175196.31,174439.25,165924.5,164414.89,165283.14,164242.22,160581.16,160854.81,157211.81,163265.97
200255.94,195994.5,202678.69,209634.66,212294.53,211633.31,204963.47,205040.53,199125.88,187455.12,186620.52,176876.16,176474.81,170163.9,171028.12,165127.17,163090.94,161081.61,160022.16,159774.6,160030.52,165295.12
201619.58,195334.22,205255.66,211632.81,215661.53,213609.72,211257.56,205045.9,195782.28,188902.28,186449.7,181774.05,180692.28,174618.53,166029.6,165150.36,163625.34,163039.1,162615.47,160710.6,162290.45,161861.34
200451.6,197383.6,200297.38,214452.1,212794.22,215184.89,209946.92,204890.97,198758.62,187795.97,186495.31,177855.34,175089.69,171593.88,166632.89,167261.6,162819.47,161826.67,159513.6,162030.94,161458.98,161759.22
205270.27,195939.75,205798.56,209231.53,213219.75,210984.16,212890.0,206099.67,198406.94,195080.83,187102.08,182274.36,178610.25,172115.1,170403.88,165252.58,166222.84,164072.38,159633.38,158517.06,162303.22,161510.56
199770.25,197911.6,202505.77,212305.73,215502.88,210752.06,209813.6,201168.95,199711.62,192123.58,185298.27,183145.69,176000.75,169908.25,168947.62,169803.36,164411.78,162193.72,155997.81,157733.44,159292.97,164476.16
202751.56,196712.81,203383.44,210588.64,210456.58,213250.66,210660.53,202705.22,199367.97,191006.75,187183.39,179729.84,176085.89,171539.94,168177.0,168116.45,161911.8,159534.1,157691.5,161687.2,159805.72,165682.66
201280.47,197104.94,205246.62,208907.31,210419.77,216163.28,207771.88,206220.12,198826.88,190030.06,184839.42,179193.44,180003.72,176245.81,167304.25,164692.11,166627.83,161377.12,160044.92,160353.98,159467.47,163184.66
204510.66,196087.28,201520.69,208090.38,214384.86,209831.34,208397.53,205253.19,196744.97,195608.88,184676.0,179281.22,175405.5,171830.5,172696.84,162743.2,166628.12,159264.66,160674.83,161874.45,160472.78,161050.4
204466.55,198619.28,203278.84,211736.55,213930.44,209747.06,209978.9,201588.25,197325.62,189419.88,185134.8,178073.2,177207.97,172368.4,171160.25,166103.31,166927.83,162428.28,161702.62,161225.75,162107.47,162912.28
205739.0,197518.22,203994.53,210608.78,214294.69,215065.34,208494.66,202693.97,196659.53,193023.78,184784.98,177278.52,175930.95,171750.16,168647.33,162805.81,166634.69,163359.78,159875.44,158215.88,160555.53,163523.66
199942.22,200648.16,203008.84,208657.06,213168.75,213659.47,207633.98,202812.8,198827.81,192435.4,184764.47,178968.23,176570.9,169690.72,165950.56,165102.31,164719.34,162694.44,160403.19,161893.44,159079.38,161009.08
200644.03,196935.17,204088.8,208606.34,208841.34,212516.81,209797.3,201740.72,198789.38,190445.33,184266.75,178293.0,178699.77,168457.23,165169.4,169405.94,165221.9,162237.2,158533.58,159828.47,160232.9,166287.06
202166.98,196541.6,201094.81,211292.23,213143.75,214726.2,206733.97,205900.25,198716.62,193024.22,183404.12,180218.0,177064.1,172763.03,166142.38,165249.27,166482.61,160572.22,159326.6,160622.05,163117.12,162201.48
205907.9,197290.0,204049.75,209393.84,213435.62,216230.72,209385.28,204473.16,195705.11,193111.9,188219.05,183617.9,174885.25,172257.62,169414.19,164338.44,162735.44,161088.12,160528.4,161465.06,159164.4,163831.94
204601.44,198572.36,201639.55,207799.72,215946.84,216542.33,209586.77,203853.86,196566.6,192754.14,188763.27,180685.22,178122.0,172529.92,165204.83,166270.61,162727.81,161238.56,157894.44,162814.1,161244.0,164191.88
197331.12,198692.03,202462.4,211894.72,213909.05,214636.38,209731.73,204876.84,198789.95,190597.16,184526.88,179492.25,178159.25,171150.28,168273.47,163644.72,165579.94,159964.0,161824.06,165060.67,160910.97,163068.62
202134.03,195627.02,203526.23,207847.66,210261.62,211075.75,210049.61,203396.77,194268.0,192224.53,186512.78,178541.88,177082.94,169414.62,168071.34,166979.84,163581.47,160223.56,158715.53,158877.1,162253.58,164518.47
204452.5,198454.9,206525.47,207200.42,212313.38,213021.62,209570.53,205034.69,194773.12,194019.69,184619.17,178568.03,177637.1,173717.6,169374.72,166740.6,167004.0,165761.45,162487.36,162416.98,162365.1,162988.44
203348.39,195813.56,198456.64,207602.19,214023.47,212271.31,208488.73,205866.64,196374.12,190934.45,184649.42,181075.89,177838.98,170595.72,169432.75,165033.92,161208.19,159727.42,157953.75,157964.56,161906.92,163577.84
201246.62,197750.94,204410.02,211396.83,215938.03,212399.73,211632.61,205177.9,197008.03,189628.7,185860.9,176342.72,176206.56,168366.67,170278.58,169054.97,166126.39,160875.88,161097.61,162472.92,157230.14,165049.36
204582.5,197981.16,205731.36,208867.77,214977.81,213058.72,211529.84,202383.16,199850.69,191976.4,182574.84,178028.4,176289.81,171015.6,167360.0,161487.77,164975.1,165707.88,160450.1,163487.86,159809.67,164614.3
202672.62,198868.48,201849.44,209804.69,212929.44,215800.6,207435.1,205930.9,195603.58,191294.16,186825.4,180129.69,177405.92,172836.55,166130.72,165619.22,166968.6,163887.94,160994.92,161098.55,156297.88,162614.47
204330.19,194281.97,200549.44,211380.06,210925.38,214598.38,207440.66,206153.62,197740.88,192100.06,185544.03,182398.53,175773.73,172748.2,168315.1,166900.69,166695.28,161019.05,161773.06,160113.78,158795.0,163694.56
202825.28,197483.97,203012.56,213067.1,209593.0,213965.34,209611.81,201084.16,195687.6,190229.03,187110.62,178879.98,175107.16,171264.67,167371.1,163999.81,165859.27,161443.03,161390.66,158512.34,156599.6,162088.0
201684.52,198048.67,202660.06,211122.4,213325.72,212394.97,207544.03,205459.88,195975.56,187401.16,182997.17,178763.77,176545.12,169678.88,167723.08,162821.81,167472.9,163078.7,164914.78,159609.89,160395.06,161797.12
204431.56,197078.4,204999.62,212487.75,214944.03,210049.44,207796.67,205051.03,197132.56,190399.36,187917.4,182320.03,176912.28,174816.6,167212.94,165774.6,163529.02,163403.25,158384.06,160051.53,159905.5,163444.9
202023.0,195797.19,203872.6,213470.19,211692.16,213767.62,209791.62,203020.88,198759.5,192349.34,188329.62,178903.5,175781.9,170388.47,165260.44,166212.66,164815.61,161969.9,159456.53,160011.27,162452.92,163706.58
201964.72,195085.67,204437.84,209406.9,215495.45,211874.5,211705.1,204328.4,198799.1,186943.19,187193.7,180710.28,177993.31,170192.72,165930.31,164011.5,163253.5,160495.44,160630.69,160979.03,162140.34,164794.34
203601.6,202062.92,200525.38,210447.28,213917.02,211159.55,210147.94,205852.38,198794.66,189625.47,186000.9,180999.9,174597.66,171504.52,166825.0,164507.03,164757.53,163072.5,159456.12,155530.66,156395.16,166847.06
201353.67,197288.61,205618.72,210902.12,213305.75,210046.81,212851.64,200275.78,198145.84,191884.0,186464.34,180161.2,177766.88,171403.75,170390.8,169370.53,162782.94,163692.03,158163.28,156582.94,156344.1,164544.83
204649.5,194751.0,203620.81,211923.9,213777.44,212482.78,214466.44,206728.08,201245.86,189049.9,180781.3,177545.12,180541.48,171081.66,165580.22,164758.72,164739.94,166237.77,158607.47,157998.55,161895.53,163432.78
202919.86,197817.31,203986.45,213598.9,213368.98,211099.44,208355.83,204889.81,201443.39,191870.75,186837.83,178245.72,176910.5,170313.88,168881.66,165628.16,165409.8,161834.03,158216.69,158788.4,160317.66,161629.28
202795.88,195522.38,199901.88,209423.03,211628.25,213022.9,207734.22,204301.62,201531.53,188331.88,186018.36,179276.06,173365.47,173784.6,167252.9,164129.78,164233.14,164842.1,157576.05,162714.22,159613.7,167097.14
201807.38,199457.38,202564.84,210022.25,212334.64,215005.34,208467.12,201648.69,202024.97,190759.97,184940.53,177351.97,173379.88,172757.03,168369.9,166305.62,162957.55,156521.4,159862.73,156067.22,158548.97,161205.5
