2.599422500000000000e+07
1.443390200000000000e+07
5.877571000000000000e+06
5.870243000000000000e+06
5.854466000000000000e+06
5.832542000000000000e+06
5.810932000000000000e+06
5.780687000000000000e+06
5.756629000000000000e+06
5.731150000000000000e+06
5.714467000000000000e+06
5.705784000000000000e+06
5.706242000000000000e+06
5.716315000000000000e+06
5.742121000000000000e+06
5.792861000000000000e+06
5.843571000000000000e+06
5.919659000000000000e+06
6.002220000000000000e+06
6.095729000000000000e+06
6.203361000000000000e+06
6.325786000000000000e+06
6.457909000000000000e+06
6.595134000000000000e+06
6.730973000000000000e+06
6.859167000000000000e+06
6.975397000000000000e+06
7.051140000000000000e+06
7.055836000000000000e+06
6.889908000000000000e+06
5.802983000000000000e+06
