Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
155773.25,158331.31,159438.58,161023.84,166471.19,160619.19,164795.69,163508.94,166245.97,167904.19,165657.81,171039.88,167941.4,169800.56,177662.53,176852.17,180096.16,194703.16,199397.62,200791.3
157562.73,159936.9,157239.0,164334.72,162926.31,164545.6,161538.03,160499.8,167005.75,165345.56,167903.86,168054.12,171374.83,175252.89,177666.66,175491.84,181599.88,194628.75,199457.88,203671.81
159425.84,161332.4,159352.78,159593.88,160647.19,165035.22,163421.14,166189.47,162099.12,167355.56,171198.77,169044.25,171592.81,176635.48,172717.38,176725.61,180627.78,196415.38,199917.56,204159.1
158387.94,158160.98,157522.0,161554.72,162609.0,162026.36,167460.44,166824.88,169996.94,168248.84,166543.25,167734.81,171555.4,177073.53,175278.67,176983.19,179715.16,190295.75,195830.03,203376.06
157176.42,159180.12,158639.06,163114.16,164644.47,163442.06,166670.55,165595.7,166418.23,164113.0,167202.94,172478.05,171250.78,173313.0,174182.97,179888.5,179074.56,191517.8,197414.94,201463.0
158976.62,160232.95,162832.94,163337.17,161988.4,161440.47,164813.4,163112.81,165621.72,172631.98,170509.78,170846.78,170260.23,176697.06,174582.44,175592.42,181686.44,192001.67,197023.16,202358.62
158075.25,159311.94,160294.17,161702.66,159398.36,166914.7,164222.12,160510.34,163935.94,169434.77,167866.97,169740.67,173582.81,173072.0,175011.0,179802.66,181846.6,194497.86,199058.72,204554.98
157105.72,158923.12,159010.77,158137.75,162248.53,166437.62,167848.02,166444.69,170758.1,169003.84,169436.55,171791.44,170436.02,178185.9,175678.56,176331.66,182357.28,190955.69,204790.9,206679.78
160496.45,160860.9,160424.9,162882.47,164667.75,165224.28,167884.88,163191.12,163065.78,164969.84,166490.69,171037.47,171824.9,173214.8,176573.19,176326.75,180389.12,191653.34,199042.6,201509.83
155833.06,157334.55,159159.06,159668.62,159764.72,160128.9,168114.53,162449.23,168976.6,166016.22,167909.94,167291.56,172582.81,175516.4,173600.53,176195.2,179620.77,193332.12,200735.34,204491.48
