2.639390000000000000e+05
2.651010000000000000e+05
2.651050000000000000e+05
2.651100000000000000e+05
2.651240000000000000e+05
2.651910000000000000e+05
2.653610000000000000e+05
2.657510000000000000e+05
2.664990000000000000e+05
2.677910000000000000e+05
2.698230000000000000e+05
2.726590000000000000e+05
2.763280000000000000e+05
2.812230000000000000e+05
2.873300000000000000e+05
2.946430000000000000e+05
3.032650000000000000e+05
3.133130000000000000e+05
3.247090000000000000e+05
3.379330000000000000e+05
3.529170000000000000e+05
3.701460000000000000e+05
3.890810000000000000e+05
4.103000000000000000e+05
4.337430000000000000e+05
4.595100000000000000e+05
4.874790000000000000e+05
5.178460000000000000e+05
5.508660000000000000e+05
5.883070000000000000e+05
6.326250000000000000e+05
