Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,349351.1869138101,332283.5954624255,330549.4852843188,322370.38083779986,314447.9916032749,299479.03208534,313394.1138777316,302984.16445019975,300753.1225423633,295635.20358831267,295758.25496413466,285995.64055378246,290828.58234687155,294647.346351499,288003.2627439679,284260.500330827,282983.0438870158,281884.97445133084,285381.7047949596,271455.94971357065,279851.2763556092
372172.0022600376,347086.04507403786,336092.2369920004,326149.6617563779,319298.158902833,313918.3860094794,312914.2853609663,305535.21961131546,303046.9111760216,295109.09015828936,299052.678611258,293286.49221981416,289741.947045282,292220.3253017849,292102.1275360845,287756.3961962792,274642.4486512665,287955.55483467446,286176.1263224489,281237.7659999954,282360.8410073182,282299.6442295536
370008.6704549521,340698.30325364455,338173.8460875054,329264.5729517593,321907.6861085389,313917.18531449384,313638.0393041861,310797.4251297539,302782.4063441451,296479.899583807,293427.829892038,289902.2341455614,297120.18250738236,284238.8850705965,288265.78224823944,289155.1372893748,285154.7287118181,283196.63772439514,289810.5255706907,286101.524754263,281111.23875309224,274362.1444502926
364507.50418380677,341040.14111352875,330122.07643414167,327413.7693034741,320992.2783291342,317227.4477435918,309508.81675488804,308221.4697153542,295723.7186132988,299412.2697662207,298826.3199931233,296703.17459651723,293264.7285100977,288965.5747784427,284500.0275354341,285899.14872273104,278887.77208185906,285288.40007716627,275465.76020944514,283991.783989539,283181.0654835458,282208.9358715487
370937.69958762557,337136.8028867996,328802.4240176945,320750.40958687104,317366.21476463566,313468.5027769651,303622.06716642604,310212.06202210515,305214.0987302081,295764.473281285,301010.0729400359,297011.6963051287,287940.901203649,285362.91249943106,281732.557065269,285025.6066442011,280802.4200430814,274907.8605754577,280887.81757188024,281718.18244631286,280471.90298354207,279278.8925957735
369823.5136454685,342328.7510344901,329574.12949428055,325616.614354448,317930.8443673172,310601.49402838695,311249.96588276187,302875.4697465735,308333.3629699128,302298.6033175035,293474.14147537574,299323.75966248894,284315.6306033794,290887.53780792106,283185.7676488842,288278.64221973275,284537.31603360473,282803.0941053411,283405.1601069989,278170.0950579392,282536.0474908193,285604.5444072033
358527.8575851537,335678.4407388534,336163.61630527326,321507.3714861072,320800.89448781434,318352.5190614531,311722.8455718984,309044.8859676959,301861.3976788183,304838.0193922778,293270.65096495335,292794.25185366784,294919.35090139793,290637.78043715673,286772.7265317395,287588.2575447342,280501.44806347456,282402.83487822436,288738.0950727165,274378.0758863974,279252.111895309,278461.9592850484
365008.73719739,344957.93962182954,337685.4568538063,327119.17655838624,321696.60038149735,318182.8257442601,311851.2981095811,311154.1393876681,299927.5636151175,301289.02569569985,304430.7460994095,295029.22771984374,289979.7554840737,291557.87398707634,283482.3019754731,289769.54083933827,285500.7840015165,277178.0159011533,283213.532822691,282636.0442746714,281337.4804630602,283686.1924280571
368134.2604600482,342057.34191813774,337002.7961071981,325860.6013877341,320020.1331936797,314939.8403652006,315904.84959842614,303733.93649109174,306942.2367281753,296833.3548832899,298512.9308109212,291966.83886063437,293454.40441130905,290536.72207106306,289959.61973423976,283598.71699287434,279566.839315997,282113.6913680842,282033.95937339053,287408.9001071374,284109.61278119107,282205.9812763099
362282.36413449014,342350.9851697298,331058.34114185703,329131.6423729955,325693.72371337627,311881.4314776018,313270.2217580131,303025.3784960066,301230.75663303136,304644.2028228754,298497.3712578966,293257.02975062514,289291.9229883438,287436.17378067033,287095.9117891061,288923.96304614353,281544.38452502334,282109.3003897646,281593.9424027354,279251.63533153967,278802.5573812437,280711.41762046615
370929.6914412241,337902.8015609387,334926.1936311472,319610.9467555611,318281.6236687961,307896.46245737496,309730.1670944564,315808.04299297894,301752.4006671017,299999.953986481,299576.6305844947,291005.8328569839,290300.0679557739,295059.0806027204,289609.00574873417,286584.9663778679,286376.6776340242,279559.04480908863,279606.26794883184,282328.1470155033,278297.9090220214,281466.87028657703
367456.58860044024,340148.57741499244,333793.2124981927,329243.6667768224,316646.37534460094,317101.10297460144,307481.67733163544,305831.40191718756,301499.0007370069,298279.85728479136,298302.9259818874,294020.86840286537,286688.8597086313,286908.95556557673,286574.44252469455,288900.78198144166,285378.18384523166,285456.57103897433,280863.778190008,284303.03175848,282451.01183420327,274022.1332547794
363895.3440172674,337931.21903109364,332396.35154631094,329443.91507449443,322328.27608018677,317152.19247999403,315510.04266448854,306711.8117788538,304242.92617263866,298001.03063805227,300943.2438931002,293259.6105472162,293710.49479268334,290758.2128645854,287443.82412800554,290048.21198597946,283688.9246438991,281709.63464573637,284055.39258306153,278154.4940629495,279849.6186677009,276749.17458114657
363476.07859020325,339267.6791439226,335657.3607292644,331980.88489378017,317888.9913841451,315855.69515108835,310564.42684435856,306801.30509906117,300809.0296282024,296491.9914532476,303182.93357483763,295070.70983054553,299885.78298672626,291929.59679247503,289465.86382449645,277779.6672420719,282102.71943137114,291491.94879234093,278895.73971262976,281231.69056595914,276684.63633224193,280173.286281181
367379.3655467951,346844.6919031057,334909.66912843625,329205.31564188586,312660.11896263884,313921.308694361,309566.7615364258,304102.2586891139,302383.79826808453,301568.4198414833,295680.2608714594,296353.91619237245,289200.2373956353,291255.5076033615,284877.2858986426,285972.26062028954,289517.82527547755,292419.18550474435,281420.6235595578,281728.32141622517,282355.83911574335,275451.23913705506
367257.2492196305,341778.5224100443,331668.8057657862,336761.65400163276,316547.73741169914,318998.49528585817,310367.7982765274,306355.0416095298,305057.6463523844,299576.8943392624,303051.5599720249,294550.4229630412,292137.7726419314,294475.6532135623,287804.3777037234,287994.21261501353,285326.5388066546,285006.1003346482,277635.2797398996,281761.69844809175,280288.1224353154,283799.04197854846
362721.81358936557,341375.9481754181,334900.0769301887,324045.61705592956,317396.58230912726,318793.8185761169,316209.4239905271,305874.63319811993,307325.846463986,299345.73322421,298403.7277733687,292573.7915059078,296438.6947209848,290569.35982513195,287042.05720265623,285790.03026038496,293149.039750966,291603.47099359834,284298.86514502385,277973.6259027886,276793.1848511129,278899.00037613366
372086.16788550897,342799.3977666651,331510.6450508253,331555.7852774408,315586.7143755155,315678.44573985017,311879.1104494182,308844.432021233,299793.69194123417,296228.5973690811,296310.97551626037,296860.72074089595,293062.1185526083,289092.9002258205,289941.3437784483,290276.0211999459,285280.4510565255,279951.8801357489,276356.85480523435,274946.24862113455,277316.4813259383,282978.2174152474
366147.6393304311,345040.7406551833,329943.31940890185,327112.11011193093,319557.3568694597,321631.2825018473,313535.069462248,307590.71352325554,301514.88414357085,302108.0403969957,299639.81621525116,290682.55519153504,294061.2627864966,290079.5238063375,290649.81784729444,286714.6167711303,280055.41574551095,283634.3986461226,281757.2363426342,281441.23499789345,275313.83231104654,283444.50392837304
367325.50054841244,341437.04522874893,332060.83826493163,328344.4542958388,320528.5366554772,323112.0202631502,310409.1503043506,306729.971558215,299678.91356361733,305865.6866831402,304930.4519994872,295696.8889272629,289844.47690276743,294961.52589619136,288574.79407278757,285085.21847390995,285685.87228986656,281674.3824190864,281159.3439000109,281270.39729978633,285951.88927277684,283312.2762227322
366139.4635634406,349368.75889097224,329791.86037216696,326520.2336115122,324363.8446577797,313827.60010936356,305719.0631484894,309496.62092570844,302938.1212842581,297716.24620047,291650.7374497334,287071.1434239356,292406.9898455462,294653.96122672106,286000.986657614,286905.0325422644,281138.46531169454,280177.4333662654,277818.0271699696,280310.7705402065,281104.07195016375,281844.6013826185
367262.36961340695,341688.62490989827,337480.05983225885,329961.8550373941,322229.75922088226,317603.0891617678,308809.3700880385,309269.92091201444,300777.24883701414,301431.19501285447,296756.92248529906,297107.5147306275,291646.9229726794,295966.10895432404,288562.24634508125,291205.26993641077,282674.40486663824,284980.15965611476,275358.5827882519,280774.0957678854,280972.112242878,280339.7202187522
367103.66396173683,343975.8291982959,330060.7962050397,320352.846020303,317024.17070511717,319726.70616208704,310071.51527475833,312737.1524894904,303343.5979242616,305105.8552242902,298506.0864369448,295767.45962706447,287105.2782443665,290292.94210058666,290449.4273898373,289637.6108493243,286809.48079418385,289889.94844048936,282284.27027324564,280475.3119338698,283745.8836707001,281658.8264777177
364970.1063115219,344455.56536208803,333961.2512031526,325230.1276752178,316931.9239729833,320771.31791771983,311379.2053395664,305307.67695575254,307465.05135553214,296859.82146604324,300439.3928850015,294420.36867278174,291127.2899565081,290005.33573884715,291175.2111394808,282119.3485880133,285669.50610493793,286781.6571538559,283067.9622146115,278826.46292713797,282046.610723863,280093.6298429171
365291.6359709798,344198.72028188803,329643.17789516057,324245.2890327337,322071.8081298816,320326.53170872305,308360.4950531316,316110.98066423606,304418.8153201432,301432.95467881515,291758.20944264595,293992.82834814617,291999.5899489931,283815.79264086654,286130.14532338316,284411.2359505147,285054.39960102894,283251.3641496199,279436.75379751634,282272.3793775936,281411.9120899637,280344.40015437634
366602.7484865807,345966.24917176826,338328.2253636839,315486.7093923705,322733.7047677508,314637.31770201266,304255.85686858726,305929.10825217684,305100.2552969066,300450.3608910663,297619.47073351394,298987.67045800056,289348.8258522117,294788.6649954054,288911.2166896934,287457.189461956,279283.7132877852,282531.53053265664,285426.0527371281,277939.6085446528,282847.3894272384,277807.8953109246
369060.70160686586,345440.29370948585,339565.02809676586,320289.4056684109,312785.0457650041,321030.52735985914,313568.5733954039,306721.5497091833,308025.3624195007,300220.7790095777,300156.575472522,297603.05121939006,295631.37156530854,286879.7756488032,286366.03189201414,289559.3415404363,288738.34103815845,282907.4077730012,282098.8924363517,280839.58565650147,278220.84414223034,272176.7258228885
367757.4811180697,346777.1378100958,334301.79821704945,327091.48060201225,317731.48551453033,316592.95714937797,312441.48004140373,310011.6873137491,303836.3958484176,299746.611301414,293837.26368053316,301795.7572467736,292415.97733690974,292853.2286088655,293669.4923887652,290091.94911783835,283788.41871713236,280527.8971502747,278978.74145900935,281950.7782709869,279895.3809122784,274208.1422233462
368443.07146547106,346374.61826764647,331867.42110914807,325416.8775556592,321345.1750920805,315715.5381955537,310641.7640154527,301663.45300741534,304013.73375765793,299849.07302799565,294968.6628889573,295733.48960319324,291974.6220054431,295319.43569504214,285520.1384252588,284897.1411109633,284631.14733254106,285220.1260788735,285797.0083392196,286317.92382027535,274299.94072788337,272415.5571549577
366448.69609717623,341708.60411011416,332114.4464563186,322186.1264677883,319840.9221107617,315911.6489977754,316218.6936724863,304708.0185192982,314136.13327929727,304985.5994690049,294796.6923077706,301993.34166081867,294731.65586133755,292188.35967622796,284363.7077937338,286911.2305485089,286329.49892636854,281684.34167280386,283690.17833203124,283027.4418789204,282321.1811536056,278390.99390713236
364589.57451583905,340286.2805746006,332998.2514650787,330872.4777925972,323523.3637603272,314419.3642215897,305527.2669322403,311865.441720874,303943.1759637192,305412.63705967466,299949.44254462153,294225.6374602584,295613.19171554944,290626.7718240127,290227.8633893447,282668.5707315605,284571.0833795009,286177.32910280634,285720.5655321676,280770.6290756579,278148.49784173246,270261.4708262148
364837.00643574604,342134.8098718384,329747.1041635548,321554.3632645977,315305.3475897045,309831.2424739856,312262.8549259605,305093.61128168704,306315.70922952343,305355.57247755455,300226.7189566593,292625.0241165378,288295.77879140753,284974.00435721956,281620.69447442633,285920.63715750584,287027.15727671917,287388.75272834086,285169.27339539694,284092.8805970937,275229.40050009516,276566.10859673575
369758.3582407944,341651.1293758949,335271.1436078354,327536.3105428907,316500.37078897323,307561.6468799234,310879.19499485794,307321.209956496,301698.312999493,301219.14268008457,294453.43296631763,297568.3651874069,283274.45904015715,288653.80918520916,286318.1470395508,286769.3294908517,284606.9509730942,283066.9676271712,279364.6536858687,281528.1671471868,275271.06043840584,279742.17830956087
364962.4378177407,343948.29333100666,326872.6133200603,326174.0806295194,318334.2411952492,320043.43498645106,313041.4377599074,303033.4235070152,306959.6346253928,304276.64553471486,294517.3110783963,301749.7625230086,290631.6930799041,291166.6912960134,287126.4526220618,290556.48139157466,283998.4604465518,286059.2253868865,281098.79540476424,279728.3221944805,282064.2609457709,274869.37711220945
366451.34034057247,344560.22906194115,327646.5076973927,334255.5979963663,319709.29622906353,319001.3203069217,312005.8403006619,312458.0200974941,303115.7496216575,300619.73730197287,297318.22855767136,287773.4729476984,292684.13657081075,281315.3734544307,292798.40783733036,289861.227961921,283766.5602901343,281699.46812227456,286861.5140981989,288021.07112597796,279934.3582231333,280331.827089314
368520.4596298873,340129.15238389256,342076.79566303885,328020.69713034667,321782.4266329908,313084.6677261636,311076.2436052051,307762.1190632695,301110.2784078123,302652.7288335507,300601.54544998833,291981.1321692924,292829.5491294699,295610.91769562755,287792.3371319614,288903.67191012396,289172.30557228613,284604.14295405406,285407.3849841669,280939.1559811225,282224.43610982946,272941.85338740936
