Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,195382.11,203677.17,199139.75,197721.25,202833.12,198227.12,196403.02,193571.47,188883.16,186543.16,185888.06,182290.6,182481.03,179917.81,176068.78,174962.4,175626.27,172436.6,173515.62,175380.88,169110.94
202302.6,194101.88,199808.39,201072.75,198587.16,197290.39,196082.83,194377.38,192932.16,193372.84,188944.39,182886.53,183046.47,178768.25,179978.5,176223.16,175994.69,177337.44,170604.47,173989.75,170055.44,168791.42
203363.52,191948.81,197565.22,196165.14,201883.6,195941.94,200324.66,194296.22,193459.92,191920.66,190630.72,183100.38,185052.17,183821.12,179210.02,179240.44,176009.81,177278.55,173353.48,171504.14,168512.47,168779.28
200255.94,195382.95,194267.38,202466.4,199045.31,198234.0,196101.22,197311.28,192690.83,189834.6,188573.62,186852.75,184879.16,180186.53,180844.25,175072.89,179333.4,173469.78,172273.69,171361.25,173408.78,170220.0
201619.58,193114.95,197320.33,202615.62,200917.06,199976.17,200409.48,197333.75,193513.19,191665.34,188513.88,184469.1,180208.89,179621.53,179490.69,175587.14,176585.61,174111.0,169525.83,175447.75,172743.62,170297.1
200451.6,190581.73,198419.39,197291.1,201010.19,194493.4,196743.48,194857.73,194323.45,189291.16,190455.25,184218.61,185947.73,177929.9,180116.75,177071.45,176303.84,168436.0,172862.75,173239.03,170942.72,168785.9
205270.27,191852.16,201749.88,200042.6,199394.66,195561.98,198511.25,194358.67,194887.56,191091.98,187506.25,183829.22,185784.31,183776.75,180806.84,176474.4,179239.94,177685.28,170025.53,170930.36,169964.47,167062.5
199770.25,192333.47,197529.55,202018.52,200331.27,196559.25,196231.53,194115.22,190744.14,188014.81,186420.84,184461.78,184126.95,178845.5,181779.7,178340.94,175382.0,171872.03,173364.27,171449.0,176558.36,167680.62
202751.56,194831.0,199370.5,201513.06,201794.08,194796.69,197570.17,197461.34,192268.5,188355.72,186181.44,186222.94,184589.53,182102.75,180492.6,179315.53,176593.94,173972.44,170237.84,171199.55,173854.4,168720.72
201280.47,191978.11,201679.75,201165.56,199936.47,198550.94,196210.75,195522.98,192373.19,193256.44,186642.22,188668.4,181471.73,178909.92,176888.81,176459.53,174237.66,176241.83,170714.02,175450.62,172629.89,167556.39
204510.66,192020.47,199267.69,198958.66,198436.03,193553.48,196971.33,192288.5,191339.75,191281.45,186487.42,185940.88,182180.25,181120.72,178855.44,175445.78,175106.42,175191.25,172645.08,174412.53,170825.86,169504.97
204466.55,193711.36,202089.06,201881.66,200507.12,199310.0,199271.72,195772.66,193560.75,190333.84,186345.12,181588.03,184109.03,182444.9,178166.8,177885.06,177860.34,174155.34,172558.22,171684.77,168927.94,169994.2
