Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
334166.1632980775,337182.110896584,334074.6231333668,335360.0716303347,334661.00838429265,329341.22704091703,325701.4458961312,332564.6882238872,331962.34044286434,331959.6547966076,328652.65262360574,331227.1858587868,329052.7001840225,331687.23967585166,334295.99673221575,325580.7298776952,328265.640345033,325642.11335790716,328298.18627086433,327968.9592889979,321752.83186122315,325629.4934879941
337235.58078207326,333538.3708877277,337116.69435516436,334810.2456176807,330465.5931386312,333837.67151771917,336270.2738295375,331480.1752238752,331686.4442708823,327574.83860752534,331542.6160610775,328778.14420023514,326830.0450032278,331762.3463459767,332484.3286979711,328093.3603876232,330132.7350267482,329903.0802622681,332458.22579238296,326370.7084602772,327544.7140285211,328433.5323169406
332224.77631782123,330909.9718876678,335015.9879442052,332864.36552121874,334320.86491883366,332672.00836210384,333772.9256440407,334597.13029564335,334229.697507478,328247.00655844517,330162.7419460635,327908.5671261986,328153.5789960086,323460.8940543974,329798.5762160863,326947.44439826196,327896.45432291285,326224.2200305729,331511.509376397,329995.8615173564,326140.30063959013,324627.5239914823
334698.56334054394,330880.0776888261,332641.48240179254,332396.41509284306,335169.50867429696,338124.16300795204,330558.4580866423,329444.98769365996,328043.3431462803,329624.5322998689,331588.5774085237,332666.59881443926,329732.55688792834,328372.3581299543,324215.8395920166,328721.99809108686,327344.07884939207,328076.0357526522,323592.0161452068,326341.3533425762,332501.2632150831,326652.5899032239
335132.9442044472,327834.73029744084,330942.29069616215,329265.0834194741,335037.4794630625,333405.26393111364,330833.2038641164,336180.61378750554,334082.0533107377,328367.30754353077,333181.02468233206,331314.8698870702,327764.1532641218,325737.74030723766,326810.75210662046,330154.7797560292,324548.85381974094,322089.1327664617,331686.7041407523,327579.36245146627,326536.4420862054,323725.04189247545
332745.22061587847,330550.01848092,334989.93144889513,332762.14569266944,335020.7812507172,326357.48304016644,334770.93284834706,330976.1492035199,336328.51342908386,334814.7182542416,324070.10234934173,334497.9410172764,324047.68448732956,331185.1600727417,325300.35891000496,328903.65719745425,331108.0949924124,323933.4132369976,328622.2761197644,320810.72180226713,325469.5745212677,333801.9679074541
326345.8023712145,330285.56237030914,335955.0989198818,329511.72636561777,332609.120236167,335500.25044610945,333273.53765321226,330184.76820906834,329875.5063082958,334021.2304588214,327713.5451818995,330719.1026192023,333282.4347201028,329660.6500375293,327004.0197249061,327988.7207199059,328272.7426967425,324177.9335258119,333725.8419248252,320901.3935286374,324286.45104610914,324096.58229909354
330610.80970961414,339944.2040623723,334881.32016069256,331203.4796830606,333644.0200432308,336825.58098458906,336155.7641517862,335217.3883276152,325707.0085198639,332512.56815050845,336149.5611356273,334272.8967844347,326870.86498144374,328887.3504586502,329412.3383768266,331911.1102874425,332487.19668689166,319552.1530514561,326388.07268416736,328545.37557290925,329184.2944618894,330622.35254749155
338146.28097872454,332966.87830819783,332996.02201527625,333825.4688507008,329913.31926325476,331026.12768296193,336611.55381612567,333092.1775565822,333641.817677338,330531.79106156656,331080.52408606,327456.23443458695,329240.76625996095,328832.50747635483,328448.538737632,328365.02186207165,325332.20786041167,329556.1446629055,326036.1099652933,329517.45449904894,327664.9954278195,324662.7500206935
331534.64892166574,331404.52596812043,332223.9069467423,337345.408291258,338064.76763117523,336307.25173141004,332756.3778115518,329431.08865773305,328332.4817840421,334724.93453005096,328394.8169747618,329947.9251625608,327830.75632662093,331213.261419972,327317.96572620975,326587.12146719726,327457.80488968204,324987.9815522463,326467.4170926761,322007.6148128258,324525.06402951386,324669.1124592084
336269.84899474063,333383.40693438065,335738.42900918156,333005.3179663146,330630.2944390371,331405.85167152085,333542.6579795891,338190.1004437539,331585.3259268229,332590.5419056699,333167.85197741684,326943.3502838831,327653.2112253914,331160.78554460686,333508.80385279487,327769.2319898108,330034.1794922893,326640.52153446997,324425.66243072134,324702.1822074046,323859.0405647186,330505.89127556124
336089.0276340737,326485.875487438,332420.9807103112,336263.72179685597,328446.562079314,331391.9513675933,329790.33830578777,330709.01574466424,334505.90750366624,330573.3248805519,330738.08700225264,329626.4775618085,326256.7341346522,330604.84503874514,326165.75924776413,331605.0639528034,327170.89173347986,333181.3313555107,325608.69328558096,328799.6092431992,326459.78304589266,323538.3780213925
