Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,351378.7845692751,336607.36198174657,328931.9866329171,322285.93845223606,316700.643457986,302522.04735466884,313903.34670503647,300712.35348322423,300463.2214562565,297374.57835789165,296311.43834512983,284637.54957793705,292463.9781758719,295634.32374220924,286224.76212997106,284474.8250770721,281099.52107155556,278407.05510358274,283617.90653170994,270988.72174270917,279470.418483159
372172.0022600376,345750.77724671765,338112.1536343505,330500.8522826069,322997.0972071182,314986.6623012496,314004.6489725795,305414.07851779356,301803.37434276653,295880.9014269694,297697.0790501069,295638.27214978344,288451.3608054111,294744.6318195197,288590.52939918294,288714.220992694,278442.5416353687,283211.85989980586,288125.56973684736,281630.65127436165,278986.7961596107,284961.628925111
370008.6704549521,344416.9216062674,336789.6453938678,332599.4280731783,324584.0575747388,315095.1785629967,317160.87136860937,312225.1631285993,305725.17690675904,299426.69495453185,291185.9866151015,287967.60745069484,295512.7033517351,283293.8711040935,287422.7310032988,286295.28301874595,286718.88850177714,284996.41605548316,286501.77064485813,285547.92946602183,278524.2098514325,275731.18479340133
364507.50418380677,342196.24113379343,331883.8599401508,325571.98676019826,322711.4234459936,317618.28236620943,310761.2035035409,309337.64471751655,298969.42967809836,297893.0026177742,297484.16134499596,298950.97869186575,291289.75857686176,289123.24088390253,284623.53810536687,283394.9593650196,277062.1403541298,284450.8485175704,275290.0324694639,282144.9127854203,281566.13729190873,284102.7354666724
370937.69958762557,337452.50269748876,330948.93306053855,325001.83147803776,321547.8624434876,317576.87287275743,306839.543745639,311918.9160996416,302597.6775025912,298454.9998720803,301444.2178250572,296276.34858898446,291406.1117288879,286894.2594366823,284155.1283690488,281955.31733097153,279962.31542955455,274889.98008413374,282765.3070071931,280904.2506262413,278003.88060875994,278910.82802704
369823.5136454685,344431.0669122465,333356.5711252592,326816.9483296882,319347.7509669997,314658.21846515243,312832.9075547687,308704.3652900383,306544.2067516208,303596.5285252716,291303.5083090886,299320.15006356355,283125.2609951054,292227.6021596411,282206.6431188622,288809.2381857586,281701.2618961693,280248.8954258807,281441.1604790658,275814.50520611356,279640.33476567606,288010.19312202785
358527.8575851537,337920.0028312871,338570.27938725136,323807.17474859767,323541.16391836386,316849.9355506156,311283.99723779346,311938.87882639916,300969.61372782674,305200.0578577189,292548.6093558637,293466.2668946702,291239.3787044062,288378.44648202544,286176.1054043679,285093.3747873009,279843.54336595384,283330.3863029074,285156.90581612417,275206.80460071185,277767.5997068818,278420.6735780743
365008.73719739,348575.0475591147,339684.46564263216,328167.05589142675,324377.88949701656,321055.18019495654,311776.8974160966,311479.27780220675,302491.2946088193,299885.38807259325,301644.53315015783,294802.4609197293,287712.2039298059,291062.7310683467,283935.1073645875,287671.4609286018,286862.63042341766,276184.13109914935,283724.1323246965,280067.0767590218,283125.54336327274,285119.9911081333
368134.2604600482,343758.48547149624,337491.42294005514,328843.9864001146,323012.8720772785,314551.4843566389,316026.0269295322,303810.40064829885,306585.6591425345,298320.8209491601,298951.50888013217,291376.0407915137,291975.0884717483,287865.789360201,288893.24952112953,281251.3559562573,283118.7152163846,280128.25476046174,280975.5606937746,282976.5868202277,283043.81559468224,279905.16678639565
362282.36413449014,345536.67563010304,333303.6115305088,335273.988457979,325918.5615495957,313520.02848595835,313103.2038351132,304442.63394260313,301179.2783710932,303611.01766311197,299248.4411627127,293269.0819222594,289223.9132555297,289311.3128274608,286696.5394656278,289329.0933683795,283218.03106319054,282263.37811904657,282427.6167520677,276556.73677697,277135.53700344457,279259.99922691094
370929.6914412241,337676.89751868276,334376.44721560355,321263.0818083393,316902.71886850626,311486.54027350363,312884.0042977113,316517.03534097003,303925.3071820893,300356.46729904803,299768.74227587815,291737.19397056143,289350.0529084868,291600.5870940536,290807.3224006067,288320.1705096019,286780.10346502904,279913.3063192655,278196.9145453659,279310.5675893702,274363.14772918227,279552.31459834176
367456.58860044024,341095.2662831077,334304.44557381596,330928.0805214203,320428.36044679687,319235.62353366346,311567.6914352692,307288.2405527437,304241.6388467565,298973.5661972417,299083.2371723028,290798.1504042373,286316.7638581018,289748.3862933505,284565.3983664998,286425.74924902583,286058.6487384802,284207.2896752216,278327.5451540402,284796.8954695847,280835.89097486006,278880.0607110053
363895.3440172674,341458.0995108926,333393.23026524286,329234.7934905553,323879.31335717073,317069.37980199023,320475.3035208886,310568.804757058,307333.2224523718,301669.4284457174,301285.90369766415,290062.5951093663,291973.9015942043,290301.13797077344,287292.0653076995,288772.5530544232,284281.3181179969,282325.0408649717,282745.017724665,274914.0320930377,278533.82289056206,274248.4036997367
363476.07859020325,341253.9516408608,336692.643210135,335043.2108331783,319081.3002458818,317611.01721968857,313753.21646670287,307339.5711387482,300616.59588660946,299509.2656093836,302932.36987422267,293156.41566973063,297487.63314764015,292487.05217250035,289585.7222323317,276537.30403536,280920.93485517404,290846.5098410106,276548.9714593408,280672.00642104016,277781.9244055775,281834.9332047279
367379.3655467951,345035.66194426507,337978.7659183631,331549.1424557596,316606.67300403654,315432.55071204266,312091.33052402304,303788.80431245343,305101.18599881424,304751.8060803757,294530.088617742,299114.6013987599,289870.80165360123,291446.7504794597,284106.68153414206,286996.0126344748,287284.6387780696,289221.9912544916,281415.49683190056,282568.9527032131,282752.88032902713,276068.19330766844
