Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,357335.217106569,341805.2254811285,333427.496343528,329768.94628055126,320627.12055191555,304313.1904898094,319211.0249926389,308108.3323713415,305546.09404535114,299148.3940273282,299620.49394801946,292035.1148189954,295696.46662925876,294381.9197983637,287545.3492219163,286363.78252542776,282950.43315146223,282510.87858133833,283895.53526993026,273118.6105989565,278517.10735211906
372172.0022600376,352602.6847471791,344707.96675425477,337204.06331325625,323635.2349182291,318393.0710665754,319280.6073258178,310461.2143057196,308779.80530696904,301288.41164636833,301431.00507803843,297073.4691847142,294797.7627430297,295131.3882399569,291039.70640387025,291526.16081169975,277560.02909706236,287617.22422307834,287321.42116265144,280400.4685369764,281577.9967859324,283681.317130975
370008.6704549521,345139.0631242302,343453.4836118001,333036.40597505774,326933.23958641477,318751.204708595,318712.6304446026,315598.5814007772,309336.9382954664,303808.6764347003,295534.54115954327,293118.43984812166,298022.44281855243,285745.66550398624,288021.9692251924,290456.5883625227,285158.5617027262,285040.8193110656,286496.84863207216,286850.6922229548,276029.4348087218,276852.0725092849
364507.50418380677,349684.90302077244,337036.06290345645,331291.911744979,327674.60002726875,327174.02020469,316818.29869605775,317095.2435927197,303589.8011138617,301782.00114654296,300308.5463584597,299779.66829216183,295804.34507974685,292751.04830283514,287307.02212395513,284972.72486465867,280959.7242327608,283252.54702608316,278385.70312632323,280572.71631397173,286096.57070848206,283169.35681174323
370937.69958762557,344722.50841479236,336422.82488132827,328051.20903780486,326605.3453179014,320414.72353049525,310607.3863175006,317269.9585479611,309875.47674197075,299776.00565646315,303419.6929046682,297617.05688233575,294192.006575216,289968.2083302005,282492.74618816935,286450.6490032675,281920.53551191045,277188.1548110153,282193.0215470576,280608.4560845894,283879.3054837319,291266.6940404488
369823.5136454685,351232.5670879927,338539.077100276,333226.44964818715,327011.6476713293,319215.5109703036,319948.4912567571,311162.79801614134,313877.60321014747,309051.6397353323,298122.40024998196,301234.6140911911,288099.02520431246,294060.950912222,283846.3505880142,288292.8643940431,283971.37894107046,281539.8819838047,282024.0908998171,275194.82327552326,280957.66198028316,281579.2157592424
358527.8575851537,345112.7428126376,344572.59895859606,329815.01557461795,328065.1827699507,324476.354898461,315041.7750894112,317228.51570061647,308151.48262658884,310680.8450128093,296348.6849005408,296866.91985540383,295919.3178739528,290881.5199304462,289924.4464661171,289493.18824462336,285465.5123865233,283331.0116096097,291722.9674440405,275533.86544686917,276835.1196121753,279659.30426408234
365008.73719739,354358.09381212504,340903.35677573946,334066.6323583759,331286.7696542926,326466.5906021007,318266.84735921206,317177.2494069802,305698.0510046328,305071.9945577221,309028.34123981884,301012.68507862336,294608.63532800646,295226.3525858829,288917.9422448225,291966.41004699335,290389.4223317096,277425.5600668284,283015.42998048174,282475.00314490835,284329.6223597098,285425.8533480545
368134.2604600482,349151.63772125135,344781.4725245491,332140.99683565606,321416.2788164638,322032.4491522623,319718.8346356386,308056.7209876778,314487.983673022,299190.0443515068,301366.9717704563,297261.6037877588,298978.25575037603,293678.6448388545,288450.01199339237,283570.5272081067,284119.0663365831,283204.3597088721,283614.73578249494,283977.32490464055,284560.0709968727,281140.77585460234
362282.36413449014,349686.2910856756,340093.04408773535,338649.8964611185,332810.75524347456,318091.2943291769,319605.1511703627,321096.3269720848,307611.12982270395,311131.77393705,303818.02962228446,294559.82857495407,294056.4056340914,289649.3509742307,289519.4746526874,290105.10970776004,285536.5818025272,283631.1655367343,284072.4648240457,277993.02235867054,277573.78146980325,279812.85969583405
370929.6914412241,343913.9487608374,343748.7188810766,327565.4717297693,324551.781152415,317047.62426310254,316393.76934306626,311670.84017685894,306140.64655766566,305321.03959002945,302643.5302056708,296150.072043505,296860.62193714763,296832.2424975271,293478.8567091696,291279.55448925815,290060.97780962405,282909.7040970458,279446.27305476513,281381.4934313667,277966.213518354,282361.1134475784
367456.58860044024,345773.35393918003,341111.1894469549,334558.88885660196,324658.68126258365,322714.62273515237,314110.54692862305,313725.8637922651,310036.2996519781,303651.74080234324,302350.05669022957,298830.09656349855,292374.232760945,293107.29980985384,285964.17520500557,286997.03345268924,286725.3710952847,286154.21631478105,282175.93783138646,283853.09963391465,282454.077396572,279823.19191952265
363895.3440172674,346366.70803874015,339550.4601317791,333230.6494393255,324820.24875002925,322925.53600347124,322385.959356098,312534.7696133727,309674.4629910721,299797.30417250085,305770.6960530166,294395.70859458164,296758.1876760993,289758.11364199955,289173.31917818234,291650.48389413446,282288.2849356315,281932.71721464687,285998.5039887269,276841.2610451723,277675.5729450372,277678.8759810645
363476.07859020325,345525.4454895412,343602.05666115973,337841.6688565495,329677.1417581589,318888.30941863335,319048.967567649,310877.31069349265,303897.2581980068,302417.6083571515,307417.60500159365,296509.47208983125,299643.8791666448,295347.2460364347,290260.69917235407,278516.3020278165,282361.1659423499,290093.9281823428,279305.22072532424,280241.55973813165,279564.40557811334,281911.17539369117
367379.3655467951,353331.356591839,343998.1895324997,336580.83607508254,324124.88812872797,318994.14322903386,314356.3222726642,309338.7657859192,311416.9875035251,306125.43529028207,300565.06721926446,302341.8775277173,295228.18657196674,291222.51332859,285439.1385003343,289204.42744502536,289715.5763593077,290973.2209663732,282726.3309532356,281485.02476550307,284538.53128878184,276943.50444525474
