Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,372358.2192767324,361517.47205519956,357348.49081200693,352566.0889826147,341769.39442044287,331447.6977855608,334315.3188360322,335065.99427481985,328583.0080643586,328729.97775828687,324500.149150774,317333.35862021754,320129.9334772177,320788.1840730258,312773.8329682509,312211.3634972853,306392.48304814874,304300.6868221391,308560.06804636243,295257.5218125659,300747.8273289993
372172.0022600376,367557.2641450876,363150.35820030305,355942.3678607154,350038.28526708006,344325.7220020203,344767.4395918159,344153.540710228,333923.87775428453,327365.7279412729,329532.16235597513,323678.35985385074,317748.5295980846,321451.88527077844,316656.0401195936,313908.64022878575,296464.05624136596,313022.73689880845,310330.93163654365,304045.82532774284,305256.154817398,305132.2288169907
370008.6704549521,363097.07535397797,358169.67130741646,358749.65732012386,351262.87006778625,343409.535343859,342466.025857334,341238.5937937425,336497.78547823045,331567.26414541795,325916.6541993006,319809.72338323796,323103.1696807707,312274.0670291841,311873.3378260017,312576.1008010804,311388.8493757815,309394.2605845481,310120.51551226684,306353.2375833118,300227.9775214061,295012.3005535677
364507.50418380677,364158.9646206147,363094.6794334677,355945.8149097362,351331.567335444,348795.30400881474,344499.4223318553,339423.9266095716,329308.3078817276,329402.45426971355,326690.4231667824,328177.8680845488,323698.14763311145,316409.1256069279,309995.87420760334,309971.1352352273,304378.51086241385,307135.74003425316,298097.90572867426,301832.5662610445,301878.7036812033,303975.5753807856
370937.69958762557,360071.27040860173,360901.61623719847,353334.4404594385,350437.2500257065,343502.98526593123,345196.79303856054,343766.2432176899,338116.80495210073,329760.12370530365,329538.77122380724,324751.61665768136,319609.075149925,314752.53164989327,309664.54329213063,310008.6683033516,305241.1480165799,300082.78680352547,306387.59697495727,302621.014374191,306003.2891248189,299883.44111595664
369823.5136454685,365072.65721577115,356956.7614211339,353538.5971506117,349592.6230705889,346645.3073953302,335932.3647670175,338352.841670683,338541.55493395956,332824.91045616986,323400.077729429,328956.9395571158,310201.1737512226,319629.66845623945,311164.90945603326,316046.73436107324,309585.714037915,303468.73132083216,301912.84548891545,299877.45097688783,302254.09601794695,300172.0310571852
358527.8575851537,360131.44643101085,364820.1363346124,349969.526889249,351704.9165028235,347963.4976771757,344458.9401358739,343213.94777442474,332133.18628799915,336064.33150514436,324065.11254383624,323893.3048366733,324594.4388125132,317412.5174700288,313315.1645972872,313174.08109853754,305164.0632181573,305625.19990033924,311717.0005809505,297713.2038121654,297989.6033474255,310390.3992464565
365008.73719739,371260.85681304045,360583.3443393415,355935.2412582668,352908.17023777385,349287.8712739489,344475.0254143616,342131.211443241,329446.4946326465,332056.7264888654,332053.20761719544,325109.4826578163,319627.2773882459,320696.3320413442,309755.77110743127,312821.51854203764,311306.99376615795,298928.41877081856,300951.4527630585,306301.1061883034,305841.6874164497,307649.1505788157
368134.2604600482,364954.2543658674,361122.82132310176,357425.9504937157,348566.032966797,344059.59615087544,346203.0260534305,333814.46805775736,339089.349737211,328493.22925152094,327280.41477092344,321954.9648144391,318367.5715101312,317375.1248647512,315720.8452807374,309214.2806307171,307610.30094370677,305423.3745756181,305401.43494664674,309786.6496141999,307125.1292439523,302472.74158266647
362282.36413449014,366494.25607858726,364346.7006784447,360266.92494132556,355702.6384709109,344275.2806324739,341704.76749118406,334423.3781795726,331400.8299363847,335078.9148937592,329497.3280235924,319374.43429641944,319340.6868878461,316641.65814168745,312629.3245135518,313797.36035976466,307179.5412210654,306268.151300081,304096.35652705404,298285.07973848924,299743.64674421435,300049.3694867579
