Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
175586.36,170900.5,179140.97,178621.47,176026.5,178044.39,176642.16,181973.98,179495.31,183400.48,179704.0,181247.42,185846.34,183248.03,183509.73,183303.45,186808.28,192808.66,197922.56,206834.6
174388.1,176247.5,176431.22,175565.28,179422.94,176719.9,179310.53,178612.69,180355.34,178870.88,182282.62,183345.0,180627.8,181983.11,184494.08,186123.66,185951.22,194492.36,200043.47,203520.11
175815.38,178846.11,176718.02,176636.94,175605.48,180121.88,177292.69,182081.78,178378.14,181127.06,180894.06,182058.05,183060.47,183669.25,182236.69,182613.56,189336.78,196008.84,199257.56,203756.77
177554.9,176414.72,177736.73,176823.78,176162.78,180615.4,178290.0,179653.88,179822.7,179696.77,175898.53,179841.52,180844.33,184356.03,185198.16,186615.5,188741.9,194187.31,198234.84,201575.53
176001.44,173996.39,178488.89,177667.89,174305.84,178418.22,176438.58,181629.2,177971.3,181304.03,178389.94,185296.72,183013.33,182977.97,185497.34,187928.31,185648.06,192231.97,197142.48,200406.78
172347.12,174108.84,175699.53,176409.5,178278.03,175322.25,178252.22,177614.94,181315.97,178874.2,177866.97,182963.72,180658.88,185028.12,182382.53,183631.53,189524.25,194929.97,201164.42,204090.75
180559.39,177428.4,174752.44,179068.27,179156.81,174765.9,177158.69,175945.27,179806.47,180184.4,177030.16,179131.97,183568.19,183808.12,183676.06,183919.69,190908.58,190971.75,206161.12,203123.94
175012.34,181578.94,179426.53,177318.62,175941.9,173059.31,179081.33,178439.44,178367.6,179551.05,181534.4,176641.6,183224.28,186684.62,182340.48,183811.34,185473.34,195245.12,198620.56,203662.38
177087.72,171687.69,179115.73,178297.47,177408.03,180077.47,180510.8,179516.4,181067.06,178819.0,180631.84,182674.88,179871.98,184401.47,184073.44,185907.34,182173.36,194224.0,202290.1,207485.78
174553.02,173647.53,176845.69,173529.52,176685.39,178542.92,181388.31,181514.5,179885.78,182715.69,177752.06,182093.83,181767.7,180866.69,184912.06,186789.17,187243.38,194862.03,199495.19,204449.4
177930.58,176232.38,179802.16,179142.53,176485.4,180040.16,180575.12,179016.81,183387.81,179166.12,178338.75,180377.84,182199.12,182213.44,185204.97,185706.66,187772.08,195142.5,200424.5,204435.81
174879.6,172729.0,174841.83,177003.64,177751.9,175226.12,177689.27,177992.36,180930.47,178045.31,180799.0,181374.81,178337.02,182246.31,180827.62,183970.61,186045.9,195353.62,201087.69,203363.5
175979.12,175934.22,178293.22,177660.72,178237.73,180256.4,180053.7,178669.48,181350.78,180436.81,180819.84,180447.22,178061.97,184678.53,181506.78,184187.12,187504.88,195724.94,200362.53,204021.16
172366.69,176021.78,173554.94,176356.33,173923.53,179526.67,176484.66,177011.17,183209.77,178831.16,180401.28,181145.97,181767.53,180994.84,181215.39,184013.1,186207.83,194824.88,197681.38,202849.95
177376.75,176491.67,178081.28,181443.22,178823.06,180949.22,179525.22,178890.53,176969.9,184489.62,179218.77,180253.27,181703.62,180195.48,180956.34,185759.28,185153.84,192338.31,199314.98,202590.58
176153.28,179212.34,176453.28,176044.31,176225.34,179382.31,180910.78,180213.67,178394.28,178116.92,183095.97,181826.48,179481.8,185723.94,186348.88,186792.28,181901.34,194398.94,198383.44,203025.81
175378.83,179023.3,175709.16,177003.81,180451.47,178044.53,180811.02,182935.75,182075.47,181159.7,179974.31,180984.67,184516.97,183385.73,183995.19,183068.83,189207.81,192362.17,198177.56,203012.25
174592.02,175743.36,175347.36,176310.28,177669.03,180372.19,182335.44,173690.06,178749.36,182215.78,178026.42,179477.47,181626.66,186251.67,184368.47,183434.31,188884.31,194557.81,200000.42,203281.2
175658.17,172582.28,176914.28,180317.19,179807.72,174351.78,175888.4,182583.31,180572.45,178327.73,176900.97,180266.55,181445.53,183240.38,183138.03,183519.4,187304.44,195135.12,203266.69,203814.06
176172.22,174023.22,178821.03,183449.9,177946.27,178428.97,179316.73,177010.38,178953.56,181726.38,180248.16,182257.34,181919.27,181394.94,188793.84,183275.44,188510.95,193986.1,198690.77,202008.36
175804.33,177619.69,178607.08,175191.34,178658.22,178504.97,180438.16,181408.05,181634.4,180795.3,180167.38,180597.9,181975.58,181260.16,183000.88,184035.47,183191.22,196480.34,197219.53,203871.33
182388.75,176363.56,180457.4,178809.03,175130.69,181023.8,178437.4,179667.83,176157.12,178145.62,179665.2,175411.92,178351.88,183920.16,183774.58,186747.4,185837.12,194282.22,197321.84,202494.19
178057.97,176525.89,177402.81,176574.98,177470.58,176703.31,176229.4,178885.42,177395.28,175010.78,177688.05,179061.3,181085.56,180998.84,180425.22,188014.62,187673.1,194182.53,199068.55,204273.33
175791.02,177048.56,176746.36,179198.12,172981.03,182371.94,177428.72,177451.62,180050.94,180331.66,178154.06,178194.4,182070.9,184015.12,181912.1,185373.08,189086.84,193459.56,197925.08,201734.8
176176.3,178596.66,176769.9,178095.53,180215.25,175194.12,177186.28,181311.8,177693.97,180826.25,183107.84,179840.28,181359.1,185873.88,179408.28,181394.5,185454.89,194571.9,201387.5,200299.33
176308.38,177588.8,176587.6,177979.06,178511.48,179417.88,179445.03,178024.5,180775.81,184558.64,182015.72,179525.16,180364.53,182343.16,186565.67,185377.16,186080.84,192539.97,197567.6,203898.95
174004.19,173432.84,176271.06,177980.69,175958.75,175042.84,182280.75,176743.31,179405.03,175637.28,183861.53,183018.75,182388.47,181408.47,183734.89,184795.47,185572.69,195045.06,200823.92,202826.62
171168.66,176211.1,175664.69,178446.75,178372.16,177451.94,176543.84,179657.78,180665.27,180458.45,180624.84,180692.53,180492.84,182327.19,184029.6,186179.94,184898.36,196002.69,201503.52,205201.4
178145.2,178899.0,174621.75,173892.14,177485.86,178488.47,177743.53,176650.66,182253.7,180978.12,183187.03,181823.0,183273.16,181945.22,183378.03,185348.48,185813.5,193273.62,197664.66,205677.52
175478.69,175734.78,178807.81,178894.69,177816.56,178910.75,177961.19,177159.56,180588.12,182665.98,178687.5,181047.06,181850.06,182114.81,184472.53,185451.25,187321.08,196063.81,201198.5,203623.12
177571.12,176119.38,175076.75,174144.3,177107.77,179393.88,176783.66,182013.78,178467.69,183061.66,177541.8,177921.0,179502.08,180772.69,184368.55,187344.56,187322.67,195469.25,200434.31,207663.25
175044.16,172948.16,176595.81,177399.6,177204.77,176357.64,176312.22,176678.66,179581.56,180864.3,182614.44,178070.72,187278.9,185559.4,186886.45,182903.8,181504.9,191052.14,197863.0,203621.25
177923.88,174147.22,177454.66,174361.72,178952.16,178773.62,175861.19,182382.31,183029.08,180344.55,181468.53,179373.38,178812.0,184252.48,183918.94,184163.97,186499.42,191565.56,199121.45,198069.19
176387.75,177552.5,177607.98,175574.78,178061.94,178281.1,182335.75,175113.81,184615.69,177618.78,182721.78,178643.6,181132.0,184029.72,186624.97,185698.77,186026.05,194853.34,202447.25,199985.28
174330.33,178849.23,174542.72,178778.05,178027.62,179269.83,176029.05,182857.31,175795.52,179004.92,182229.08,180649.36,178588.94,183396.62,185493.12,187126.12,187670.53,192516.47,201288.16,201595.16
175582.1,181370.81,175414.83,178674.03,178386.66,177179.66,181164.02,179334.38,182016.1,184695.05,181981.25,181390.97,178717.8,183523.6,184498.78,182522.69,189063.19,191562.1,199550.44,203591.28
173813.22,177829.03,177525.28,177854.77,173880.95,177549.56,182399.72,179265.1,177508.78,183820.6,175424.06,182186.92,179706.98,180827.4,182957.6,183106.62,186395.12,190705.61,199550.1,201594.36
175482.53,177241.17,174799.38,179390.12,180512.48,177993.03,179158.5,175744.75,178451.62,184833.34,180003.89,183514.56,184291.67,183038.34,184009.19,186872.25,182953.4,193117.62,195887.12,201943.08
177199.28,177088.58,175265.86,177350.6,175081.72,177329.03,178500.64,177827.44,180946.55,181097.36,179943.66,181122.1,184121.61,183265.31,184237.78,184700.23,185670.62,192222.38,200233.0,204616.22
178752.19,178523.48,178250.17,176638.12,177962.08,174793.31,178398.19,180946.86,179900.34,179598.44,180348.97,178872.28,176276.72,179790.25,186424.6,185634.12,184210.7,195078.36,197147.8,203345.36
174967.39,175580.94,179654.4,180084.75,175770.9,179201.25,177434.47,178167.94,180402.5,177432.88,180622.77,179285.94,180428.86,179104.05,183328.45,188033.9,187872.25,193094.45,199911.72,201723.86
177519.27,174729.6,175134.92,177847.42,180893.19,178509.75,175189.9,177946.94,177749.88,181235.03,180598.38,181236.05,178106.14,183020.0,181084.97,183276.81,187036.05,193586.69,201935.89,200791.3
176464.7,179510.72,176795.12,177446.94,176925.16,181520.66,179781.78,178653.47,178093.16,176743.78,180104.94,182973.94,180091.5,184560.36,184530.92,184336.78,187152.38,193236.53,200270.12,203671.81
175005.75,174351.53,173179.11,178079.16,179055.92,179119.28,177357.5,182038.47,179792.64,184711.38,183970.5,180256.84,179740.9,186315.9,184628.1,184770.95,186827.3,194032.75,198285.47,204159.1
175072.34,177487.89,175866.97,176413.53,179390.62,173547.92,177039.5,181531.48,178918.78,177198.5,177142.38,181779.34,183771.77,185014.0,187783.75,184823.33,187484.22,192251.28,198615.14,203376.06
174015.44,177704.44,174820.97,176468.52,176742.4,174190.25,179809.98,177157.56,179234.3,180209.6,184455.89,179411.83,176689.7,182086.66,180833.81,186321.28,187457.9,191068.38,199768.55,201463.0
180611.19,177082.58,178143.62,173063.5,178407.25,180673.16,178587.16,180337.55,178954.12,179146.16,181880.88,180607.1,179580.27,180205.83,182019.67,183329.6,188301.77,195035.12,202551.22,202358.62
177270.94,173315.06,178288.34,173740.83,179676.3,176066.0,180514.66,175389.61,181313.44,181448.14,179809.12,182277.44,180256.28,184008.22,180779.92,185232.94,184890.72,191499.12,199295.9,204554.98
176028.88,178534.34,177399.1,174657.05,177648.89,178335.56,178642.66,180673.4,181698.69,183662.16,181297.56,180943.1,182451.25,182922.58,182110.64,181464.62,185040.94,191719.78,202924.66,206679.78
173057.78,177569.56,179246.83,174327.53,175395.27,180237.72,180157.62,177367.06,179539.31,182414.16,180451.38,182793.16,182980.97,179459.03,185008.5,184296.33,185810.92,191112.6,196081.5,201509.83
177640.05,179219.12,176255.84,172924.73,175799.66,180046.6,177649.22,175426.28,180005.95,178838.66,180795.19,181959.4,185514.19,182768.42,179430.56,184655.33,181940.2,193687.62,197195.42,204491.48
175190.16,175068.75,183238.19,169728.89,175245.33,175266.5,177655.47,178224.6,178010.67,177670.6,178994.31,181697.53,182357.08,182215.03,181229.0,183094.19,187940.52,197016.16,200327.61,205378.44
180767.39,173936.89,176584.88,176533.56,179689.6,178896.1,176213.84,178897.12,178218.38,181126.67,184340.45,180395.69,180551.94,182868.62,183207.73,184944.97,183390.95,193849.06,200142.97,203732.31
175874.03,178798.3,175061.78,177615.62,179090.14,177804.34,182529.84,177522.4,182050.94,179562.83,182150.4,177312.75,180746.81,182488.75,182272.8,184808.23,183544.06,194333.1,200270.53,204126.75
176405.22,178733.86,180344.81,178605.4,177014.69,179387.34,179933.5,180237.1,179897.14,178125.69,181772.22,178277.5,179522.56,180019.38,182374.47,182670.56,183894.5,193363.47,199019.75,205038.53
177933.47,178453.9,181524.75,179648.31,175863.94,175019.0,179932.03,180009.02,178122.72,178344.53,178365.5,180312.06,178931.81,181695.38,183450.02,183158.44,181869.69,195889.84,199768.33,202366.52
174367.25,172959.25,175427.36,177435.69,176296.69,178131.5,178949.4,176149.4,181306.22,180854.22,180134.03,184426.81,182803.17,183418.05,185156.86,184127.31,186186.03,191520.6,197475.23,204316.5
175325.58,178017.33,176858.72,176090.12,179080.9,177712.22,180085.58,177070.5,181673.48,177369.88,179359.69,176600.16,180524.81,182693.89,182726.62,186440.77,187833.66,191521.02,200041.33,202077.81
177720.72,173660.3,174646.88,178717.44,178472.5,176727.27,175980.25,174026.78,179001.12,177514.94,181276.73,181677.16,182580.69,182928.52,183921.7,184337.86,186238.38,192852.62,197546.1,203429.33
176675.83,177440.1,179783.67,181640.14,179092.84,177205.16,177058.38,179181.81,180183.62,182425.28,180949.22,180147.84,184642.9,184886.6,188282.1,186716.44,187976.56,193914.6,200291.12,204759.06
177608.72,175593.62,175553.52,173019.9,180103.38,181123.05,176638.47,179077.05,179520.56,184670.81,179032.9,180594.08,179347.45,183652.06,186986.36,185962.69,188347.72,194900.56,197070.56,207076.1
179289.94,178759.08,173863.53,176000.27,179496.34,181223.9,180534.06,180436.12,180272.33,181543.6,179398.44,179997.86,180816.52,183633.22,185134.22,182272.88,183979.31,196217.56,196075.95,203469.69
172470.81,175973.56,174103.5,177129.4,176305.06,179351.25,182305.2,176781.25,177234.47,180003.72,185429.97,182031.34,180329.12,181825.16,183169.19,182127.67,186838.25,193090.84,197561.66,202568.38
172762.4,173332.64,172736.8,177008.88,176231.6,182979.48,175705.31,179998.6,182511.22,178656.38,178009.78,181707.39,182707.22,184048.4,183383.12,184026.0,186035.83,195008.69,201768.94,203007.62
177695.95,176986.67,177755.94,175666.9,180467.97,179919.4,177653.02,178160.12,181654.0,177511.56,177687.34,182876.88,183359.28,181673.52,180913.97,187342.34,189817.28,193623.38,201136.47,200734.0
175194.0,175888.25,178373.25,174979.81,178258.16,176073.9,181852.03,181371.81,175387.53,182474.5,184103.42,181125.34,183904.31,182052.1,183337.88,182788.38,185000.64,195380.44,202395.12,203869.94
172860.36,176858.34,176204.05,173225.9,177916.62,180658.22,182011.88,176362.31,180863.36,178924.75,180007.72,182261.06,181034.02,182148.55,185370.31,183397.69,188735.06,191907.25,199623.81,204896.62
172983.28,176205.61,176289.64,175928.44,180028.08,176131.58,179156.88,181586.4,177387.0,178626.75,182190.27,182280.69,181418.44,182486.98,182450.0,185345.56,186627.0,195187.62,195529.64,201447.42
175774.78,176622.47,179332.28,177068.34,174964.12,181537.58,174282.45,182000.3,179893.8,181003.66,179155.12,181124.28,180876.22,182872.19,178812.34,185135.53,185253.77,193253.88,198591.39,203120.27
175139.4,179189.25,174658.34,176952.9,176053.72,179841.23,179348.97,181235.94,178482.53,178798.03,181118.69,181758.56,179713.84,185324.81,180975.6,184204.4,184927.56,191793.06,198950.47,204728.83
175126.28,177651.34,176101.78,177104.89,181568.1,176637.22,181479.1,181082.16,177100.03,179532.31,175314.06,177793.77,184237.03,180182.0,183624.44,182425.38,187930.8,191223.9,197863.78,205492.42
174789.25,174624.44,174474.92,181279.4,178106.7,179906.16,177860.47,179189.81,180900.36,180118.5,176744.19,181829.5,182700.92,184359.98,181305.5,184903.72,184535.31,195603.16,196439.95,202196.5
176080.38,176939.08,176069.25,182669.72,178754.1,178944.6,177268.55,181796.47,180683.47,179773.34,182926.47,180193.72,181746.14,183654.69,186861.94,186817.2,184425.06,195304.88,199953.52,203756.42
174878.42,177100.38,175168.64,173275.81,182092.22,178059.8,177568.95,181182.3,178349.4,176950.19,180074.28,179519.23,182131.56,181207.69,185157.89,185249.92,188253.1,192626.6,199544.03,204755.75
181143.94,175830.14,177801.72,177697.5,179479.64,179446.78,174081.31,182956.88,178700.23,181540.88,177845.16,179683.17,176864.97,182039.25,182925.69,184399.16,186431.08,197163.25,198793.12,205312.3
177724.84,176601.38,178084.84,178076.52,178558.8,178132.67,179720.31,177214.0,181856.97,181341.42,178224.94,180069.5,181354.56,180912.16,182658.53,187846.75,186625.28,195066.78,201599.48,202768.19
178223.0,178764.4,177991.06,177033.58,177585.95,177757.12,175968.23,181909.89,176673.95,178574.28,178435.03,178779.03,184013.53,182418.45,179993.62,182486.95,190165.1,192276.9,199802.84,204310.44
178041.28,177310.34,174041.19,178336.36,177486.94,176155.25,176911.08,180538.31,179252.84,183668.66,183238.86,181037.23,182028.81,181884.72,182212.0,187657.02,187634.6,195891.53,199369.55,202142.47
173321.56,182529.6,176010.69,176044.6,179035.38,180362.44,177409.03,177547.12,178893.38,179348.55,181419.38,181868.47,180149.2,180142.38,183011.27,185213.31,187047.86,198090.08,199958.5,202472.62
174239.19,175688.34,172207.78,180183.66,180256.56,179725.56,176769.19,180856.17,177785.9,181928.22,183137.06,183655.6,180897.72,184248.39,183694.11,182323.4,188612.31,188727.11,198537.98,200337.89
177005.53,182348.56,172267.5,177952.94,179454.23,178604.9,176397.11,176657.33,175701.78,176025.38,182276.62,182045.4,182905.78,180971.56,182398.28,183823.45,186331.0,192851.5,201256.64,207391.62
177464.62,172505.31,173125.98,177923.88,178767.64,177145.1,178306.47,177941.56,184315.28,178908.56,182100.27,178988.94,180860.38,186298.08,181237.89,183199.08,187980.78,193077.75,199350.78,202235.66
180756.47,177375.8,174958.92,177007.86,178108.69,179284.97,181057.84,179058.31,178120.28,180770.16,181216.0,181793.0,181441.77,182138.44,186363.28,187578.75,192307.69,193883.11,199642.4,202924.53
174214.2,175323.86,176667.84,174653.81,175556.53,177853.44,178040.38,181294.75,179285.66,179431.8,183099.9,181683.25,179799.39,182951.38,183349.88,184559.73,185885.97,196276.19,197568.78,203696.1
177019.73,176174.11,180092.12,175754.64,174679.11,176819.4,179780.95,178008.22,179592.72,179864.88,181822.78,180894.55,183197.23,179181.75,184790.9,184774.94,189225.12,194374.75,197127.84,202651.14
174047.06,179428.55,175337.22,172770.62,176545.6,180900.75,179823.16,179664.72,182682.34,183127.9,180884.19,181115.03,184151.17,183252.75,185631.19,184210.34,188172.97,191853.0,198669.4,203152.44
181792.39,178105.31,175193.25,178329.08,174253.56,176454.34,178911.0,183023.7,183573.86,181249.69,177936.58,179475.12,184415.66,184362.75,179125.52,189241.03,183299.34,194623.03,198072.03,203502.78
179514.1,175848.56,177573.22,179568.78,178756.6,178649.03,177154.44,184132.88,178754.66,180892.22,175915.88,181847.31,182831.16,182408.88,186094.66,184894.7,189487.28,195350.22,201847.8,203746.06
176487.03,178573.36,176562.16,177284.16,177366.28,177030.94,177805.12,179356.5,179258.5,178860.06,178557.23,183272.84,180516.78,178337.73,183044.89,188894.28,188079.11,194767.61,196235.22,201955.94
173430.14,179305.5,177524.61,178215.33,174675.67,175987.81,179323.19,182085.38,181066.56,179169.53,182457.12,183867.94,180573.53,186254.69,187757.1,184423.81,189936.22,196374.72,200071.03,203218.45
175052.73,178062.69,172257.9,174476.66,177948.77,177766.44,178243.31,178157.45,183770.1,179450.81,182295.17,175658.17,178210.44,186447.97,187056.56,186525.97,181806.48,194532.0,198996.06,203370.28
179884.27,176488.42,170687.44,178084.67,179237.19,176654.6,180682.7,186604.34,178662.9,179656.23,178378.02,181457.56,183207.9,186095.1,183665.62,182808.0,186628.78,194058.36,198489.38,202150.72
175374.6,175371.25,180807.1,179025.45,179174.47,178920.48,178681.22,181107.0,178921.0,182251.38,179652.4,182601.44,184208.47,184196.02,183661.36,190243.64,189182.66,191950.69,201143.88,205823.22
173047.39,176710.16,175572.84,174231.52,177732.94,179082.08,179249.62,180826.53,177677.22,176785.48,183500.0,180248.95,184482.38,179386.73,179581.4,186178.1,179283.5,193231.5,201035.03,206029.8
175966.39,178556.88,174789.4,175327.38,178427.72,176106.64,179393.3,179859.19,180264.75,180404.06,181435.48,181972.06,182370.5,182917.03,185755.58,183176.31,184011.47,195166.9,196776.28,202612.97
179637.39,174908.94,173416.16,175138.78,180108.36,178687.62,179570.7,177865.03,180146.28,179303.4,182334.94,181642.69,177656.03,183628.78,191311.14,183884.5,186384.27,192929.33,202363.64,203522.27
177820.0,177655.75,176415.0,179041.66,173797.89,177370.61,174104.22,180685.31,178828.0,179100.89,179527.69,177621.31,182380.9,182057.69,184406.97,187346.67,188343.11,190595.38,196323.22,208386.78
175073.0,177617.39,175425.19,175432.19,178981.72,173288.38,174423.84,177355.0,181028.0,179236.17,180789.94,183929.06,180701.14,182662.55,186772.7,183776.47,185598.12,194319.78,197033.25,202914.69
