Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
361141.1,173371.1,167453.12,168568.45,170777.62,169271.78,162857.73,161722.16,166789.47,169717.72,166297.03,166042.53,168343.03,178603.67,169849.97,159884.77,162498.27,161730.11,166044.48,165337.25,161387.69,166921.34
365193.44,173457.69,168062.11,167895.55,171378.16,170267.88,162556.16,161814.66,166814.88,168176.72,166895.48,165195.69,167443.1,175300.55,168198.23,160861.48,162021.27,159526.58,169162.75,165658.06,161402.31,165983.95
366506.94,171704.78,168797.25,166408.31,171742.53,171740.88,162263.75,161820.2,165675.44,169015.28,164565.67,164532.23,169336.94,176819.67,170299.5,160241.36,161824.3,157885.06,168136.72,166412.98,161686.38,167689.1
361975.62,174170.66,166742.11,167144.05,172944.5,167332.28,162277.12,162161.66,166158.62,168109.0,167643.44,162959.22,168901.19,176968.56,169192.75,160507.55,160208.84,161145.28,167926.31,167594.81,161032.08,165614.05
367041.8,174176.55,168614.84,167356.16,174095.86,169303.84,163003.28,161862.62,164078.28,167184.72,167040.9,164544.1,167486.75,177385.98,169445.73,161340.6,162456.69,160866.81,169363.12,165441.2,159399.83,168243.0
367779.0,175158.19,167747.39,167539.88,171437.28,169844.89,162586.7,161917.25,166097.25,168744.39,165891.84,164925.3,168503.4,175998.69,168928.05,160126.12,161805.94,160334.75,167574.62,164896.28,161205.27,166426.95
354548.06,175459.78,166863.03,168770.44,172179.62,169758.5,162598.95,161226.62,165679.95,168811.25,164447.39,163954.33,168921.94,175617.39,170198.61,161402.08,159743.25,158934.72,168603.16,165423.22,162693.73,168133.11
364190.9,174135.66,169419.05,167249.56,171117.22,168831.73,161465.28,161301.84,166389.12,168108.3,165647.6,164752.47,167602.47,175059.19,168304.3,162045.72,160713.17,161020.72,166607.56,165848.12,161716.9,168722.81
364873.62,175641.69,169145.33,165919.22,171272.66,170066.42,162922.17,161810.53,165514.98,168702.4,164921.66,164080.83,168089.05,176330.42,170983.8,159168.55,163351.39,160792.1,168372.95,166244.12,161202.56,166657.34
360225.62,173073.02,167779.61,168470.94,170783.31,169421.47,160829.19,161735.4,167081.89,168714.77,164905.16,164533.33,168147.25,175853.31,168753.34,162158.53,161446.81,161042.39,168627.45,167745.16,162866.66,167251.9
365133.84,174982.6,169099.08,167484.94,171452.67,167732.97,161776.69,160624.81,168426.23,168068.88,166160.45,164288.28,169539.06,177226.4,167323.44,160424.98,158946.64,159669.6,168116.05,165835.02,161608.89,169382.53
365293.9,176142.45,167760.38,167098.44,169416.69,168526.84,162601.58,161280.9,165863.86,168417.73,165962.11,165557.36,168697.1,173381.61,170619.6,162953.19,160070.08,159595.61,169259.94,166283.69,161578.22,169346.98
361007.7,175339.66,167517.92,167014.7,170072.44,171046.53,162606.6,159513.89,166616.88,168937.19,164808.9,165161.83,168070.7,175714.25,169937.47,160212.98,161250.38,160853.2,168142.23,166771.42,161028.94,167651.69
361445.7,174469.92,166812.81,167182.77,172047.52,168999.98,162513.95,161358.12,166818.95,167182.5,165035.73,163852.53,170093.66,176687.73,170038.6,163534.81,161094.67,158772.97,167958.84,165827.08,161733.95,166096.48
364271.25,175490.34,166926.92,167610.28,172182.16,168910.25,162919.97,161509.06,166743.6,166823.81,166531.77,163690.8,168652.94,177256.64,168926.67,161581.34,163083.17,160485.38,168408.19,165146.69,161234.25,167598.83
362430.5,173295.64,167421.31,166697.73,169936.47,168925.55,163535.66,161671.19,167809.52,167650.98,165476.19,164335.97,168454.67,174934.67,169769.78,160930.19,160779.97,160587.72,169435.25,166040.25,162324.52,168155.6
363412.53,172454.92,169326.11,167578.08,165371.02,168074.81,163433.28,160304.06,164766.78,169092.44,166346.69,165018.84,167222.12,175330.3,169756.48,161972.83,160030.97,160361.31,167473.94,166691.69,159461.89,167312.33
365747.25,173570.16,168677.92,166989.55,169829.03,169518.27,164213.81,162671.52,166924.17,168176.06,166838.33,165490.88,167766.75,177957.55,169061.72,160818.31,161507.08,159589.56,168888.03,167270.55,161933.89,166434.56
361280.28,175950.36,164718.36,169331.73,172230.56,166865.14,162368.61,161329.66,167201.25,169098.77,165443.0,164947.61,168028.31,174862.53,170233.98,160956.53,160251.19,160769.31,168207.05,165889.44,161168.62,167837.22
364238.2,174193.36,168884.66,168510.75,170880.34,169018.58,163060.5,161348.9,166048.9,168690.03,165832.28,163367.3,166810.11,175528.11,168193.77,161532.22,162314.53,159818.45,167787.53,167241.45,163218.34,168018.4
362173.88,174575.9,167341.95,166517.25,169187.44,170213.94,161889.38,160968.95,167303.03,168348.4,165443.47,163843.11,167507.77,175956.5,167707.11,160580.75,161598.48,158403.31,169205.3,165925.16,162329.05,166767.72
360434.47,174297.33,168072.17,167155.73,171384.78,169312.61,163024.28,161151.81,168333.34,167990.81,166724.66,163737.84,166680.39,176169.31,170992.12,163102.61,163091.7,159822.05,168050.62,166996.33,162389.12,168721.22
364080.38,173404.5,167303.53,168776.97,170648.72,170176.9,161580.88,162463.0,167509.56,167251.69,166121.9,164143.36,166940.8,176536.31,168043.75,161536.38,161742.28,159188.94,169259.03,164391.19,162086.22,168361.33
361832.75,173786.12,170427.08,166828.25,170442.02,168469.39,162843.77,162445.27,168607.48,169492.16,166298.78,164362.19,169974.25,176466.19,168916.3,161281.19,161960.05,161414.55,169046.08,165441.83,160987.78,166416.78
360121.06,175401.61,167135.75,168624.47,171420.66,171186.5,162133.27,160419.11,164454.36,168395.88,165895.19,164287.44,167068.0,176858.08,169710.38,161550.53,160892.02,160111.2,167432.53,166392.34,161840.58,167056.78
366879.0,173458.58,168228.38,167419.28,170325.0,167483.39,161782.86,160156.86,168159.92,169624.19,166646.52,164759.12,169963.89,176961.17,170451.84,161314.1,161109.38,160755.89,168835.38,167095.89,160950.17,168798.81
364574.22,172712.86,168093.12,167062.6,171143.06,169126.05,163266.7,161153.6,168041.22,168511.19,165434.97,163070.17,170142.81,176989.1,169410.2,162772.94,161638.2,160239.47,169229.0,166701.6,162752.9,167147.28
361814.8,172487.19,169707.73,167274.97,172011.4,167624.84,162021.28,161382.67,165897.72,168034.38,167650.06,160047.39,168442.11,176930.7,170108.78,162034.6,161160.55,159269.19,169867.88,167863.36,161206.89,167653.75
365010.78,175514.39,166424.84,167531.94,172004.89,169934.89,162180.61,161519.67,166890.6,168582.3,165377.33,165112.52,170018.31,176745.03,169940.86,160701.03,160989.83,158622.33,168589.28,166094.03,161706.17,166666.6
360376.47,174387.05,168194.56,168375.64,170643.5,170089.81,162875.22,163092.39,168017.12,166954.8,166269.25,163012.97,168227.75,175646.66,169619.55,160705.56,161448.34,160096.61,168586.33,165660.0,160971.5,168111.9
358742.62,175368.33,168109.84,167417.23,170890.62,167617.86,163187.53,158844.64,164964.19,168138.72,165871.86,162360.92,169821.53,175278.58,167756.53,161932.94,161264.4,161389.69,168035.45,167196.64,163440.81,167986.28
360468.47,173391.3,167714.66,168246.34,171304.27,168157.6,163185.56,159995.78,166703.4,168691.31,168133.38,163643.7,168075.31,176750.45,170287.31,159545.06,161310.89,159587.11,166506.0,167871.9,161420.83,167160.56
364967.97,172984.58,167696.7,167978.03,172126.97,171058.33,163084.88,161278.62,164296.39,168493.39,167054.23,162045.23,167147.52,176691.45,168888.8,159722.9,161230.72,159394.97,168162.39,166346.22,160697.11,167246.33
360970.34,172781.8,165603.19,169335.3,170978.45,168975.16,163528.08,160830.44,166717.22,169129.45,165284.28,164097.45,169178.33,177515.5,167987.83,159876.34,160835.89,161385.69,168797.31,165643.64,162398.73,166655.97
366294.7,173168.1,166330.88,166924.9,169497.75,169532.98,161726.84,159928.23,167358.38,169653.77,167130.94,164463.98,169204.38,177068.98,170579.92,160576.39,162085.34,160813.42,166755.94,165921.67,162331.84,169054.36
365923.4,174131.06,167874.56,167669.02,170804.42,168545.22,162638.5,160717.62,167100.23,168785.83,163605.27,165286.94,168030.9,175306.92,168158.25,160693.9,161296.16,159488.77,167636.42,166293.81,163593.77,166635.9
370760.44,174961.14,167037.77,169116.67,171477.27,169003.81,161994.72,160861.44,166750.86,168069.16,164935.69,165240.88,168331.02,176261.12,167127.1,159398.11,161514.31,161436.75,168161.97,165042.36,162545.52,167536.05
366967.94,174469.5,168261.4,169422.6,169172.3,168415.19,162308.94,159932.6,163951.08,170058.08,166002.62,164199.53,168768.92,176376.94,168744.81,159506.11,160872.3,160014.61,170400.98,166660.25,160690.89,167749.31
361321.38,174146.67,169619.19,168301.4,172335.22,169142.22,161516.06,160919.83,167785.55,170407.47,166505.08,163826.6,168728.7,176083.56,169541.83,161668.88,162092.55,160269.22,167526.94,165015.39,161127.9,166507.4
363655.22,172951.58,167591.78,166468.28,171598.31,168209.72,161875.14,159372.17,166885.28,169179.88,167207.61,164176.8,167384.94,174966.66,170284.02,160381.52,159887.55,160350.95,168351.4,164203.94,160892.62,168356.69
359698.7,172951.11,168155.34,167344.86,170174.42,168955.06,162576.42,161250.84,166471.86,169809.22,166483.77,165669.1,168799.94,174665.92,170561.78,160539.48,162370.31,159400.55,167967.34,165571.11,162529.28,167252.94
365220.34,172557.06,167615.45,169226.11,169819.4,168203.8,162446.84,161299.97,165613.28,168364.72,167237.38,165038.34,167960.22,175505.45,168962.77,159415.38,161173.31,160775.1,168020.02,165831.5,163496.08,168276.23
358471.25,172147.28,170394.08,167340.53,170984.05,168244.81,161981.4,160410.1,166690.16,166822.95,167338.38,166360.05,169084.6,177550.03,171287.94,161010.61,161582.0,158257.16,168464.17,166058.83,160171.86,167728.38
368559.94,175880.0,168752.98,168460.0,171525.4,169812.31,163393.52,160723.3,166125.2,169428.66,165664.39,163322.44,169076.92,176010.17,169574.97,159183.58,160511.05,161662.4,167639.73,167366.42,161896.03,167136.5
364129.56,173108.33,168360.83,167440.19,171653.33,168531.67,162050.44,161859.28,166492.66,167268.27,164247.34,164615.12,167604.75,178084.28,169024.88,161117.44,161342.92,161651.72,167537.08,167629.23,163119.75,168695.66
364570.5,173981.67,168556.89,168724.53,171444.89,168837.84,162795.19,161131.9,167373.72,168577.25,168567.17,165121.5,168645.95,175745.53,169960.33,161506.64,161302.97,160094.7,168656.06,165549.98,160759.56,169102.03
356416.72,172081.27,167288.28,168848.03,168845.75,170782.77,163871.31,160550.3,166625.39,169970.31,166630.06,163971.48,168429.25,175691.69,167683.17,160216.8,162216.44,159886.25,169774.38,165897.55,160394.78,168828.44
360141.66,173942.9,167487.22,166741.77,170849.33,168651.11,162932.31,161265.9,166263.62,168619.0,165987.31,163969.44,168541.53,174925.86,168302.31,162001.36,161719.31,160050.83,168361.69,164522.92,161598.89,167965.66
363138.84,176149.19,166425.69,169519.31,171042.67,168348.7,162965.47,159437.05,167044.0,168143.77,165645.67,164503.05,166161.03,177241.5,167109.89,162034.6,162831.75,160976.4,168826.89,166704.34,161044.44,168215.97
362228.8,175791.88,167488.53,169240.67,172928.05,168973.9,163494.5,161127.72,165419.19,167293.8,166462.7,163012.81,169498.08,177002.2,169134.17,161634.3,161506.56,161618.47,170757.1,166686.8,161088.44,167522.6
