Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,197789.38,201803.64,203430.94,205068.84,208778.53,207403.4,203329.94,203377.56,199737.16,193325.16,189424.05,187385.66,180804.58,178736.3,176301.34,174234.88,172145.44,168220.86,169254.16,169238.55,164988.44
202302.6,194118.06,201132.62,205812.31,206249.88,205835.31,206680.5,203221.22,198914.47,196174.97,197099.67,185256.34,186410.81,180747.89,176561.34,178096.03,172753.78,171464.5,168723.1,168953.3,165452.9,169116.69
203363.52,190930.06,200913.11,203844.19,208771.89,209402.22,208494.5,204874.0,204967.48,200442.0,194223.14,187735.1,185339.88,178061.31,175809.72,177381.6,176432.02,171052.44,165196.44,169247.92,167417.67,167230.27
200255.94,199668.19,198630.88,201300.77,208227.1,203882.5,205332.36,203656.56,204757.94,199569.94,194202.31,188044.48,185425.06,179973.34,178981.88,176539.9,173238.19,169753.62,167399.38,168201.38,170340.75,167224.19
201619.58,195133.1,197504.06,206502.25,204360.78,209619.44,206710.75,205566.12,203399.56,197550.81,194057.53,191086.1,185814.9,177152.34,178491.64,176186.19,170803.16,172117.56,167322.52,166380.6,168943.44,170915.06
200451.6,197028.88,198385.69,204921.95,206570.22,211547.6,207159.31,201456.72,203264.53,196708.84,191330.56,191618.55,185232.47,178039.0,181041.12,179886.28,176344.31,170448.38,170513.12,169509.53,166406.31,165650.52
205270.27,196794.52,201570.9,204397.56,206088.28,210331.44,200300.03,205475.03,200297.03,195515.95,192896.66,189758.61,188016.9,178375.38,176809.6,174323.66,175521.44,170888.1,168286.7,169058.66,168598.53,163750.1
199770.25,194383.38,202068.88,198957.23,207604.44,208953.53,210061.64,202089.94,202851.52,198631.98,193700.47,187922.22,186267.7,180953.62,180370.88,177334.27,173384.6,170721.48,171822.11,170205.69,168470.1,169204.5
202751.56,194597.33,203475.75,202716.31,205714.6,207828.05,207972.78,201192.17,203148.9,197095.69,198599.75,188915.02,187958.0,179761.16,180434.84,177240.88,169218.56,172214.88,169765.8,169151.94,165597.25,165595.34
201280.47,195844.62,201381.7,204994.81,205987.12,209748.9,207952.77,201938.0,206098.55,198905.16,196193.25,190429.9,183910.69,179497.78,174858.75,177509.28,174901.77,173828.16,167594.77,167166.84,166311.27,168402.33
