Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
177887.66,179435.83,178672.55,175739.84,180882.58,179477.47,185103.55,185429.1,185257.84,184471.16,187680.61,185496.62,188861.06,187734.78,190723.56,190147.0,192164.19,197706.58,200461.84,203767.03
175149.75,177973.83,178827.19,181695.19,181026.16,181303.56,184440.72,183828.72,185905.81,187674.88,186552.81,182088.98,189007.36,188493.03,188332.47,190107.25,189452.25,197032.05,200882.19,202528.78
177201.66,179239.69,180252.12,182165.94,180644.0,182445.0,182926.38,182190.19,184018.52,184167.25,188477.5,185014.03,187774.28,191607.42,189369.69,187982.12,196256.31,198522.88,201458.5,201064.5
179717.78,178649.58,182895.03,178984.16,180166.39,182626.88,183093.84,181825.97,185173.88,184289.19,183636.31,183686.33,185034.44,190241.69,189679.11,193402.25,192805.11,197249.81,201747.55,199723.88
177912.81,178255.62,181113.27,180827.6,180838.12,184218.84,185654.66,184671.31,186784.44,188460.19,185268.38,182586.44,188850.23,186669.92,184826.06,192625.47,192533.31,195737.88,202753.25,204572.08
175161.5,180599.94,179079.73,180749.61,181918.25,181440.47,182933.19,183186.23,180718.16,184037.38,187998.97,182181.56,186772.81,185945.62,188455.28,190980.55,192252.66,200124.83,201986.5,201082.75
182890.62,179895.69,179251.77,182639.28,185389.56,181679.78,178112.56,185249.75,179881.95,183479.42,188290.31,185316.36,187145.64,185850.94,188212.42,189745.62,193357.44,195876.9,200864.69,203283.34
177569.16,178807.62,177495.12,179216.72,178961.6,183054.77,188064.78,184311.62,184768.88,185638.9,188601.25,185348.28,188192.94,190314.97,186973.2,192963.5,195703.16,199526.78,199696.53,201660.88
180889.5,179035.31,180607.62,180901.03,182594.12,182088.62,182520.25,183216.31,188062.9,186849.62,184338.53,186233.4,184206.34,189218.72,185025.19,189484.19,193864.16,193294.31,203543.56,206834.6
178432.36,178167.28,183660.9,180340.22,180260.7,179403.42,182510.38,182443.12,185586.34,185616.69,184485.86,186771.12,187679.03,186633.28,187579.31,188859.52,193343.17,198279.23,198557.16,203520.11
180463.75,176556.31,178587.75,181304.53,181533.84,183941.84,180439.4,182669.06,182306.5,186380.61,185290.28,181071.78,187456.9,189055.69,189541.81,191318.75,193806.47,196110.02,203517.44,203756.77
174733.97,182843.75,181894.9,185028.53,179402.4,180399.1,176707.9,183617.4,185393.16,184790.39,183232.6,186286.06,188379.81,188658.19,190320.52,191235.66,191563.45,195683.19,199387.84,201575.53
181277.19,173845.52,178536.66,181128.86,177967.17,182287.25,185065.78,185889.31,183402.22,184780.38,183902.0,187017.81,186799.31,190368.08,188589.56,189794.81,193455.61,198576.47,199152.19,200406.78
175982.16,177680.69,183288.31,180815.47,174809.75,178744.2,183982.5,182775.31,183153.4,184222.7,186368.31,181839.78,187491.78,188682.47,188493.83,186809.52,193714.78,202513.27,202371.6,204090.75
178086.28,178682.92,179558.77,182853.11,183619.0,180574.84,181259.61,180437.16,180076.8,189706.5,186931.81,185180.34,186547.97,187766.56,188883.34,187218.34,192425.62,196762.48,198560.56,203662.38
178709.53,180196.78,184648.72,184333.84,185180.6,181471.16,179524.4,183408.72,182185.4,183135.78,180711.66,186631.83,186300.45,186830.4,188418.84,190571.47,193973.3,201064.64,203396.0,207485.78
179129.16,182513.1,174833.56,181332.1,178689.88,178754.67,181745.27,179593.31,187489.19,182116.55,184961.94,185859.83,186857.73,188563.19,184254.38,192402.25,191710.88,197645.06,203634.9,204449.4
176517.28,179923.27,183209.39,177512.28,178601.97,180966.5,188148.0,180858.12,181153.28,184573.47,185940.94,184433.47,184325.39,185522.88,187089.47,188812.0,194129.9,203541.66,204816.48,204435.81
177421.9,180018.2,176464.48,179004.0,177840.75,180555.94,184967.31,182353.0,182846.03,184574.47,188371.88,184483.94,187041.58,186882.84,189367.84,196395.7,192674.33,198605.94,200954.94,203363.5
178444.69,177139.64,182989.6,180546.1,180323.27,181241.5,185437.56,181306.4,185546.16,183577.9,184221.66,182522.69,185611.22,187358.81,187582.23,191247.67,192405.0,198478.4,200459.19,204021.16
176587.31,182150.42,179042.9,178968.28,182419.94,182371.06,185331.61,183253.97,184098.6,182070.88,185503.67,186700.4,188067.6,192483.47,185999.44,191299.2,192871.38,195799.34,199740.62,202849.95
178721.61,178667.78,177305.33,178930.47,181833.58,182128.5,181488.05,183946.9,184568.28,181395.47,184120.9,186138.19,186134.28,188043.95,187314.83,188526.45,191995.92,199169.28,203947.33,202590.58
179856.84,181464.83,179984.28,179676.66,184302.47,178082.36,183366.62,182024.06,181475.06,188209.94,186640.28,187168.14,184446.31,189982.06,190197.98,188149.03,192246.5,201413.7,202125.03,203123.94
177650.81,180910.12,178582.84,181302.84,180789.47,182999.9,185518.44,179117.84,184586.58,181456.88,184903.34,192137.58,186164.61,187366.2,188418.67,190737.27,190699.5,198399.81,204731.16,203025.81
177545.62,177958.44,176261.16,178200.94,185506.03,178474.58,184664.66,180076.34,183836.19,186556.25,186742.19,187538.34,185039.62,190078.02,188472.47,191029.66,192178.75,198189.7,201472.12,203012.25
181361.34,183269.16,179857.03,180303.16,183586.83,182999.69,185613.47,183821.62,183726.9,185696.02,181653.12,187293.48,185751.83,188985.75,187670.84,190104.8,195919.08,199619.86,203394.47,203281.2
176617.28,177280.03,178219.03,180969.22,183667.1,181608.5,178848.5,183251.62,184786.11,184614.48,185842.27,181456.95,190285.78,187757.16,193748.25,193020.84,193635.44,196834.84,203347.88,203814.06
180539.5,181646.06,183767.22,181482.38,180282.1,185929.12,182417.62,179263.94,185385.56,188127.66,188453.72,185207.44,186769.53,181708.16,187157.22,193212.81,195932.25,196296.72,202742.66,202008.36
178329.83,179176.88,181038.31,178269.34,181498.94,184267.56,178976.27,185152.56,184335.12,184599.48,185408.5,187214.19,188424.53,186701.3,189215.0,190060.23,193167.97,197805.62,205002.02,203871.33
178760.19,179764.16,179878.28,181070.47,180404.25,178346.6,181665.78,185473.47,181726.38,183584.6,183958.16,181746.5,183991.34,186503.06,188769.66,190858.69,190897.9,197232.72,198534.34,202494.19
179458.25,179731.28,179439.03,181670.19,178741.69,181653.42,180062.4,184439.62,182428.36,181380.39,185447.78,183763.55,184329.33,184492.12,187009.94,186041.28,195784.11,195718.83,199391.94,204273.33
180319.94,182231.22,184448.62,183451.84,187350.14,186866.28,178987.28,183744.88,186043.12,185722.12,183641.88,186971.47,186235.53,188370.22,189271.4,193682.9,191875.36,200265.9,200819.69,201734.8
179998.9,179842.14,181934.77,178532.08,181840.4,181820.28,184767.38,183718.4,185254.31,185392.88,183414.62,183719.06,188599.25,187943.12,190166.25,187667.81,189208.05,198078.94,202147.17,200299.33
179288.12,178592.03,178339.83,178150.69,179638.77,185786.45,182589.62,182547.89,188384.22,185715.66,189203.95,184726.62,188022.97,188581.72,192360.53,192185.12,190336.47,196151.88,203756.39,203898.95
179960.62,182179.0,176875.0,181798.16,181123.89,184615.4,184307.38,182415.88,186638.4,184404.67,187646.27,182261.61,186391.38,186292.4,188763.03,189240.84,195074.03,196122.06,200959.34,203345.36
180356.81,181118.95,181341.92,180172.47,181716.23,184263.25,182173.64,184201.75,181702.16,178974.69,186712.12,189017.56,187937.62,186771.6,189719.45,192775.7,193402.9,202052.62,201306.12,202826.62
176620.98,178841.48,181043.4,179556.67,181978.47,180965.28,181078.72,180559.55,183530.05,184511.06,185475.19,185071.12,189077.64,187446.16,188106.47,192323.1,190658.22,198816.8,201322.4,205201.4
179615.34,183640.89,181593.3,177153.12,182266.81,180242.97,181340.84,180496.5,181909.84,187992.7,187429.03,184638.53,184210.38,188094.31,186511.95,187248.22,191680.78,200207.1,201508.78,205677.52
177321.55,176458.56,180327.12,181153.61,183820.25,180465.73,184459.17,182926.47,183453.95,182721.22,189879.47,184404.03,192284.48,189967.86,194148.12,192536.44,191867.69,197062.83,201698.94,203623.12
179929.6,179582.42,180815.19,176890.58,187520.19,178443.98,183858.56,179916.88,182938.75,184415.14,185528.77,183438.1,187088.52,185337.4,192034.44,189233.4,191675.75,197811.78,200844.16,207663.25
177576.52,178889.42,181237.3,179979.42,180572.42,181515.84,179302.03,179479.89,183919.23,185192.39,181982.97,181704.45,187937.0,185755.23,188515.53,190198.7,193398.27,196842.73,199802.72,203621.25
177806.16,176602.6,179580.7,179055.17,183343.69,179814.1,182827.64,183996.73,187673.23,187120.44,183363.3,185129.78,186084.1,185958.92,194023.16,187891.86,193230.88,198375.33,196777.1,198069.19
179331.31,178451.44,182808.44,180692.6,178443.44,184360.7,181112.42,188246.42,185363.94,186110.5,182849.92,188347.22,186147.23,186276.03,185627.36,190162.97,189489.66,195752.12,201255.03,199985.28
176859.53,179243.94,179061.81,181669.31,179711.19,180008.0,181224.95,180975.0,185142.94,185627.58,186994.97,184886.31,185590.1,188398.66,192581.75,189991.88,190977.58,197157.3,203332.77,201595.16
182787.7,181682.1,178625.1,179582.8,184481.42,180993.66,184222.94,181349.22,183363.34,182858.97,184798.1,184398.22,187151.69,186067.88,187789.5,189810.06,195052.89,198883.6,202693.1,203591.28
180529.72,178681.42,180743.28,181154.98,178723.56,183192.19,185640.64,183813.47,182729.2,185097.69,183077.03,185627.4,185635.77,184393.45,186515.56,185662.47,189148.66,202023.08,198591.33,201594.36
180403.06,180607.02,180100.47,179632.03,179791.84,179244.34,182130.81,184244.03,179011.19,184570.28,186832.1,185427.9,189475.28,188143.6,191013.31,189994.97,188715.89,197734.88,201434.94,201943.08
177471.22,178310.88,183743.9,181981.44,183330.69,183339.9,182900.75,182032.28,186714.75,186828.62,184514.6,184388.28,184733.62,188444.22,194124.81,187222.25,192116.5,199785.25,203140.72,204616.22
180164.9,177184.97,179870.69,176729.39,182880.03,179313.8,183707.84,181198.27,186857.6,181522.47,185075.69,186529.5,186865.94,188766.56,187065.03,187953.75,193616.94,200400.62,202407.75,201723.86
179436.05,178134.5,182866.75,180293.52,182150.66,189627.6,181120.33,186262.97,188351.17,183317.25,185776.19,185050.67,183627.66,192794.22,187160.23,187928.53,194807.97,199096.38,203323.78,200791.3
183607.16,183965.06,180967.94,180024.14,176868.33,180971.28,178710.08,184467.25,185155.72,183643.53,179649.83,185755.5,187018.1,189773.81,188341.45,188354.0,188982.22,200532.03,203542.62,203671.81
180128.31,178436.1,179527.55,178719.34,180085.44,182811.75,182728.12,182907.03,180509.86,182926.03,184864.16,186762.73,183764.47,189608.62,188995.44,192336.69,185797.6,198814.94,200226.44,204159.1
178547.84,178149.22,178797.62,181144.67,175742.61,187474.38,183577.94,182979.1,185700.98,186324.83,183616.92,184899.5,187040.22,189258.4,185025.83,189124.44,192532.1,195213.95,202046.45,203376.06
179945.06,181252.17,181970.4,181519.16,182309.16,180766.58,182813.48,184803.1,184458.62,184697.88,188814.17,184214.23,186300.02,188929.25,192477.97,189057.2,189502.72,199240.88,201413.0,201463.0
177198.84,182153.88,180258.38,178717.38,182097.11,179681.5,186682.12,188178.38,182707.81,182994.0,183921.7,188177.75,189024.17,186575.7,189091.94,192201.75,194684.14,198808.6,205345.25,202358.62
178059.8,175587.39,181008.27,177278.72,183961.1,179842.16,181716.16,181878.12,182393.66,186344.28,187080.0,184556.66,186710.5,189322.69,185379.0,190897.72,193994.08,197560.25,198577.03,204554.98
179821.7,182185.75,176577.98,180984.39,179367.53,183530.06,181966.58,182063.28,184026.16,185163.97,188765.22,187704.69,186989.88,191480.95,190519.36,190428.1,191434.4,203433.5,203955.06,206679.78
180102.67,175780.47,181166.2,180991.22,179036.06,181404.31,177613.94,181664.9,181585.38,186333.16,184401.61,189507.16,186811.44,187243.0,187176.67,187902.94,194332.44,197747.47,203878.94,201509.83
176857.48,182060.56,179005.72,177184.3,180717.17,176726.62,184633.53,181519.2,183311.66,187899.75,186125.66,184555.4,185252.25,187666.1,185792.89,188841.31,193508.75,198040.55,204285.72,204491.48
176995.28,181861.9,177435.25,178547.88,183118.69,176143.6,183333.95,184182.6,182876.67,181812.19,183681.1,184971.94,187245.25,190255.47,188425.27,189117.16,190804.34,200114.69,199451.06,205378.44
178248.23,183369.69,179777.75,183976.03,178504.88,180843.03,186858.62,185213.94,182571.84,183031.2,185878.16,187950.5,186059.38,194118.55,187295.97,189526.31,192627.19,200524.23,201020.88,203732.31
176584.81,174862.55,177843.19,179041.48,180761.53,183366.73,180961.44,182810.5,184285.12,183805.62,186482.53,189789.47,188242.69,186818.66,187297.47,190571.25,193895.88,200388.3,200732.38,204126.75
177009.06,176967.2,183336.8,183729.66,179338.47,181483.31,179861.08,186265.44,181571.66,187133.17,184228.38,185043.28,182523.56,188672.94,190614.19,189217.56,191506.86,196143.1,202337.69,205038.53
180851.28,177196.39,181698.77,182180.4,179727.19,183688.17,185725.53,182945.31,183422.6,185935.92,186252.97,184907.75,186304.75,190373.16,187228.28,187777.0,190107.16,196135.84,199325.14,202366.52
183597.44,180206.9,178672.94,180685.16,182265.72,179556.62,183631.36,180622.61,184973.94,184021.81,186613.1,185845.56,186775.66,188063.25,188009.22,192304.4,193350.34,196856.44,198276.38,204316.5
180260.0,178391.5,180647.53,180883.88,183441.28,184320.86,183793.61,182771.69,182099.28,185132.86,182551.1,181757.25,187806.97,186261.06,189849.31,195286.17,190411.78,196539.56,202825.45,202077.81
174277.38,177302.06,175745.34,177831.6,178690.14,179485.4,183378.22,182299.03,186053.7,185530.2,184464.89,189399.42,186564.69,188918.88,187924.89,191007.6,195303.38,198857.77,201172.12,203429.33
178108.0,184443.1,178482.44,178497.56,179563.47,184367.5,187275.78,184874.94,181078.31,187428.78,185887.16,187365.3,186173.0,189932.72,185808.44,190517.12,196249.03,197051.92,202005.02,204759.06
176964.44,178892.88,178880.03,182276.75,182675.17,179365.92,184406.62,182337.16,185163.53,185903.75,184777.22,185411.89,187007.1,189558.12,189493.94,189996.16,194466.12,199864.97,205336.84,207076.1
179038.7,180886.1,175693.55,179573.72,180986.84,184798.97,183834.44,180595.2,185898.2,179162.05,186430.03,188682.62,188886.89,185638.9,186468.56,187708.6,193058.62,198395.9,202445.72,203469.69
177330.62,175253.97,181967.97,181376.67,184342.88,178373.42,183372.88,187220.7,184706.16,185420.55,182358.52,187894.11,186312.31,187878.28,189575.06,190850.56,194267.75,196887.88,200079.0,202568.38
178417.88,180176.88,179442.97,179013.25,179893.73,184215.0,182927.84,178333.0,182475.84,184821.69,182650.56,185364.44,186426.8,190371.34,190191.14,188301.81,195788.23,199980.1,199498.17,203007.62
174675.9,181560.78,180676.34,181916.69,182478.03,183105.02,179390.16,183518.05,186451.16,186025.34,185018.56,186407.36,182452.66,183584.62,185762.53,187875.56,192636.78,202253.06,198953.55,200734.0
175966.12,178575.8,179374.64,182218.03,182376.62,180537.19,187125.12,179254.5,180006.45,181179.56,183848.62,185152.06,189821.77,189325.69,189973.38,191318.52,190594.6,201684.69,198818.5,203869.94
177876.36,180488.81,178460.22,178057.75,182588.92,183542.92,180910.81,185342.0,180801.16,181878.38,183323.78,185876.4,185421.66,186189.94,191435.1,191415.75,192486.27,198203.4,203007.94,204896.62
174371.66,182770.52,179623.53,180300.53,179366.47,181466.6,180586.88,182095.55,180627.81,184169.19,185761.4,183082.47,185784.34,189367.1,190644.97,189207.58,190303.58,199937.19,201254.22,201447.42
176100.47,180946.12,175196.81,181367.45,184427.53,182870.47,182276.05,183410.6,182165.0,183342.56,184526.22,183652.62,187361.31,189762.03,187492.25,191477.23,189471.03,199888.19,202295.48,207391.62
180407.1,176956.9,179760.38,179139.9,179973.84,182628.53,180189.89,179634.28,184160.16,185280.5,185388.83,180909.0,186552.66,186649.62,188776.88,187485.89,191188.0,197137.31,203317.4,203120.27
178916.34,179405.25,177295.03,179866.47,184273.28,182449.88,179398.03,183209.36,186545.98,184718.06,182322.28,188900.66,187730.34,186407.06,185779.4,187788.34,191916.78,195470.22,201311.22,204728.83
181478.4,183444.44,183815.34,184938.25,180826.16,182055.03,184108.62,184391.44,184660.67,182965.1,185041.81,183634.1,184060.38,187312.45,189547.4,191012.98,194138.1,199738.42,197361.34,205492.42
179562.12,178342.66,180903.28,180942.61,183410.88,182514.47,177115.78,186723.42,179499.33,185061.34,183916.31,186247.78,184673.92,187249.28,187710.25,190896.4,190280.53,195487.5,202767.2,202196.5
183630.19,179001.1,175556.58,181695.7,182155.53,184371.84,183460.73,181244.25,184487.38,180756.12,183974.16,181789.06,189152.0,186940.92,188152.1,192679.06,189400.58,198731.94,198943.06,203756.42
180788.4,183575.9,180110.62,182116.84,182681.5,181982.23,181706.36,185451.22,181324.1,186238.0,185058.94,184941.69,191556.84,190278.06,187729.19,187784.55,190258.77,197038.88,199855.45,204755.75
181891.11,177100.25,177935.97,181559.45,180829.44,179984.72,185196.3,181950.44,182775.33,181600.61,185413.31,187864.28,183531.84,184156.12,186141.69,189631.03,190594.94,196992.1,199843.31,205312.3
179953.25,177939.75,177639.56,179323.23,179916.47,183703.31,182954.1,183274.69,186563.53,183437.73,183994.16,183976.4,191223.75,186740.03,187266.28,187618.4,194328.4,192276.0,201926.06,202768.19
175081.34,178791.78,176583.5,180292.16,183437.66,181049.12,181355.89,183663.47,181640.56,181872.36,181039.31,182659.55,186520.78,189544.62,188240.19,188401.94,197908.4,200769.06,202244.98,204310.44
183158.16,179425.0,182926.78,182989.53,184415.8,184000.36,179036.81,183733.84,183120.22,182297.03,185300.53,184017.28,186251.44,188454.25,186915.66,189811.5,192189.06,203321.45,202352.55,202142.47
181628.05,179224.9,176775.25,182684.94,180823.97,181028.25,181732.61,184132.38,182090.5,189095.72,190993.69,184130.1,188714.06,190655.78,186801.89,190193.28,194814.55,200501.66,201929.94,202472.62
178027.31,180157.44,179155.03,179184.75,180835.56,183784.4,183585.45,180464.27,182809.34,182937.1,180114.03,183580.17,187892.23,186641.84,191346.8,191661.03,192557.6,197865.3,201270.69,200337.89
178726.38,180092.55,181223.97,181335.06,183462.66,182474.2,181770.9,182644.6,186836.69,184911.16,187697.6,185123.69,185670.08,189545.44,189230.2,192848.64,193993.81,196007.22,199374.22,202235.66
180236.75,179399.62,177178.34,181172.48,178447.25,178128.38,183905.22,183170.28,189030.92,186140.17,181059.56,184995.1,188752.1,191554.14,185855.0,190215.5,190408.97,197505.34,200230.81,202924.53
178573.12,179540.61,181475.84,183508.02,181235.03,183674.6,181504.81,181536.38,183847.9,180890.6,184309.66,187205.52,185061.31,191314.88,189845.25,190326.12,193750.69,199360.25,203990.72,203696.1
178544.22,177684.1,181649.9,177472.5,178766.3,183527.39,182214.6,187018.22,183577.6,182605.38,189337.75,186579.12,186360.73,185457.94,192359.22,191824.7,192855.86,195759.19,201584.97,202651.14
185658.88,177071.42,179319.78,180257.72,180836.98,185242.1,183656.86,182311.4,182703.53,183353.61,188813.58,183956.66,184632.02,187334.1,185367.31,189857.94,190155.84,198909.7,201546.84,203152.44
179989.38,177034.42,182551.62,178485.53,183965.69,181835.44,182357.88,180694.69,185815.55,184137.53,187381.34,187456.3,184611.48,188884.88,188556.2,188279.53,187713.47,197126.94,199203.12,203502.78
178779.6,175764.22,180257.66,182064.89,181737.22,182516.12,182094.0,183759.5,185395.28,183745.66,181762.98,187441.25,190076.42,186769.69,188994.61,188854.14,188763.0,196096.92,203240.12,203746.06
177845.97,182442.08,180197.86,182102.5,184874.44,182028.97,181818.33,184952.12,185203.23,182484.55,185515.5,186093.23,183246.69,187093.69,188906.03,188665.0,188270.66,198957.34,205886.38,203218.45
175781.72,181106.31,176745.6,179723.94,178668.0,181226.95,183446.75,185061.17,180985.36,184300.12,184622.33,184980.53,189097.81,188564.75,192613.0,192520.8,192496.02,196354.05,198847.52,201955.94
179778.47,177634.31,181011.66,179792.52,180958.66,183313.28,187842.88,180867.03,186295.6,178950.94,183484.38,181721.34,188967.81,186630.48,188684.5,186120.7,191901.11,200217.72,202257.4,203370.28
177139.81,176215.03,182079.72,178781.4,180203.11,183355.94,182059.39,185688.69,179163.22,182119.56,183048.5,187250.78,187180.19,190466.58,189394.47,189051.6,188478.73,198496.28,203017.4,202150.72
177511.95,180000.28,180794.12,179955.2,181584.25,181975.95,184444.44,185338.47,182915.94,182059.6,184431.62,183534.44,189191.39,187283.67,190483.97,192928.9,191780.2,199373.84,197874.16,205823.22
184250.14,177918.6,180120.69,178614.23,182548.88,184217.11,181224.25,185574.31,184821.77,183821.08,187467.31,185271.38,185336.16,186741.81,188801.6,189666.22,192701.48,198032.94,201904.34,201760.44
182480.12,178977.31,178898.94,180544.84,181053.2,180908.69,179227.81,181636.39,184758.2,184216.16,182259.92,184654.1,183748.3,189666.56,188305.56,188829.1,193623.62,198191.39,199113.67,206029.8
180109.28,182240.53,175425.81,182015.27,180210.9,180415.94,186141.6,181146.03,182852.19,184904.47,187164.0,188149.62,184494.31,186259.56,189471.3,191810.88,190878.08,194433.88,199544.81,202612.97
180411.84,177173.9,177705.64,180461.38,182099.11,184111.2,183589.48,182729.78,182758.34,183852.67,182115.95,184661.23,189462.03,187193.31,189711.88,191756.88,189973.25,198002.52,200264.69,202484.42
177516.03,178489.81,181037.05,179631.28,182275.9,180347.5,180710.94,183784.45,185079.62,184547.1,184557.02,185649.12,189376.69,190001.5,192210.06,188917.6,189798.0,196073.44,199680.28,203522.27
