Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
369170.01679352607,317563.144937416,288590.48495181266,269486.5761103422,261282.15485624367,247306.107366216,233252.63522892733,240322.74672963118,230014.5516496765,218450.05664561072,218011.5647125285,214723.13722513893,206280.7109819186,211338.94313779916,215783.81678195833,208515.12491042627,207227.17769352932,206736.18729660823,208349.70021264834,212300.5971561346,202907.54686508642,213385.85578203818
369885.9125589911,312225.98774847074,285361.49689909857,267360.85446542443,258686.00806200874,251197.72314462933,245774.31741636805,231618.89769376873,228502.42425615215,219761.02164153155,221138.91442976508,215453.8783990125,210489.7796746561,213397.57685327146,208870.27479395305,210693.93929474388,197356.8357748128,210293.56789375644,212013.90057623637,210669.66377686177,212313.73688994534,216576.13639626632
371086.61420078063,308109.9987323951,286117.7103964328,275673.88068941684,258142.802526374,250990.20840442434,245185.15191738366,235047.78865542816,227763.42438671459,223679.9455944012,214341.27219595131,211886.72815112286,215998.7710087915,206362.88511895767,207154.02712377813,210077.65185346545,207384.91090303723,207577.72199433186,213877.12301665806,214943.9549484083,207799.76914109098,209631.93136233732
365405.172912983,308335.1339737756,284455.7149529288,270059.0011688874,256254.612124504,253745.38410736906,243398.2781677463,235553.5735455777,225609.88390854764,219987.71462114886,219092.99862497227,217325.98618626082,214032.542107253,208442.93417037214,207622.9528919311,207574.36690633977,204435.19769935487,207720.57236084278,204822.14869933086,210290.58997484503,212336.52019428482,218138.00783082633
369700.1326872756,307658.0665952915,280749.51989157894,268562.5331111412,255942.84593788313,247641.91934404452,234960.54657123634,235493.21457291793,234358.40853930096,218909.18245404784,220123.71539617446,215603.6833633787,209701.3016136822,206698.9128670522,206796.50808872224,204620.84620245523,203755.8311899236,205721.09263094404,208637.7086602396,209564.82474763464,212532.8206273545,216107.51350668847
368724.65642878244,312012.13478382543,281184.37519986706,267708.9042636917,257423.79791583522,249597.0015343335,245824.9775530765,234196.84120457596,232315.41351766937,223839.808019505,216427.16532412908,217332.00161824812,204460.1500189064,209217.04919436568,205761.8182707275,213050.45074442093,203197.5341203555,206394.58514344634,210248.00434819318,207924.11774772775,212026.91267140256,218239.62767571394
358892.7156497411,307238.0278152168,286467.6791648863,265312.72379548824,259520.37697925084,251900.58300329733,242602.5581206581,236598.55088720607,228704.2345783043,227441.99276031496,217162.58042058203,215023.98827294662,213575.04689495882,210050.933130562,209809.66195715932,209489.9624978546,203026.2139490538,207996.334917805,216290.73220310165,207458.8710782043,209434.48215036717,214723.55399083372
365612.9735966656,313409.81926571747,285946.86010142806,271797.81937892427,259585.64303385105,252008.44007283024,243760.60357316528,236883.4422903371,224777.53696180193,227483.48761990166,221369.22597982094,218110.8242326726,211032.75361651578,208511.11341515253,209301.8127651751,207998.8308152166,208413.60270175184,204868.04091955334,206680.3703446422,211747.4632060425,213303.38665220642,220842.14851207085
373033.39090794546,307389.7917122455,285197.5759552726,271627.30881815363,255234.1471422254,250359.50169644214,246899.24605893274,228952.93474022817,228275.2136328367,223584.72505851698,218526.84324258313,211430.07358243671,213965.7379485221,209372.31343936856,210493.48522979807,208393.67718203,207853.7321557419,206016.87668136886,208169.67086528646,212647.410259843,211986.76544065104,213999.98990632902
363712.5010246901,312504.1161235487,280614.0015290895,273711.21881974005,260411.81128783844,249194.48801292415,242595.53947587963,231113.24105125017,228519.10958364196,227108.3839120904,219114.8305388156,215535.57410490015,209211.25523892744,206825.36681026025,208011.82039046148,209598.6270686854,207254.4994881505,206137.5925496797,206657.6299331276,210410.51416292408,211461.56681014952,215213.54989370436
