Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
174783.78,179288.61,179584.66,178926.45,179452.4,178957.19,179077.5,179094.14,180870.72,175922.62,179041.97,179713.92,180519.05,181218.52,184139.25,183225.75,187149.47,193299.44,197461.81,203522.27
175636.36,179615.81,180151.6,176372.9,175343.0,173342.7,178900.72,180701.53,183022.73,181481.28,179632.28,177042.2,182003.03,181041.06,183462.75,186437.56,183857.97,193457.03,201616.62,208386.78
175647.25,176528.52,175994.94,178914.58,176981.0,176736.1,175243.28,180199.81,181708.17,185091.1,181236.98,182947.48,182067.6,183464.66,187021.28,186695.97,183590.14,198318.84,200886.25,203721.25
176674.78,175741.56,174751.33,178894.58,178685.72,176405.9,178463.25,181371.16,180236.3,181534.4,184238.27,183352.22,179229.38,181905.25,184490.6,185865.88,187909.08,194862.84,201785.64,203370.28
176296.03,169326.73,180705.36,175032.81,177646.16,177378.34,182831.97,177209.84,182480.31,180619.77,182698.06,176094.19,181804.19,181216.72,182771.81,182743.05,185983.12,194360.88,201818.86,201760.44
175136.2,170275.4,177323.34,180344.02,175163.31,178564.88,177009.23,179020.6,178695.72,177436.22,176022.1,181408.58,180210.92,181563.84,178956.0,181754.75,187368.67,196327.39,198412.6,202914.69
173573.73,178176.81,176104.55,181288.16,177083.53,175303.81,179022.31,178493.81,180632.83,180150.0,184415.36,177356.84,182561.1,179534.03,183262.6,181492.12,185260.23,194753.75,197770.5,201952.83
175606.31,173553.03,177729.98,179149.7,176111.44,177113.9,180075.77,178754.53,178796.42,176799.47,177693.53,182528.12,183150.34,179011.78,187149.73,187536.12,185695.95,193150.16,200852.66,201643.38
176741.16,175340.67,176689.28,176874.6,180053.1,178487.3,181231.62,182178.97,179900.78,182405.78,178495.92,176427.69,181699.72,184170.17,184924.34,184350.31,187299.58,193871.34,199573.88,199562.0
177246.16,173799.58,174336.16,175644.58,176668.22,179790.62,178807.88,178744.86,176533.5,178476.12,179486.66,182268.69,179155.14,182098.66,183814.97,181875.03,192714.44,194110.44,203447.1,200665.8
170985.22,171760.22,173123.78,176638.78,172733.66,177841.16,178099.06,178514.64,183603.47,177960.81,181378.08,180913.88,179486.25,179969.0,182338.03,186438.56,192041.62,194154.5,203415.5,203619.52
176454.84,177778.44,176878.47,176788.88,174076.12,181717.44,177218.75,184144.25,178605.69,178247.88,179259.34,180799.38,181606.31,182771.03,179427.1,185654.4,184082.03,194889.4,200484.2,201161.03
175981.25,180399.28,174835.1,180949.47,178068.48,182562.47,178536.38,180132.86,178122.67,182434.38,182358.69,178248.06,179305.86,180171.45,187102.03,187563.2,186932.45,196099.64,200977.12,202703.47
173667.44,175602.03,178611.25,177129.0,179161.39,174993.81,179689.83,177432.67,176348.03,181731.27,184467.28,179590.33,180591.08,182886.34,184615.1,185145.72,184038.28,196008.69,195648.12,202509.02
174647.39,173939.98,177193.84,172301.31,177662.94,182565.25,179308.31,174781.6,181519.06,184014.19,184008.38,181410.16,182757.95,183251.16,187852.6,188730.5,186011.69,194783.69,198320.38,203098.0
176306.84,175260.6,180248.97,175397.69,180187.0,178940.05,176585.33,178823.4,179150.28,177941.75,181036.75,187663.38,181490.12,184782.47,183755.0,186384.19,184248.67,194643.6,201537.77,205874.27
