Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
199315.58,183751.2,178873.88,180476.38,183867.78,185476.61,181685.72,178996.34,179705.38,178055.45,179690.22,174962.61,176565.94,172323.16,173329.38,173700.78,172919.22,174105.72,172863.03,173463.97,172524.75,174059.22
198062.38,181917.03,181477.94,180496.2,179922.92,183959.47,182235.4,179909.53,179277.06,179707.97,180301.88,176886.28,175492.53,175053.69,173358.72,172074.3,172047.6,170994.22,171137.56,177677.0,173350.9,172656.4
197543.67,185322.75,184176.03,184023.19,186932.31,183689.05,179910.0,178552.25,177653.56,180207.81,176411.97,174022.84,175768.6,170455.38,173462.22,171446.22,174160.55,168374.12,171164.94,173110.75,174650.89,174419.78
197028.25,179541.64,184786.47,182714.47,183592.58,183539.42,181125.95,182904.5,178697.1,179689.47,179553.34,174300.53,176997.72,173678.31,171874.92,170193.56,171591.56,172899.72,176500.52,175243.47,171713.78,175692.03
199223.8,181780.19,184418.72,182552.0,185198.62,184650.16,184289.72,179468.34,183264.78,179889.89,177165.75,176763.4,174969.9,171934.73,173159.62,173340.06,170609.16,172077.72,171168.53,171623.23,177541.44,176913.56
196062.88,184134.73,181516.6,181546.55,180445.67,182192.84,181969.56,183634.88,178066.81,177243.4,178333.88,173641.25,173867.16,172182.23,173380.78,174091.66,170730.88,170120.22,173784.88,173738.69,174762.4,176531.86
196467.02,181800.9,183459.36,182093.4,182964.81,182814.69,178809.0,177726.8,179918.62,174197.48,176511.22,177966.75,174675.16,174635.97,171516.06,169568.53,168562.67,172920.66,173790.94,176460.6,174398.28,176156.7
196934.34,181903.44,184932.66,180523.58,181305.5,182447.53,179494.62,178348.44,178665.16,180841.34,180871.44,176590.4,175786.9,173153.72,174664.97,173235.3,174240.45,173694.97,172439.81,175387.19,173371.75,174646.47
199559.84,182373.53,180390.83,187688.94,185012.34,186007.28,181642.6,181111.94,179993.25,174559.31,177595.78,175306.12,177144.38,170055.5,172917.36,170208.94,171216.88,173080.66,173893.2,174035.78,173241.53,174738.9
198692.75,177870.72,184571.62,184380.9,183732.98,185403.83,182782.81,180172.33,182599.0,178492.1,176602.81,176133.22,177271.47,171659.4,173756.94,171704.17,172225.12,171218.02,172967.9,172453.06,175802.62,177129.03
195626.38,183391.4,182802.56,181336.22,184036.4,184980.28,182129.06,176999.69,182099.86,177915.6,176730.42,175942.69,174261.98,174362.19,171253.78,173271.34,174194.84,174683.9,170268.9,175052.48,175575.1,175803.05
