Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,371608.5197020767,365655.7648582917,360394.6541757628,351522.0799958566,344810.28570706845,339193.37049558933,345578.72938338347,334713.35229727096,328574.7344161703,326931.866026301,325222.6835158464,317023.7579366668,320016.08947078494,317680.43526675244,311529.00592571456,311712.3280761428,305459.8208874188,305292.63911675976,311027.31166711095,300229.79747350357,309471.42630852887
370008.6704549521,370922.09117536584,366384.9034333889,358660.2232166608,350284.2704036596,348705.5511280974,345576.36320847063,337105.59788292256,332050.97862774227,329679.9597784291,328248.64857167774,327859.2447132593,317617.5966576964,322008.8535098835,323709.65608521464,316443.7023938161,311280.9366395781,312052.78933413635,310467.79045039456,308181.3937930394,308339.9958943283,303848.2108611892
364507.50418380677,365973.99926982855,362414.79652608465,358512.4701313065,350250.1309599574,345348.6223464643,345473.7685539298,338901.50099721504,338308.8269716145,331345.93676636275,325687.01312706067,320834.04925031646,326235.34717954183,313822.082399375,313750.190333245,313912.58311207744,303653.14908647665,310958.70972273947,313360.46520858,309559.36921068886,302115.6495253989,299559.21518411575
358527.8575851537,363934.4650992072,360466.8322112878,353870.7427813666,350129.7066735811,350134.64447947405,342991.31657402945,345362.1950475774,329511.2464738456,331839.8024575925,329711.20155414904,330347.79140588734,321753.06854406797,320048.3491313638,310837.7295487688,311686.0050858966,305067.54505304294,309832.4114192906,302862.6288500952,306100.7966809055,309746.6499651042,307770.8683808348
365008.73719739,362025.5255200989,357715.93386476464,352027.5458532914,349270.34104566695,346737.0573573166,337696.16098831,342539.43214670767,334811.3384549644,328328.0135332079,329410.3338627917,328451.04602473153,321212.3087768535,316235.44591398246,311939.9647683737,311272.68928029144,306321.6099325103,303687.80407861137,309260.54363583226,304213.9838799769,305040.56224433053,307368.77071802935
368134.2604600482,363899.99576888996,360608.6310967941,353313.233788606,350188.3742738899,344835.1777583836,343699.71875634266,339871.15147593035,340535.26482577354,334299.69581419206,323413.0786853849,327906.0116196611,314318.0842470947,321211.10139334545,310534.79289058177,314903.81019992125,309828.9057914746,304195.8645077793,305471.22297730757,299204.36094517005,307971.11971599574,312142.7493775111
362282.36413449014,361813.62684592314,364697.74037917145,350033.5807022654,352582.9477841571,350047.407368303,344136.20888044784,342189.6208547259,334272.5574003037,337335.46910471603,324565.5543927366,321898.9977786527,325737.58424759883,317276.1389609947,313059.1394661452,312014.79341685923,308973.4933455343,307505.1772914954,312370.0348223381,298653.45913444425,303842.6782605763,303189.76870998665
367456.58860044024,368701.86245323945,367361.41132873547,356439.09109089547,351088.3955150654,349648.51263933454,345299.5896146216,342983.53360184026,331518.4368587958,331290.10304411926,332883.8475984781,326045.8619690215,319143.2344082666,320832.3438167019,315486.55333663826,314445.9454873744,314320.4131380127,303862.37692937435,308735.28525043756,308004.5221929605,309788.4829418247,308547.4474527806
363895.3440172674,365451.7432126511,361596.06101716205,356403.8842427685,349088.4647055249,345872.26796450233,347894.29613701656,337601.66611775965,338963.4071525682,327444.9746916328,331105.4413679129,321457.76173011475,320026.43357955694,321523.27375488426,315146.25936315523,309349.33112341806,310466.5196676081,309561.6222061267,307049.28966094885,309766.70532742934,308736.3167456674,305477.77942219755
363476.07859020325,365008.4992814877,359747.9621320195,361450.5023509304,354906.4424382495,344231.40000724973,343274.5265721909,334029.77792634733,333476.9457451558,337648.1925696682,329371.7171625206,324002.12993968243,318229.02196005173,319045.80397139303,313157.6035525745,315576.1463753752,308986.61523520725,306370.3737224221,306420.6354349992,302155.8272821783,300552.5258120324,303684.48686273064
367379.3655467951,362308.12919708376,362215.6848873521,353580.3058610125,349465.5882830367,349699.4419841077,344091.36179111805,338139.80061460024,335951.8504375818,330398.28115723614,328306.5955527291,320711.95822036936,318574.3647637373,322441.9157074222,322449.41778951476,314512.67724937294,315613.9426383517,307091.16927446553,304919.81534454646,304023.3791442229,303926.49901382095,302983.62594688503
