Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,369546.8513353443,360740.93419299496,352850.7787891483,349384.6589166713,340636.78417873743,330340.70423474,343729.2543428683,331183.6535925196,329883.5572184323,327863.9360261293,323441.24168555066,320256.4989389347,320997.0946878433,325247.01048726134,313342.5822651339,313151.3608089939,308017.34240468964,307352.7457529182,306822.65573589597,293851.41074742575,299868.9032573168
358527.8575851537,367083.4115862531,362162.0766127303,352004.56406546076,345748.92300115986,342645.7171863124,341261.39471486636,335277.4853116739,333639.1733174594,327153.3636542854,324460.1013660864,324082.56149113056,317849.59210677014,320881.2999737668,317160.39251498895,315325.58172400575,300794.72354140505,313692.4959002079,304049.1438698617,301596.6441986254,304098.11298882903,305340.78443408373
365008.73719739,361120.4385175315,355343.68113603554,357068.26949202985,348919.0176648687,340308.4631979584,341698.7395447241,337326.3429597494,333480.1381092396,331069.5898614472,323149.2448136735,318592.4225927131,324718.7950110695,313957.4556562405,315145.6385772863,313405.13969127805,311530.4669382773,306034.32654883777,309721.08645998937,307089.37070163235,301201.3010784091,305625.9040485946
370929.6914412241,361275.281465581,359889.80638272973,350769.348449351,348660.4482575046,346874.74487287016,338366.450023268,336353.4662025423,326779.07290544856,327808.34087699605,326831.1534201663,326780.7342023216,320335.8865564049,318042.0754499537,311771.50042377337,312698.4210454419,305558.7901365873,307495.7647961857,296977.2153599732,305152.47946366674,304342.82396003813,298042.3516774168
363895.3440172674,359508.47328037233,353260.8378040942,348740.2847216446,345706.7636417302,342630.2266359919,334705.74912933836,341911.73661280214,333881.86426010466,327727.2071161091,327769.21501858137,328021.2662994361,319693.8813078132,314215.3109956854,308057.4771834041,310796.29095870664,304539.2652884725,300258.6496249427,306012.7773996743,301854.1321822079,301952.47011330293,303469.47209009255
367379.3655467951,362825.22847893904,356850.7761783862,348719.77985936723,346403.3352987019,338142.82451390964,339616.37570549024,335263.9964721727,337131.68462343013,332604.70922469476,323507.77727582905,328800.81341937324,313877.23647178995,318004.7178085056,311666.40686706634,315434.94206454756,308111.053603388,304448.5334124742,302863.82118868345,298426.364041931,304731.46406792814,309837.8166923597
372172.0022600376,357978.53389520606,361906.5027688707,349039.89178069716,349533.79716482764,341924.0506967348,340426.2305009835,337464.11422561057,331584.33466103725,336258.1822807561,323070.66494067217,324192.6660584918,324678.4193326455,317540.65184050874,312200.4409560749,312411.8220183922,306804.1653924399,306721.12890853867,311175.4850712626,295614.96222394804,299953.39898214495,300058.2025085251
370008.6704549521,368034.4337051198,358870.84740671737,353400.41515012574,350490.61375824607,345231.34046760126,341462.3225814878,337842.0656299874,329646.3143260533,329979.5688164057,329732.33579639497,325769.1306235624,319275.73705088906,317485.755045444,312924.50179000373,308470.7030171227,311754.8083877163,299456.6954769762,307592.9500129906,303486.9848517113,305181.3561364927,306516.168991447
364507.50418380677,361308.7092956888,361223.3844712634,352702.64896898065,342653.67075402295,342321.03965234675,342365.39248211094,333031.74976555887,335368.50962609943,335164.71585614904,326266.5175158291,320938.82349363377,320590.4291551553,320070.0759257265,316295.7409746501,315343.76011410274,308518.79748365073,306140.6954655408,305665.4675280517,309119.5143917366,302941.34403117094,303914.61267337925
370937.69958762557,365431.22993481933,359071.34844846,357700.5976204691,352664.3601486279,341488.3926327504,341121.1720546792,333550.05092654517,331200.23104303057,329859.1815343263,329338.65052007814,324041.91142692603,320928.88259070856,317164.01856084535,313213.979006426,315787.2753348843,305462.90318528836,303176.90621795587,305018.1725841296,298269.6542250223,299774.2991017434,301560.72222617996
