9.747549768404173420e-01
9.461123388733991835e-01
8.825354310238686661e-01
7.951963175864708022e-01
7.005813173935637739e-01
6.140881321798455916e-01
5.383695077810024543e-01
4.744998297137516530e-01
4.213190694326258701e-01
3.786959787570644553e-01
3.411199215653885619e-01
3.091003696571004711e-01
2.821952353833671046e-01
2.574285953507164382e-01
2.384134277878138808e-01
2.131342232976648765e-01
1.324553273759381533e-01
