Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,198797.95,207597.28,215510.11,216194.5,215459.55,210192.36,210832.3,202199.05,201006.22,196863.66,192076.69,192353.33,186070.67,181572.16,179734.44,176302.84,173998.38,171399.78,170084.47,161944.1,155322.66
202302.6,195142.19,209551.66,215668.94,216378.72,215621.5,217550.9,207576.38,203427.75,200305.36,194991.72,191723.69,187587.44,185398.86,185344.27,181776.73,177718.6,179520.44,170196.03,170286.75,161246.66,157001.22
203363.52,199396.33,204573.88,217007.25,217400.16,217035.38,212296.4,209203.31,201075.16,198457.72,194981.78,194875.34,189928.62,184415.31,182762.4,179969.92,177871.03,173703.77,170695.98,164596.47,165900.4,158570.28
200255.94,200212.1,208181.9,212407.53,216518.12,212161.28,212057.02,207499.16,205129.81,197743.27,196089.6,190998.8,189323.11,184786.5,181397.14,181837.02,176142.14,176085.16,169969.88,165172.0,164193.06,159457.5
201619.58,197339.48,210720.72,214235.89,217582.72,215963.16,211267.86,208044.81,200956.16,198168.67,190407.22,193949.5,190462.38,183550.28,181533.92,182566.69,178040.1,177178.19,170160.31,167499.1,164615.66,157225.97
200451.6,197443.53,206077.52,214097.22,216809.98,215036.31,210334.95,207037.56,201731.69,197490.73,194245.72,188567.6,186084.88,187634.94,184684.34,180364.88,179159.06,173748.62,166644.56,168758.0,165034.53,157487.5
205270.27,199323.33,205901.5,214217.6,218252.47,218129.75,212578.28,208191.19,203696.75,200531.03,197920.33,194471.7,190392.75,186591.45,185931.16,178026.88,177212.78,176027.1,172955.72,166211.4,163102.4,156180.28
199770.25,198085.31,207873.1,212241.19,215446.56,219003.16,212098.7,208585.03,204460.33,198779.08,197799.47,191113.88,190371.84,183839.16,183034.88,181183.83,176485.47,174164.05,170649.72,169755.3,162003.31,159482.67
202751.56,198349.64,207349.94,213451.83,217974.86,213760.06,215500.08,208874.67,204237.1,196886.38,195289.08,196176.06,187152.22,186482.16,182104.6,183826.45,177538.39,171720.78,171260.53,165577.84,165110.5,154636.47
201280.47,194997.97,206722.56,215177.84,215760.88,213194.62,211184.1,205189.17,205305.89,199496.0,196201.38,194928.44,192141.34,187824.55,184293.23,178440.34,175805.9,175383.72,173990.31,166313.69,162302.31,155560.94
204510.66,198434.12,208759.53,213560.83,216855.44,217397.6,212816.61,209493.88,203737.97,197324.12,194274.6,192842.48,191614.34,180079.0,182570.36,179746.78,175670.84,172610.03,172155.95,165777.84,161321.31,157948.53
204466.55,200246.11,209680.12,214769.31,216876.72,217572.39,215370.42,207111.83,201377.98,200335.97,192423.72,195563.72,188573.58,186575.05,183677.1,179904.0,178018.0,176424.88,170925.8,164605.81,165700.45,155199.34
205739.0,200022.03,207734.89,213897.72,216169.1,219017.25,212246.11,210213.75,204471.39,198583.73,192373.69,189945.94,188907.97,189542.38,182247.81,178438.34,177278.34,174550.88,170221.6,168265.66,162852.03,156607.6
199942.22,194523.75,207179.97,213012.34,217381.28,216457.2,215610.62,207754.7,200979.81,198767.77,191446.1,192837.0,189236.12,187315.53,180610.77,183399.88,178330.03,178034.44,170923.61,167868.86,162038.22,159624.78
200644.03,196250.02,204532.17,214400.4,217029.4,214085.81,213206.97,206268.86,202208.88,197690.53,195736.14,192675.64,187713.6,185256.97,181632.6,179061.06,175790.12,175006.94,167453.38,166775.95,158767.75,159441.0
202166.98,198478.72,209818.62,211209.88,215126.06,213156.05,212845.28,209358.61,205033.84,201861.9,191102.6,196607.9,191374.19,185801.1,184105.94,180116.84,178793.9,176902.75,173766.72,165676.83,162398.95,155168.45
205907.9,195296.11,205771.75,219230.8,215967.95,215076.11,211480.9,209961.25,202372.69,198533.75,195822.16,191467.81,187801.62,184661.62,181121.0,181759.86,175023.88,174587.64,171422.56,163771.45,165163.94,158368.28
204601.44,198323.62,208479.1,215642.78,215362.69,214807.19,211353.38,210978.64,204016.95,195223.62,197121.72,193088.03,189758.53,185606.16,184455.45,178739.84,175161.92,174278.61,167409.6,166299.83,162676.61,156402.2
197331.12,194114.67,206243.84,215994.42,214840.03,217589.64,212096.84,205056.08,205824.69,197393.94,193382.5,194649.03,188886.34,188232.4,183068.31,180176.75,176727.81,174018.34,167918.69,168535.62,160519.12,158016.0
202134.03,194323.88,204771.47,212331.8,216247.9,214159.17,211373.19,209235.25,202674.52,200416.31,190253.19,194245.02,192237.36,182592.25,182185.78,182772.0,177678.53,172377.38,170987.66,165196.47,162756.6,155551.14
204452.5,198775.34,208131.16,216136.97,216671.06,217075.47,214920.83,209782.03,202096.48,200831.23,194878.2,193215.0,189023.78,184886.44,185870.94,180671.0,175706.28,177127.88,167010.38,167419.83,162215.0,155232.34
203348.39,198702.84,205347.8,214423.06,215342.12,214086.03,214321.34,208104.84,202566.84,201087.12,192647.33,191697.0,192341.4,184360.34,185072.89,182881.75,177336.81,177161.44,170804.69,167552.78,163821.0,157341.81
201246.62,196344.66,206963.92,211942.92,214369.28,211790.5,213869.95,205877.62,202654.19,198140.88,194127.44,193509.53,188919.22,186360.6,182445.89,181033.25,174204.36,173546.53,171157.28,165366.02,162541.75,158285.17
204582.5,196083.25,206611.06,215105.0,217684.16,214825.9,212517.12,205823.9,204513.73,197227.38,195941.06,197449.66,189482.44,184501.62,183900.8,178455.98,178391.6,174033.25,171810.73,168287.25,167798.19,158340.69
202672.62,197513.12,206720.1,212464.25,214237.66,217064.86,211481.31,206911.0,202874.72,197346.47,198019.9,192400.53,189202.0,185712.47,181410.16,178554.78,173129.75,175770.48,169057.56,168107.62,162075.62,160052.66
204330.19,196099.72,209964.28,214397.1,213548.45,213914.31,215367.95,208143.69,205132.25,199775.64,189263.72,190911.47,187776.6,185113.67,182501.22,180471.12,174679.08,174670.86,169099.94,168165.9,166104.0,160144.0
202825.28,196803.84,205569.38,215585.52,214851.11,215870.86,216271.0,207476.5,203772.9,198913.23,190982.28,190366.23,190600.22,186901.19,185282.0,179991.72,176867.84,172997.95,172075.0,168236.34,163114.66,158145.53
201684.52,197033.16,209589.72,214750.5,213994.42,214050.8,212043.6,212195.95,200837.12,198389.34,195626.56,189792.66,187871.12,186920.72,184709.5,179849.72,175062.53,174811.83,172172.83,168444.44,166017.55,159283.53
204431.56,196712.9,204390.44,213705.38,216800.58,216174.11,213190.78,207570.89,202957.34,201366.0,195643.31,196887.78,188200.22,184241.95,183517.22,178443.56,176437.81,173056.47,173365.38,165969.06,164850.66,157770.55
202023.0,203620.02,210845.5,214442.47,216963.75,214779.38,211110.19,207198.94,205170.9,197134.4,192854.06,195940.9,192103.25,184546.89,182103.05,180230.34,174777.25,173434.88,174186.72,167908.2,164182.9,158602.4
201964.72,199875.08,205523.33,216371.67,215251.78,216463.64,213822.73,208676.12,203375.62,200417.2,194984.6,193714.31,190639.27,183908.84,181875.5,179284.94,174993.5,172742.53,172929.0,166143.05,162822.97,153198.22
203601.6,195137.81,205600.8,214423.36,215010.44,217597.16,211652.89,210183.75,203077.77,198597.94,194805.53,194089.38,188905.75,183576.22,185851.3,178357.53,174444.44,174895.1,170459.94,168221.75,161960.5,156031.38
201353.67,201269.78,209067.5,213034.94,215009.38,217055.72,215217.94,206265.56,202187.12,201818.81,191957.62,193783.56,192241.94,185535.66,184405.69,177524.11,177520.8,174386.75,169394.83,164192.83,163911.38,159565.34
204649.5,194384.36,204962.72,214721.84,214287.62,215314.73,211669.75,208153.12,203008.42,196886.19,197622.89,191420.98,189340.81,187899.53,185956.16,178173.22,180347.48,175276.97,172924.69,167472.66,163790.88,154894.44
202919.86,199916.25,207244.88,213324.12,217532.44,218453.62,212401.88,210858.16,206355.1,200775.16,197537.62,192667.78,188349.95,184806.47,184251.36,181627.88,179231.97,170976.19,170315.5,167088.34,161029.78,159139.75
202795.88,194815.22,206919.05,215172.28,218076.5,216258.22,216513.6,207747.33,202661.17,198941.6,196853.19,190461.44,191701.36,185810.44,182111.81,182886.58,178132.73,172558.5,167794.39,170529.1,160903.19,157943.22
201807.38,199485.34,206880.52,215302.88,216702.94,216851.31,212053.4,210067.44,200599.4,197025.86,194290.22,189049.6,192158.9,188338.28,185977.56,184381.31,177377.84,176824.61,171095.84,167069.25,164655.5,158797.31
204989.81,196164.31,209140.4,212972.03,217881.84,217956.19,213452.06,206229.56,201915.34,200390.02,198335.31,190112.08,190814.1,183875.25,182590.62,181218.28,178476.94,173760.0,173150.6,166454.97,160659.12,157543.9
205360.78,196714.44,210063.5,216279.95,213244.06,216547.3,212314.25,210488.66,204040.69,197295.28,194636.25,192254.81,192133.38,183312.22,183001.94,180297.81,175068.25,174945.25,174754.72,167978.14,162276.81,159022.05
201036.84,193672.03,210324.38,216526.6,218962.7,213829.86,214314.6,209379.5,203517.62,197859.27,191573.81,194658.98,192100.19,179528.9,181976.31,178502.34,177497.2,177181.78,166139.14,166669.81,159638.34,158984.38
203179.38,198786.39,206530.25,215323.38,216381.31,215757.88,212160.06,213701.25,203918.34,196652.84,195050.5,191815.8,192678.02,188143.6,181249.95,179093.28,177540.7,178748.0,169305.72,165213.06,161577.78,156478.6
203818.5,200164.4,205787.75,217627.12,214805.75,212614.9,214630.52,205595.56,202903.94,197928.47,195423.08,192097.84,190094.6,188791.62,184625.75,178380.52,173465.95,173410.77,173999.84,164451.55,162455.88,156517.88
200918.56,197867.81,207914.53,213881.31,217217.19,219138.94,211776.97,208002.38,206229.69,197304.34,194027.88,192145.31,188722.72,183993.75,180494.75,180905.12,175771.39,172253.62,173025.5,165179.61,161111.38,156683.72
