Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
158972.8,157319.45,158346.31,160795.62,162642.25,161969.23,162040.97,169458.72,167244.6,165945.34,170347.81,169147.62,170365.9,175579.12,175228.9,176361.45,180337.19,190235.31,199657.84,207391.62
160149.75,160068.25,157813.84,164912.52,164600.28,165205.42,162591.19,164106.69,168854.16,163727.4,167978.66,169218.86,173313.03,172110.88,179651.69,178031.34,181323.31,193657.38,200602.83,203120.27
162200.16,160102.39,162045.84,162219.6,158281.6,161038.56,163950.66,161701.66,167292.16,164288.88,166563.14,168238.86,170905.66,176638.72,172153.05,178569.11,181969.62,190059.44,195141.48,204728.83
156091.47,156025.12,159605.47,160984.69,161538.06,160650.17,163509.84,162622.2,162853.6,167575.19,166717.53,170115.72,169471.34,175244.38,175027.17,178650.0,177629.05,190720.97,199417.23,205492.42
161217.28,162494.81,158406.66,159611.98,161860.0,162371.44,165547.8,162628.94,164875.22,167916.69,167921.23,168973.97,171502.8,171466.53,176462.25,176358.88,177454.47,193031.0,196336.84,202196.5
156093.4,159294.92,157905.1,162087.84,161342.08,162488.22,164147.66,164701.48,165620.97,164787.05,168411.75,173880.7,169459.03,173277.66,172243.17,175110.72,177343.1,189915.78,202699.47,203756.42
163043.16,157441.95,158545.9,159579.5,164211.7,160318.02,164905.6,167172.52,162338.81,165193.02,169254.42,171766.77,168794.89,173496.2,176612.9,176549.6,182317.47,186784.72,200343.44,204755.75
154419.25,160071.88,160032.84,158624.77,161066.22,162446.03,160919.75,161962.19,163388.53,165924.19,166732.06,167896.64,170619.19,172139.0,174727.53,178580.61,183615.11,191495.5,196955.12,205312.3
154038.69,161359.03,160258.33,161068.28,160109.69,159949.83,160989.78,166691.28,169246.47,167114.38,167943.97,165590.5,170866.53,172097.03,171798.1,177948.47,177483.31,192545.88,201390.97,202768.19
157303.34,158335.4,159002.62,159857.7,161796.94,160354.56,160565.56,165300.0,163519.69,163997.19,168725.81,170469.61,171776.81,170421.27,173950.28,176048.4,181106.06,191316.22,199636.66,204310.44
159513.98,157675.58,161798.72,160488.58,160893.61,159957.4,163003.16,164658.0,165163.5,164004.52,172242.88,168038.69,174437.12,172010.45,172842.0,174842.38,180999.58,189172.88,199305.03,202142.47
156255.81,160287.05,158482.72,160980.5,162567.0,163821.23,161832.3,166712.4,170065.06,163804.66,169067.31,171629.34,173507.12,172712.1,171927.7,179110.23,178461.97,190075.56,198931.81,202472.62
155514.4,156621.72,158451.89,160621.27,160205.25,161628.16,162541.8,165579.1,167605.1,164265.06,171431.6,168938.94,170654.52,173064.78,175694.5,176014.5,184547.4,191199.3,202021.98,200337.89
160262.72,157045.0,160180.52,159287.6,161344.67,161411.56,164251.16,165543.23,166199.56,164725.53,167785.0,171289.34,168382.66,176669.47,173344.38,175925.6,178140.62,191066.94,199732.55,202235.66
161665.28,159338.27,158837.39,155734.28,160239.9,158997.06,164236.0,166552.97,165074.1,165876.17,167732.44,164696.27,171870.86,173419.06,177269.48,177832.72,180419.69,194331.0,198013.47,202924.53
158205.03,158529.44,159456.12,160774.47,163397.1,160755.25,160788.27,165401.69,166655.78,168700.16,164525.88,170582.38,169240.14,173410.6,176055.25,175658.61,180188.12,189638.14,200943.34,203696.1
160426.4,160607.44,159013.84,160520.7,161449.9,162469.97,164990.34,163670.3,165089.88,167691.53,170046.94,169716.75,171450.9,172380.77,175710.72,177548.34,177442.38,189390.72,198331.2,202651.14
161625.38,157666.1,159329.88,156904.62,161450.8,163523.52,161603.22,162363.03,163904.94,168218.62,170988.56,171098.75,168679.05,171943.36,175999.38,177687.12,181344.61,191481.19,199648.67,203152.44
155914.44,156365.6,159488.25,159010.14,160657.62,162049.72,162465.4,164293.55,166127.31,169196.75,165740.53,170603.84,169817.92,171437.34,176388.19,177720.47,182665.34,194295.38,200743.33,203502.78
155496.97,157635.6,158010.47,161030.78,159561.5,163506.0,165851.1,164225.94,164811.4,167261.16,166122.94,169517.72,171274.84,172738.17,175111.97,176521.75,180701.0,188043.98,197888.02,203746.06
155086.92,160314.7,157534.42,157750.47,158813.53,165909.12,164453.06,167925.03,163477.03,168299.81,165067.81,168035.47,168983.31,172376.56,173960.25,177785.1,181865.9,193554.88,197860.12,203218.45
159408.8,158773.94,158778.28,159639.28,162369.39,161540.95,160906.4,166122.02,163534.1,166526.1,167595.1,165572.6,172958.62,174606.72,175494.5,179755.4,178850.62,193526.03,198221.98,201955.94
156340.58,159357.22,159760.27,160172.55,163320.78,166498.44,161467.5,161730.97,169807.44,166430.34,172432.3,169454.0,169346.03,173883.34,173037.44,176755.6,184151.98,193066.31,206544.72,203370.28
160619.28,157824.23,156808.38,159439.12,160430.64,163080.22,166256.62,165507.52,165821.03,168133.53,169054.17,168557.78,172898.6,177612.78,177554.44,177428.36,178557.39,194507.16,201227.08,202150.72
158493.16,157484.38,156114.84,158743.53,159126.27,162321.73,164826.44,168120.81,166163.53,169219.56,165455.27,166577.81,173935.38,170686.88,176274.38,178221.36,181384.1,195143.47,197014.56,205823.22
159255.64,157533.55,159151.6,158145.4,162541.2,163851.56,165029.6,163439.53,166011.88,164864.72,171777.28,166073.69,168049.17,171549.36,174435.05,177645.12,181486.72,192182.25,198401.0,201760.44
157223.64,160054.81,157582.72,160142.53,161945.25,157424.97,162882.62,162451.28,165206.6,164044.19,168043.06,171944.22,172226.31,174351.9,171781.78,173222.6,180565.62,189140.31,196437.31,206029.8
160247.45,159322.94,157896.25,160633.33,159493.38,162064.5,164316.97,162272.8,166451.55,166524.3,167694.97,168998.34,169316.94,176573.47,173312.12,178418.56,177802.4,189034.86,198345.23,202612.97
157196.6,160325.4,160148.78,159442.69,159836.6,161099.98,166375.06,165109.64,169207.58,165662.12,166721.44,171102.58,170200.67,171185.25,174312.16,174512.95,178414.12,189659.75,199352.56,202484.42
156186.5,162073.45,158603.47,161831.19,159175.75,163704.08,164305.81,166313.16,168119.6,168272.38,167231.81,168316.34,171995.97,173816.88,177043.88,174075.0,178927.6,190715.1,197781.81,203522.27
