Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
273377.88,281156.06,275849.38,273103.4,272978.78,273107.28,272208.38,267805.8,267634.44,266509.3,268435.88,266104.5,264848.9,266895.6,262017.66,264333.2,266136.34,263900.1,265673.0,261230.88,257794.72,261946.77
275983.75,276303.78,269632.88,269507.5,275414.0,267143.38,262134.52,266072.3,271648.94,268685.03,264684.88,269613.28,262023.83,267346.66,259156.3,259253.98,264261.94,262051.9,261414.39,265371.25,266777.5,263683.7
280468.6,277173.25,273047.03,267878.88,275783.78,269008.62,270857.2,270958.25,267227.72,266288.16,261257.78,267167.16,263905.66,264577.1,264858.2,261881.4,264201.75,260200.97,265570.97,264695.2,261844.34,265312.16
275553.34,275331.66,272503.34,273924.6,271445.75,268932.6,269777.97,272838.44,270503.12,264934.2,265750.3,261109.92,266326.2,266620.44,267148.8,265154.75,264747.47,266260.94,263527.38,266738.75,268153.7,262626.56
274312.06,276407.66,278112.03,270317.03,270015.8,271922.66,274476.44,272901.1,267843.0,266432.47,267782.6,265851.28,265991.56,267580.7,261260.89,262255.1,265995.38,271342.7,263618.7,263300.97,263106.53,267412.9
277375.56,273667.9,271580.94,270435.7,268261.88,266364.38,270807.25,271443.75,267853.8,266321.25,271313.88,263875.38,268143.56,268685.34,269991.8,266402.34,261806.95,264274.62,265024.6,258029.78,261163.97,260390.11
269009.06,280026.1,269644.47,270421.7,275018.16,270187.8,266688.66,268979.8,261618.1,268623.97,266793.7,264105.88,264859.56,262783.1,265747.94,263667.56,263480.9,261390.11,260973.88,260875.97,263212.8,261874.7
273177.62,277017.16,278255.2,269680.78,268388.25,269196.0,269100.22,271528.2,266119.38,268682.72,263445.3,268546.84,266694.84,266772.78,265020.66,264429.53,268320.34,268314.22,261051.31,263749.28,261633.36,260198.12
279602.94,274637.0,272164.8,271274.7,271510.78,272345.16,269818.94,267040.4,268653.5,269018.03,264989.56,267903.9,261277.73,266093.9,260922.88,262472.88,267240.94,262620.84,267043.97,261170.6,260473.62,262457.5
275947.9,280099.8,273971.25,272382.25,270695.38,271108.12,270822.94,269503.3,266896.28,266807.44,260856.34,265041.6,260553.89,265331.2,263839.28,265956.22,265843.25,268585.12,265582.2,257559.83,265288.25,264211.4
280473.97,278115.97,274557.7,269726.44,268463.28,267363.75,266603.3,266237.38,268102.28,265806.66,260771.03,267303.12,264323.28,267654.8,265378.06,264910.34,263099.12,264078.2,264225.62,266140.34,264939.88,265089.4
281858.2,273809.1,272257.4,268465.12,272600.75,266037.34,265956.12,264351.5,265635.12,270716.62,264058.78,264551.53,266609.8,263544.84,260865.81,270977.66,266422.22,266291.5,262569.3,263410.25,262358.5,260177.66
275074.9,275677.56,270835.12,273233.25,267811.38,271973.28,268617.47,266048.9,270542.12,271101.25,264560.8,267425.78,267576.4,265106.28,267871.5,265214.25,261966.52,265661.5,260629.77,262594.5,262553.3,270789.75
275422.97,280058.53,274263.06,275225.4,274872.8,268270.94,267748.5,267046.22,268061.8,269240.8,265607.56,262290.3,264303.7,264625.12,269365.78,266476.7,265861.75,263520.62,263254.38,262829.34,265836.38,258574.7
275512.3,277792.62,270638.9,271634.34,269211.25,266785.4,271980.1,273739.7,264481.6,258872.0,271769.3,268739.12,263415.8,263766.03,266403.44,260667.53,262989.94,266088.2,263376.97,260812.14,263065.25,262722.38
276508.0,272686.3,273646.1,273500.8,267197.88,265972.62,270564.5,264963.97,263386.6,266061.47,266373.12,264562.94,260960.0,263352.1,259363.52,262573.0,268243.44,268480.62,263388.7,260471.23,258200.2,261924.0
277459.2,275102.84,271302.1,274706.06,271182.3,271438.47,271956.56,266534.88,264948.22,271145.28,266650.38,266527.7,259352.83,265857.12,262211.88,267523.66,261198.72,266655.6,267213.6,268592.38,262242.16,265963.72
276126.47,274468.5,275255.06,269518.88,271417.84,269213.25,274491.38,271637.3,268387.1,271178.47,268869.6,270268.8,261725.48,259897.5,266586.4,264104.6,260113.14,261840.62,263794.88,263514.28,260896.55,261496.06
277933.5,274007.2,273763.1,266979.4,274280.9,268322.3,268931.62,268207.4,267577.47,267625.22,265757.88,266369.88,260853.11,262306.88,264822.3,261707.95,266754.34,265952.72,262969.47,259718.19,261340.48,269580.56
277523.12,275194.75,275354.16,275999.62,270363.84,272926.25,269187.84,264761.66,267137.8,268380.66,266590.44,263560.72,263360.25,262488.2,263149.0,268058.53,258498.52,265480.2,261633.73,266609.25,263157.7,260958.6
