Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,375314.03226433176,365576.0690259518,360759.4984757204,355231.72374718206,348100.3731431646,332114.09576113534,347103.2988127067,337070.0926802287,335576.72702489427,329273.73414659494,328663.9012308401,321965.1131431644,330441.92185574764,329733.42549812526,318660.8405465161,319611.2056524404,314519.2243103351,315613.6343689951,318012.01381314604,306737.11160833924,312606.8503965086
372172.0022600376,368505.57309428416,366898.422362763,357341.1678756418,353789.38291655434,350476.17782212043,347835.4853197752,337690.37530476553,336208.9142006501,331929.0068740356,332512.12668735004,328199.26577128895,324306.3330591875,316751.068182434,323573.30680877884,323665.1803694808,312141.5605434032,321394.56815400673,322152.3762439471,314410.2513294429,317463.206763742,315972.2853706974
370008.6704549521,366013.4940163366,365716.6915521638,361600.87350234424,357289.29023417016,349669.9228097368,346792.08268959826,341866.0995888903,341677.6038256164,333159.38328363054,326803.40431408474,323730.87312838336,329280.1224802626,328410.9443597682,320925.5426432093,322061.99802746327,321094.19279993145,318609.3364372528,324492.03107799933,319776.146993582,310999.3749305512,308378.65504240326
364507.50418380677,367711.08638390945,358326.33671305305,355833.1880230772,353184.65499665984,351894.35810683935,343332.564300359,342844.2520812225,332885.56208400195,332182.0099751331,331257.2442615153,331714.19519590033,329931.5877363513,326816.10319513525,316210.2613230788,315865.56511944754,315911.65543438465,316756.76530936983,312134.31347861205,316142.71489242534,320080.3698557943,318615.098974251
370937.69958762557,364394.7080925299,361544.12615924224,354959.8224023542,351838.0814155106,347862.26564945246,337725.674981738,344901.5972270343,341536.09418000875,334188.43014836294,335699.12151544547,330955.21026577335,322787.1746612108,322660.65610049374,316596.8278820467,318634.6618952281,313756.7022166033,308312.99656954117,317946.2606637073,314416.98995596386,314181.3871466786,314503.03198736516
369823.5136454685,365988.6573376792,360963.10348752,356035.59139029356,354265.1463793226,344117.78642620414,344665.5853326,339933.0987575836,340980.30244978267,339064.81479826034,327144.9367016045,334547.19904167496,318803.8014178055,323799.2440503537,319617.8267354575,323878.0629824818,317248.06200109806,313464.04718667874,320241.60534020036,311666.80717813835,317267.88499469025,323814.5349623584
358527.8575851537,361491.4570619102,362948.6618605136,357932.20805174904,353814.5289345522,351988.05253919144,346466.42229494243,342280.83313360537,335128.6409725657,339043.1075062271,328656.28557739465,326782.71976502764,328647.32519643055,324749.06878789305,321071.17364814156,320376.22117350023,316728.4143481387,316426.6521341935,314948.65059376694,308384.78703040414,311707.52741717984,311536.172071228
365008.73719739,370662.32232596,364546.9163428039,357076.94236872805,354012.2651409237,351593.15800212114,347080.3836882122,344977.1307735093,332321.3280049219,334960.7131076978,336390.601257824,327977.6647978812,325141.4766688587,328930.6699158291,322565.25232696545,321735.6823786697,322281.14400329906,308633.52604697656,314633.85434890445,316788.5560501061,316620.2416380865,318587.0373772826
368134.2604600482,369386.45227446407,363778.5267317612,359782.1889261419,349584.92500626476,347234.24730333564,350128.23280233226,336487.3028470634,342388.74846624414,330623.87136948836,334576.0287474842,326268.19865615864,328943.8955536375,327001.68167861935,321229.7537978652,317260.4350758728,322329.1428390543,316823.6158654558,316129.7350484167,317928.7656664567,314244.0337204249,317274.11585104035
362282.36413449014,367325.6233724305,362940.42177262576,365728.64419616887,359452.15090224677,347055.6677506238,346012.28410135396,338429.4382919051,334185.28032966773,339718.94903021626,332129.06380953436,327155.21075158985,323822.61034362833,324346.3495090778,321500.3483631962,322415.94047258643,316556.25773649977,312327.4243507542,316774.75064130605,313579.3719447617,310666.12898212683,315718.7774696954
370929.6914412241,363101.098784486,362302.1913719506,353047.3674836669,351973.94935802364,348143.11189098016,344526.7268072214,350228.0654737738,336135.36396285146,336958.4361571525,333705.66245512426,324786.30482002185,326182.81078947126,327647.44255155034,326845.3429264201,321250.1362582851,320795.4896413072,316352.2073203316,313981.4751194723,309961.3508614851,311697.9827091662,314887.40280739707
367456.58860044024,364536.3933534851,362932.8266515231,363056.3217345895,350071.3825307565,352113.45788119425,345608.4837888492,340770.6656489756,339553.4006861827,333524.83299151453,331551.794382135,325933.47767657775,322874.74956686405,322629.2157074093,317802.5056806227,322229.7799544607,318642.9341185625,321728.18258872314,316932.3531927663,315313.74855291704,312536.0540487594,314317.8849917425
363895.3440172674,364476.0166199056,360344.9553664212,363930.45152362227,356717.2361317085,349455.7349846952,349683.41678966646,342239.03985273326,336838.80968835036,333982.26527603046,336054.32539531623,327132.3399770477,328839.23404708254,322283.46598958684,318726.5138508452,320560.5958632013,317786.4430602755,317114.82205276325,318972.0113945786,311237.38616840803,312046.5580089064,310886.3779548992
363476.07859020325,364607.606981526,366522.2873293051,358689.75727342116,349907.51121304015,349162.1079776103,347770.6670265938,339459.3221694728,333966.53589542874,331195.677388292,336981.4389864182,329038.9096217068,331428.9845960179,328474.9883769507,320631.6727559738,310684.3905289383,316737.99664693617,327115.24531322415,312876.3070420037,316311.7635735094,310898.8171408577,316186.7708504388
367379.3655467951,365735.538902048,369594.17441198125,359861.3095174886,348835.08981336816,356068.5203522314,344374.5360926103,339576.0974017716,339851.2470048158,339573.3359718907,329079.1989809611,325050.0342478714,326739.4277540388,323984.34160293627,319793.4581448533,318933.3428122482,322744.9917367252,321793.3089605122,317048.6948787472,316549.01822172874,318854.1559081265,311536.41675986233
367257.2492196305,372817.5394599238,361451.81137077074,368738.280793741,352097.7810077664,344764.20020177745,346489.60415883554,340989.4703356561,339114.18881203077,334141.1219485023,334665.03997902357,332958.3162243193,325524.22408893076,325221.78476054384,322224.79085111414,318159.77481778944,320650.4019906808,318932.34709908965,314297.6541239354,317093.70629266737,312598.73196514574,319165.57377404714
