Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
365847.4044618987,370396.7871393693,363474.6488718813,355645.0382796168,351406.6180310679,342682.8250062462,329675.4313464857,341690.98618836957,331142.6651204243,329116.6299292272,329684.0526533638,323551.4786885702,315696.57020236994,319417.8815900721,322137.36483949056,310708.64725657605,307893.0266452077,304848.3729597633,302655.1354740726,307228.3718803696,290703.3498069976,298059.4519348824
372172.0022600376,368675.44782742835,360613.9677407204,353789.53670320194,350981.0291765647,344346.0897806581,344042.8297606417,332918.9578538935,332267.10718747566,324765.71249378315,326539.9228109227,324549.0760925703,316769.33682260884,321199.8422103244,315835.0939425267,316647.24888460303,303637.27370737394,307190.7923071318,306458.3586079838,304258.29315202654,303786.41918977496,301239.85099900694
370008.6704549521,362979.4526308327,359459.3460529839,356606.9148537142,349414.78124381346,347221.46413822635,342196.68446891423,338783.3654336772,336653.0891075782,328620.01109051926,320811.5589662748,321717.72784345434,325670.7745886814,310636.3225566903,312584.5980806583,311113.3941042875,313601.52712505043,308869.0666190392,310366.86234347615,306065.6917465702,298586.50781957596,295090.9552412486
364507.50418380677,361882.65804590995,360565.07860571385,354562.4673776991,350957.12672024604,343253.7149030966,338705.3766441498,338635.85590253636,327517.6404191123,327963.48299434676,328712.5842117435,326883.0357587873,321035.31987084344,313531.8130100091,309324.7471738234,308976.2757992288,303986.0266260373,307800.8805732421,298831.6571480001,302600.5152478434,303450.2206622811,305633.8677249687
370937.69958762557,364397.3908352587,355834.80187526636,353101.0397118685,347224.3486993475,344545.4393148718,335454.1748289719,341948.07361568045,337602.3883983078,328759.4559159227,329880.211270425,324810.5658074522,317539.6808611185,314657.4014623502,310258.0541166968,307055.6613950262,303240.2546081315,300839.3784119207,304512.62522643775,302229.00860062987,300672.476667636,300412.1962144686
369823.5136454685,364283.0937071203,360657.9592651555,350638.1154451643,348924.112763438,342915.98557054094,341756.95119597623,337388.627124579,337852.1424047115,332166.2204411619,325207.33033971617,331403.0488910444,313445.86356484354,315822.38963010476,310803.0776329327,312610.92390578444,308672.5487874381,302198.7437932208,303574.0844190343,295446.3249964354,303913.7928152331,306784.2526360413
358527.8575851537,359319.34062829684,364853.3567929565,349233.3831664106,349262.4609496338,345580.42796668503,342487.37124415586,338505.92784889543,331370.03040932346,336805.85279027215,321806.2982041656,323617.02720574714,323974.2723733845,317210.27373500884,312699.9348819776,312682.2788440607,305241.35853864206,304933.7926950245,310803.1151744181,292464.9635202676,297246.4640243722,297529.2778602943
365008.73719739,369374.3413820128,363425.196878023,355461.9006434514,348954.00087869744,349078.8950603526,341160.59914997546,341489.7845432663,336619.4241559203,330566.1017493542,332096.97293932777,320813.92456002434,319016.2290396622,319115.05603958125,311206.4415756953,314410.73139070516,310952.96080053196,298440.40141439094,302659.8572178773,304866.32640713995,305086.2695496426,303857.65556758316
368134.2604600482,364352.75595783535,361130.4094260195,354453.6816807361,344790.8354580685,342818.2938308806,339965.6119194218,329478.37876883696,331752.08203891444,326975.10377844784,327632.8104323714,325477.1921058696,322336.4390154974,318134.90210143605,315583.95581841294,306885.7671981895,306826.3923709909,304401.97554278706,304227.16521316627,306144.6438377084,303260.3240385518,302373.54379021574
362282.36413449014,367013.6773735153,360396.1124525283,348022.4728342998,353299.584575651,342458.294096075,345730.9721253314,334093.66034155467,333199.2073118119,336342.92164265143,328944.79746399715,324866.31924659875,318046.91935081687,315378.88747286896,309373.102545509,311816.95925581973,306957.58804886637,303957.6036423838,305261.2850703804,299645.9278124263,296764.795672075,301281.7367416319
370929.6914412241,362952.7452104251,360396.68826311367,358621.54454346054,345866.90735534613,340722.61390615813,340757.8061752391,347230.8609338619,332765.0189608106,329312.27831173915,331396.01180275116,321128.42533010565,319251.2658796621,319662.1022598825,319502.354202957,312844.9395200646,312232.142130973,305164.26594280463,299492.9561257696,301414.1541569556,296713.42584456666,301552.4065867492
367456.58860044024,365048.1150741963,360440.1377264106,356560.93576034677,347159.18852600397,346003.10704032466,340025.2758008976,337207.66406306374,334772.98870637536,326984.5247268055,328851.0374203851,322596.56251131016,317455.6762042065,318282.06922598183,311229.34624350804,314559.5977445516,306513.0678707714,311038.33322919754,304597.8964009067,306131.53647061344,301993.67789512157,298217.0288633298
363895.3440172674,360646.3779783003,357639.58416499564,354631.62450172985,352328.16190780955,344688.7789340714,345985.7529066747,338794.7437018424,335690.6402062894,328667.65588492155,334901.4922481748,324057.24991276616,322630.9232487051,317147.6165978668,315260.7169439336,315803.3392956444,306975.61147110886,304126.6299877301,307170.1662924901,296574.13566543907,296133.83998906513,297805.866575744
363476.07859020325,364239.4947854269,360369.7282698966,359811.39711136365,346576.4649499954,344439.5243898451,342737.3206555899,334270.8217572741,329123.4395234969,326087.310934997,333724.19756674557,323330.6831677603,322921.22960296343,319929.1011057544,316893.65498187504,303403.07066316763,304541.6590858532,314458.14375233557,300743.68696776446,300455.10562551767,296495.2970402113,303175.80330058304
367379.3655467951,367771.25845236395,363406.5513949237,355997.14519207383,343440.2624729225,341089.82938739995,339337.3585616118,335077.0089898154,335508.6103053038,332063.3704430172,323831.1144086247,326903.6115790049,320025.442802351,315633.42090822035,308366.3557855885,312142.6784916461,314349.7455912611,315238.9520412388,304605.97957604204,303538.43558492674,305818.27908571484,298304.0091050862
367257.2492196305,369313.87139971694,360829.0218675792,361093.21780616743,348702.4612268143,350147.3278411325,338677.32141628215,335787.96774439374,335349.0418845501,333580.5112529564,333108.26092111744,325722.98950109404,322436.232384658,320488.679344969,312662.8459010224,310695.0698342563,314363.86785286316,307559.6781019147,299717.89509741345,304080.2972947758,298925.1927246455,307400.0064240601
362721.81358936557,363348.81524499954,359786.03217838454,349974.401844,347037.20254228805,347056.00586948387,347875.36665298627,336941.231864607,339528.62591347867,326636.3840351341,328382.4749824647,321985.1276907108,322642.305413918,320007.91869219654,310803.69898961054,310736.76074717636,316199.4091837385,309656.31688236893,307338.0182638836,299497.8874570722,296608.57974539144,298766.5766809477
