Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
199315.58,182517.22,182195.2,179280.66,181075.94,181709.2,179168.75,182359.0,176261.88,175789.94,177825.14,169070.62,170493.69,171585.62,171933.92,176716.02,176117.75,176292.44,175999.03,180054.14,178766.66,175672.1
198062.38,183486.34,179803.4,180803.62,179722.4,181001.3,183994.75,180197.03,181233.6,176014.66,176618.89,174369.8,173373.0,177579.73,173158.94,174395.97,174070.38,175908.66,178833.75,181262.64,178777.89,174682.56
197543.67,182152.64,182958.47,185714.9,181863.72,187751.72,185034.75,180774.83,177675.34,176706.05,178803.22,173880.81,173230.1,169116.47,172161.28,176589.3,177729.0,176163.34,178876.69,179941.03,178624.56,176102.61
197028.25,182472.38,180642.88,186430.83,182078.95,181036.34,181527.19,181860.72,177264.72,175973.81,177633.28,173463.9,175971.45,173802.75,177854.69,172605.44,175863.06,176263.53,179954.25,178500.86,178537.84,175506.47
199223.8,182943.34,179915.45,184097.16,181347.25,186081.5,182785.84,179701.47,175280.22,177400.78,174913.73,170574.78,174191.56,173843.12,174170.81,177170.88,172696.44,175526.69,178406.52,177185.81,175080.5,173093.23
196062.88,178728.12,186085.9,184393.69,183931.33,181818.97,181934.56,174929.97,178248.25,178431.84,174598.1,173558.12,171437.22,171573.56,170978.39,175683.03,175291.69,173647.1,182576.5,176511.28,178225.6,180851.28
196467.02,179895.1,182402.53,185067.47,182442.53,185417.66,179127.61,180286.2,176500.42,176320.78,174839.16,176601.95,175849.19,174765.11,174682.97,174167.64,171565.25,175773.05,178015.1,180934.06,176676.06,177899.81
196934.34,182841.78,182853.12,183231.97,181412.9,183572.12,183095.83,175952.6,176586.88,178628.5,175069.61,173772.4,172786.5,173395.97,174108.7,178233.03,177724.28,177583.98,178566.62,180447.03,177711.67,176933.72
199559.84,182038.58,180277.28,186598.62,180299.4,182896.73,181157.81,178734.6,179972.81,177414.88,178526.1,170531.16,174674.78,172308.28,172007.6,175402.62,172931.47,174338.53,182970.83,183176.5,177762.69,173068.72
198692.75,179552.38,184380.42,183072.1,183643.06,183924.4,180653.1,177718.16,176675.12,178239.88,175767.1,171585.84,173085.19,173655.44,173439.16,182262.88,175793.14,173852.56,178135.36,177132.1,176013.06,176954.25
195626.38,182738.14,181722.47,181970.42,180193.5,182174.03,181487.97,178571.34,177272.16,174353.84,172826.7,172050.0,173749.78,174781.38,173721.83,175391.53,174717.55,178464.86,175658.0,179538.9,176573.83,171479.23
198292.39,185631.44,182285.84,183910.45,183734.22,184272.1,184496.53,178002.56,175832.3,177521.47,176394.94,174608.72,172765.66,171716.28,171840.72,176686.4,175437.62,176701.06,179057.94,176756.81,178762.22,174992.9
198693.14,181535.56,183087.16,183821.1,183357.39,187720.34,183202.38,182352.19,172902.98,176529.62,177591.94,172059.2,174647.53,173733.36,174408.56,175648.56,176982.34,177403.88,177916.22,178167.64,176155.52,179099.42
195248.69,184085.78,181006.48,179859.2,181827.72,183823.28,183873.11,177475.6,173946.0,174227.44,178302.88,173007.16,174835.03,171159.9,170965.6,175684.42,174443.7,174119.06,179210.78,177433.81,177946.3,174815.75
196460.9,182613.78,180203.81,181936.12,184929.75,180148.8,182568.1,180293.9,178923.28,176742.72,172714.05,172319.53,176238.56,172050.66,174421.84,177750.11,177430.95,177763.17,177614.72,179266.3,179575.36,178476.44
195818.95,182763.44,181439.16,181898.2,185199.81,187632.56,183813.44,180613.89,178295.03,179691.47,177318.33,171454.36,173254.88,173114.25,174088.77,174656.6,172166.19,176052.77,178077.33,175498.66,179733.53,180582.98
196192.97,182228.1,181219.23,188231.27,181018.19,181167.34,184812.45,179628.9,177634.05,178061.34,176540.69,176126.36,172659.81,172240.25,172782.69,172278.81,176005.19,174754.84,178038.88,175731.83,179838.16,178051.1
197004.4,180172.16,180306.28,182684.2,182420.97,185061.78,181131.0,180224.72,180057.61,178634.1,172148.08,174632.7,173845.53,174129.56,177042.69,173387.4,175876.86,179394.4,176166.12,176557.22,178596.47,173681.7
197605.9,179606.53,181163.84,184573.25,184471.47,183554.62,179155.22,181157.62,179601.44,176292.38,173920.53,173239.28,172712.89,174634.6,171255.56,177570.88,173288.77,179325.97,177562.66,177683.94,181137.81,174648.73
194294.5,180671.97,180566.42,185398.4,182141.03,181460.66,182591.42,179315.34,179028.58,175876.81,175382.66,173796.88,172856.88,174674.31,174087.0,176653.44,172121.75,177112.64,177470.55,179147.66,180603.12,173367.53
193815.22,179036.34,179850.5,180201.19,182930.14,185182.16,182091.25,176292.78,177351.97,177716.19,174242.56,176976.94,171066.03,175432.02,173367.84,174742.6,175224.08,178798.88,182392.77,174805.78,179268.72,179227.78
196775.88,181991.16,186818.38,183010.4,182073.12,184153.94,181822.92,176931.28,175830.75,175483.1,177492.81,171982.4,170717.23,171921.84,171404.6,172466.88,175568.84,177452.6,178703.44,179167.25,179717.86,176160.97
195436.77,181546.34,183206.56,183130.52,185192.81,179239.47,180170.9,179581.81,177949.12,173966.08,175455.12,175478.97,174599.25,169642.53,172530.75,175622.25,179933.22,178945.62,180754.31,177718.33,177422.81,177578.44
198493.4,181704.7,180291.06,181824.1,182019.12,186310.19,184033.28,178857.47,175116.77,178038.6,174257.45,172291.25,172618.0,172737.19,170787.31,176645.88,173328.12,176911.39,179161.1,181219.12,179492.72,176706.52
194223.34,182543.4,184394.25,185827.53,184092.12,186766.1,180753.02,181185.34,174916.02,174914.6,172711.56,175739.38,174655.5,173560.16,173215.0,176571.2,177212.1,171469.78,180839.12,176906.64,179245.05,174832.3
198871.9,178013.7,183214.06,183176.58,182768.84,187081.88,183318.38,177401.83,178178.97,174732.47,174428.0,171691.81,172993.28,179290.97,175018.33,176441.33,174201.66,176215.44,179468.42,182770.94,181353.34,176340.52
195845.42,180987.1,182446.44,183315.44,181326.78,181695.89,185990.3,183953.31,185729.06,172812.12,171807.19,174737.6,170878.53,173468.38,173998.5,175775.42,174842.19,177047.1,181062.9,181987.34,180340.03,181077.28
196348.78,182314.42,181267.31,183767.31,181867.25,183070.88,183348.62,179073.88,178665.86,177635.28,174395.44,171653.22,172602.78,172923.22,171226.47,174535.75,173539.08,173687.72,178947.06,181253.92,178738.45,174465.19
198439.16,184825.44,180995.11,187725.31,179947.44,183407.2,181096.6,181006.14,176431.36,175883.67,174947.3,172559.9,172120.23,174087.6,171935.83,175204.38,175693.97,176094.69,172892.64,179915.12,180834.38,173077.81
200768.56,183769.97,179503.88,184773.16,185064.25,184197.31,177910.72,179850.92,178371.62,174528.66,176772.03,174047.06,173215.31,170654.28,171791.8,176702.08,178075.0,173298.28,177428.11,179063.88,178872.19,177461.97
196512.19,183482.97,182135.7,185601.88,180220.88,182011.78,180708.72,178156.84,178595.88,176515.9,177872.64,172973.17,172834.84,171462.31,173904.94,176776.97,177767.03,174436.6,177875.66,173908.72,180646.47,174056.4
198323.44,180625.02,180942.47,184360.22,180895.89,184152.39,182972.06,181651.94,177452.23,179751.66,172999.9,173963.53,174278.61,174121.53,175471.67,175410.88,175477.12,177877.64,177348.97,181160.72,181221.94,176413.94
198583.39,177690.19,182010.97,186133.1,186345.36,182941.69,178547.56,178879.16,177084.08,178101.94,175574.9,173067.75,174844.02,172701.97,168306.72,174366.97,176438.4,176989.73,179675.98,174859.83,181038.11,176205.12
196269.56,181747.75,181196.69,180641.78,182817.39,184970.77,181131.72,180375.1,180578.45,176330.34,177193.28,169853.75,174548.72,171796.08,173600.7,174610.88,174743.27,179106.1,180689.6,178832.6,179802.78,175605.0
197878.28,182518.19,178006.9,184638.78,179921.88,181880.2,184739.16,178023.47,178397.69,176583.19,174545.06,173293.78,170231.81,172834.53,175564.47,174032.47,175808.12,174538.28,176387.88,174802.45,179806.73,176264.1
196733.62,179342.42,183701.22,181809.47,183742.75,181782.8,182649.22,180031.72,176868.4,179093.19,175371.9,175393.48,173637.12,173669.16,175602.83,174397.94,175006.89,176565.27,181855.44,177721.56,177642.38,176024.0
195758.4,182465.53,180191.17,182775.5,184009.28,187092.52,180405.31,180520.28,179686.5,178779.36,177610.94,171769.0,173071.03,172752.1,176854.16,174312.31,174234.45,180722.55,182527.97,177612.75,178062.38,175408.05
197091.58,182103.9,184028.86,180747.69,181848.84,186932.94,180041.75,181771.9,176288.62,175700.88,177197.97,169941.0,172514.31,171454.9,171186.7,174766.4,176522.06,174571.84,181487.56,180684.47,180065.5,177497.31
196586.48,183475.31,180984.97,186230.28,183892.27,188068.66,182371.27,178261.88,179045.81,175653.72,175942.34,175249.22,173924.92,173871.84,172915.53,176056.94,178337.31,175946.47,180632.1,181073.78,179104.62,174324.9
195669.97,180402.47,181961.66,185993.81,181911.2,182922.9,184276.11,180728.14,176035.08,175703.69,174996.02,172161.0,176921.9,173145.22,175925.88,172199.9,174726.34,175650.89,179274.34,180020.5,177437.69,175239.22
200402.86,180729.92,182116.9,183372.0,182607.6,183808.84,179072.75,179304.22,177885.72,177984.44,175379.69,175909.12,171472.72,176813.75,173552.94,175010.4,171618.62,172956.25,177764.0,183075.22,177019.0,177308.84
195211.4,184192.78,181579.03,187518.28,183629.02,182370.22,182775.17,178542.61,177503.94,180393.34,178411.78,173624.02,171481.05,171911.75,170844.97,172860.34,174260.62,177938.0,180370.69,179970.58,182543.88,178102.72
195521.2,182798.84,183900.72,185961.94,186345.45,185659.88,184773.31,177103.66,176065.23,177392.9,176278.97,173433.19,172751.69,171898.97,176809.69,173461.69,174379.19,175397.1,177231.86,176164.12,179668.06,176495.75
196855.72,182973.14,184104.64,183913.75,182544.53,183424.06,180659.31,180044.83,177763.94,178201.22,175138.89,175322.31,172749.34,172340.44,171397.08,175414.56,175103.28,178605.97,176071.3,179693.0,181111.0,175509.62
196947.62,176697.9,182446.81,184882.75,183905.62,185082.11,186047.98,178594.94,177571.39,175300.62,173483.0,172274.94,174485.05,173637.69,169746.05,175404.62,173477.66,177966.38,178678.94,177631.22,180534.67,178893.02
196751.14,183199.39,181975.31,185934.4,183052.66,183714.6,180572.8,181682.69,177555.81,175046.55,176764.27,171305.78,172057.9,170267.92,172427.31,174898.88,173996.9,176585.31,178978.66,178945.19,178183.98,176088.9
198701.03,180468.31,184741.4,185659.72,186623.66,183297.84,180634.12,179834.84,179980.89,178498.08,177237.11,171657.12,175199.17,173163.66,172984.28,175937.3,173919.53,176886.1,180427.53,179240.94,180091.44,175498.19
193144.4,181933.4,182047.84,186456.97,181793.69,184074.48,183894.88,178586.42,176731.38,176344.55,173614.78,178798.31,172362.17,171570.77,173680.33,173578.78,175753.19,175271.31,181082.86,176502.1,180337.4,176315.77
197280.89,182204.0,185011.03,182582.72,178882.16,184269.44,181249.81,179772.28,177274.84,177002.28,178433.78,174870.92,173155.38,176976.81,173993.31,175381.61,173975.7,173116.06,179108.16,176308.28,181968.16,175173.31
