Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
165204.19,168033.12,170622.19,171474.94,170799.16,168244.44,172086.66,174423.97,175119.53,172869.25,172627.16,176013.56,172403.36,181183.53,177770.14,182485.92,184695.44,192835.25,199583.25,203671.81
170167.12,172835.31,170742.97,169186.3,172235.28,172717.67,172653.16,170066.03,173137.89,172233.84,174981.84,175440.22,174607.89,177956.39,178249.88,181415.14,181687.52,190725.08,193878.67,204159.1
168721.72,163791.6,167220.83,171553.81,172229.88,172765.3,171569.44,176303.67,174125.81,171329.1,173964.81,177376.69,174073.78,176793.9,177922.47,180445.22,183433.02,192328.52,200112.56,203376.06
169973.56,171330.45,171954.78,171427.0,169322.84,166972.9,168425.16,175325.23,172006.28,176168.84,176496.1,174876.61,177817.38,176548.16,183475.2,180976.34,181569.22,193174.69,198907.9,201463.0
169904.53,173026.42,171189.19,172054.25,167947.72,165745.5,169609.66,174007.56,173907.53,174800.83,174366.72,172508.38,174635.48,179272.12,179781.38,183462.5,182564.16,193844.47,199288.11,202358.62
172404.84,170048.19,166319.8,172767.78,168310.75,170101.1,169847.58,173705.94,174393.4,175689.62,176940.05,172993.72,178310.7,177331.81,180572.45,182388.97,179808.47,192543.31,198552.95,204554.98
169495.88,168406.88,170138.67,166839.56,170656.69,172698.28,175174.12,169898.92,170989.22,175943.86,175577.38,175999.6,177315.81,178766.05,177564.38,181511.4,183659.06,193406.66,204385.38,206679.78
166175.97,167847.78,169749.47,171545.19,173311.23,172106.7,171329.19,171376.84,177583.81,172393.22,171925.12,178767.5,174109.14,177659.56,178470.34,176941.78,185462.31,187642.66,196669.75,201509.83
166937.64,170258.4,169483.98,169562.38,169607.12,174838.84,170796.89,175314.19,170017.25,175981.28,175091.62,177651.42,176042.94,178511.02,182780.98,179875.72,181206.72,192152.16,198089.16,204491.48
171342.69,171702.9,172408.58,170177.72,170725.25,170151.28,174339.72,171473.36,175091.03,170942.77,175036.31,174585.3,173476.23,174458.11,179912.4,178386.47,187153.38,192398.6,199026.31,205378.44
166782.72,172382.22,169180.3,170610.62,170003.34,173621.97,170180.2,169270.62,174139.92,172531.0,171441.31,171556.47,177435.06,178795.17,179714.7,179975.39,181501.38,192784.23,196342.9,203732.31
168298.52,166709.52,168770.56,167961.4,172214.75,172942.81,172015.16,173892.06,172128.38,173556.9,177480.94,175922.0,177241.03,180655.25,179996.12,178752.4,179604.0,191875.4,196216.52,204126.75
169764.25,169186.66,170282.12,171697.9,171807.5,173043.06,171390.0,170675.03,175745.16,172832.98,173975.61,171461.31,177759.31,181228.1,178477.6,180831.52,179404.64,190270.19,197667.31,205038.53
168144.64,168745.1,169657.22,171754.6,173031.8,169246.47,172863.22,170965.34,174365.03,174086.22,173817.44,174731.84,177104.5,179506.8,179391.12,180318.06,182111.12,191544.06,200973.28,202366.52
169355.98,169893.8,166523.03,170201.6,172719.75,168642.89,173978.94,172000.1,171577.38,173562.2,172979.62,174712.88,177088.66,178121.05,181531.06,179715.0,183446.78,190295.28,201619.61,204316.5
169676.16,168706.83,169898.69,168561.81,171623.81,171767.62,176716.75,170347.47,174476.69,175363.66,174890.94,170497.03,177192.78,178138.48,176399.72,184135.34,181520.95,194521.12,199255.14,202077.81
168180.81,168847.25,167207.19,170669.9,170740.0,170208.0,172013.62,174144.62,174352.9,173419.34,174475.95,178000.42,175797.48,173988.06,176261.16,178200.0,183057.9,190615.34,197652.97,203429.33
168073.03,172271.75,172445.6,169818.69,173729.56,169733.69,169260.81,171568.34,170733.66,172927.19,178497.1,175842.12,173148.03,176997.77,178531.1,179992.75,184016.3,197222.53,199752.9,204759.06
167631.94,166233.69,169835.6,173565.38,171551.02,173644.06,171234.66,172434.47,171414.61,172261.34,178193.69,174902.33,178007.25,179573.4,179572.84,180600.97,183541.38,192177.84,200630.34,207076.1
166179.06,170829.9,170364.6,167682.81,173424.28,172826.9,171246.84,173841.84,175169.75,174012.78,173287.8,174937.16,174472.72,180857.69,178936.62,183769.47,181357.72,192819.67,197685.1,203469.69
167661.88,170614.6,169091.78,170851.84,171009.42,168294.25,169983.81,171680.1,174765.22,173860.42,177009.22,177631.36,175944.16,177728.84,179440.36,181613.9,185258.7,190703.84,199034.33,202568.38
169855.62,168701.81,169462.86,171697.48,171343.11,172356.72,172941.22,175181.94,175820.94,171897.25,171469.02,175059.0,176680.53,177320.66,177467.81,178624.5,184802.92,195636.69,197913.28,203007.62
170510.08,174031.64,168154.98,166774.3,171005.38,172416.2,172654.78,174653.34,170027.6,171395.75,175971.73,175362.7,176938.95,179618.9,181289.06,176807.69,180194.03,191636.02,202039.97,200734.0
167303.47,168958.72,169662.62,173525.42,171652.19,166939.25,168343.02,176080.62,174390.75,171864.56,176371.2,176229.31,176318.16,176977.58,177778.47,183403.45,182352.03,190836.38,199479.9,203869.94
167720.14,167935.05,172581.84,167963.44,170638.28,171825.28,172303.6,170385.0,173819.12,174587.81,175949.94,174996.38,176285.94,179401.4,178468.88,180908.19,182461.94,194999.47,201264.6,204896.62
169796.14,171378.0,168839.5,170843.66,168508.12,172612.38,170106.94,172056.78,172445.06,174991.6,175476.12,173526.77,178695.08,177672.06,178569.69,180549.72,183471.25,190429.27,198615.88,201447.42
169509.88,171378.75,169290.06,173001.84,170923.97,168281.34,172383.4,168600.7,170831.8,172655.16,175980.66,174534.44,177075.22,175804.6,182028.94,182610.06,180218.72,189009.16,199509.84,207391.62
167203.47,169725.95,167968.6,172014.42,169162.72,172676.42,171746.19,172704.97,172901.11,174846.03,176802.45,176294.97,175484.06,174218.69,180675.25,178916.38,180757.16,193107.9,200756.12,203120.27
166134.1,167416.84,171641.94,166152.02,171183.11,170914.94,172914.4,173829.03,171165.98,171474.06,170815.78,174855.44,178426.88,175714.12,178973.28,177330.53,181540.28,190969.28,200582.66,204728.83
169599.89,165806.86,166777.7,166889.78,169237.55,172699.34,170730.44,167241.84,172708.61,177938.12,172479.11,173419.6,177555.31,178900.78,180770.83,180289.92,181228.08,192070.94,199905.75,205492.42
167803.38,168944.56,170310.67,171003.72,171860.78,169315.75,168537.75,174898.06,172669.03,169338.9,174886.12,177715.98,177641.66,178633.48,180512.12,178260.62,180388.9,193196.16,202185.75,202196.5
168569.36,167547.4,168202.84,169392.84,167646.84,172257.72,175392.66,175738.16,174877.22,172542.88,171698.22,178293.78,178791.03,176558.94,179431.78,178855.27,181741.3,190472.47,198196.78,203756.42
167160.28,170981.22,171495.61,167345.97,171564.89,168097.42,170134.53,173823.56,173087.03,176982.47,174162.27,177720.97,177377.47,177851.75,179009.86,178819.25,183369.72,193012.56,197295.6,204755.75
169157.34,172769.55,167983.78,173266.08,170937.44,173055.45,170409.0,175555.97,170518.22,173705.47,174464.62,174178.2,175563.1,177805.16,179724.1,180691.12,182425.72,192943.36,198621.83,205312.3
173093.75,167974.78,172336.36,171416.02,171964.66,172662.0,174519.16,170347.47,173592.94,176024.56,174578.7,177615.97,176118.25,174699.02,179957.4,181029.94,187019.86,192056.38,201802.12,202768.19
169829.12,169072.9,166308.67,170602.61,172829.84,171797.53,172435.86,171981.53,175274.53,171794.67,173102.0,177052.7,173967.44,174382.06,177131.66,181022.22,181184.78,192556.9,202155.06,204310.44
167879.38,169954.72,171411.75,171357.6,170585.6,170788.81,172048.42,169859.81,172540.06,173486.81,178206.81,174500.25,177021.1,181702.78,181875.28,183740.3,181582.27,191094.5,198937.0,202142.47
171512.78,164653.02,171984.31,167127.47,172128.75,171063.52,169852.98,170992.6,173524.97,171661.47,172730.4,173545.03,177716.1,178195.81,176494.19,182542.22,185095.72,186941.38,196091.05,202472.62
170071.34,169116.06,168139.6,170438.5,172956.38,167790.69,169695.16,170187.4,175255.48,177268.69,176486.62,175271.9,175133.72,176485.22,177094.97,177120.78,184265.62,190955.84,196394.25,200337.89
165705.31,168715.28,168878.4,166745.5,171928.19,172249.78,170257.8,171443.67,173702.48,174702.66,178085.12,175325.19,177839.5,180634.03,182590.73,184062.62,182894.17,193097.16,197885.81,202235.66
166558.53,166792.56,169050.0,170466.94,169599.0,172849.88,171467.66,173284.22,175726.81,177428.42,174851.64,174453.28,177877.88,178786.56,178559.5,178387.53,185569.31,191220.0,197483.1,202924.53
169955.47,167358.28,170277.38,171945.84,171091.69,172279.86,174186.78,174608.47,170983.83,173007.22,173974.19,178475.5,178629.52,176785.84,176647.56,181183.0,180872.34,192826.72,197134.84,203696.1
169577.08,171744.66,166754.83,170780.0,173327.64,172606.78,171885.17,173427.81,171004.97,172335.69,174037.75,173963.03,177439.52,178240.78,178070.5,178440.98,183522.56,192155.5,194936.0,202651.14
171479.33,170458.73,166077.62,167475.03,171200.03,170262.06,169503.25,170981.31,173914.42,171566.52,178229.5,172202.31,175212.28,177274.84,173213.69,180841.84,184804.06,191607.88,199534.62,203152.44
167917.52,169110.97,169246.52,170964.02,170197.36,170510.72,170363.5,172801.03,171255.44,174562.83,174260.17,176152.52,177016.38,178350.75,179820.45,179942.16,180744.52,189677.19,199545.95,203502.78
165688.16,168627.31,166885.5,169414.12,168034.69,170024.56,173216.03,174649.92,173559.45,173307.19,174651.47,175003.11,176694.25,173528.4,178533.72,184084.69,181662.14,190875.66,198439.9,203746.06
172373.12,169382.44,171076.88,170186.34,168918.88,175471.08,173296.94,172267.73,175018.06,173263.17,174704.6,173935.3,179168.22,177415.39,178314.36,180519.4,184686.52,192804.61,197759.03,203218.45
169443.98,168674.47,168939.53,171162.4,171697.52,170277.47,174832.4,172487.97,176341.72,173493.33,173063.1,172561.94,174494.17,176874.97,180352.22,185350.7,183053.89,194331.4,196928.0,201955.94
168250.03,171701.75,171301.03,168887.11,170781.16,173220.53,172438.5,171811.0,177130.0,173681.34,173928.25,174114.47,175720.88,178704.81,176077.72,178772.47,182209.1,192993.6,199065.6,203370.28
167653.88,169864.9,168828.62,170577.42,172838.47,168578.4,174383.12,171791.69,175771.19,175104.16,175996.34,176032.78,175529.25,174873.84,179484.89,180055.06,179051.78,193159.44,197909.88,202150.72
169009.28,170796.19,169138.53,167301.6,170071.89,172000.6,171182.44,171286.56,169769.52,174402.06,171580.42,173662.78,175890.39,177038.78,182554.92,182122.97,180794.0,193181.94,198753.06,205823.22
169721.88,168395.92,170704.28,173958.05,169691.33,169791.97,173926.9,169917.84,172908.06,170649.97,173928.9,174722.27,179694.7,178066.2,181275.75,175902.0,184085.14,190550.38,196851.94,201760.44
167927.67,168227.9,166074.25,169557.45,170402.69,173013.55,171089.1,171023.47,172525.0,173461.22,171329.39,175228.67,172905.28,178063.75,179219.78,178327.94,182955.95,195917.62,197065.1,206029.8
168628.0,166349.88,172460.6,168475.16,170915.66,173876.53,169846.58,174532.1,173728.9,174405.19,171793.38,176392.47,176266.75,182809.78,179674.98,183584.45,183121.25,191670.1,197905.2,202612.97
169139.31,168295.66,168787.98,168393.22,170387.28,171219.67,174107.47,171993.97,174127.94,174342.62,173087.19,171395.31,175739.4,178958.7,178823.78,182114.75,185560.55,194021.94,200056.28,202484.42
168469.75,168792.38,169572.5,172276.6,173760.66,174377.38,173755.44,172288.28,170903.44,173023.28,173550.17,175168.84,174595.38,180512.69,178533.88,179517.27,183420.31,189945.36,199417.22,203522.27
