Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,190983.06,193728.2,193274.12,193886.66,193831.97,187642.03,188206.1,182062.11,173982.6,173884.16,172216.5,168243.03,168982.88,170031.55,170921.4,167064.38,167976.47,171454.3,171830.02,175499.47,175799.66
202302.6,191245.1,192284.14,195444.36,190186.84,186787.0,188596.58,186306.9,182079.27,174175.06,176491.8,171451.73,169609.0,170621.73,169051.25,166584.84,173010.62,171872.6,175428.66,172961.88,170323.69,175537.47
203363.52,192578.9,195293.73,193843.3,191286.78,191369.52,190860.39,184643.73,184309.03,174753.5,178495.84,171633.81,169182.39,167664.31,169864.84,168615.16,168683.77,168198.53,169548.61,170543.22,167273.0,173996.34
200255.94,188690.73,191067.72,192035.81,196410.6,190138.3,189926.72,181074.44,180598.34,176233.38,175243.89,174120.67,172994.27,170978.48,166929.16,168182.53,167281.23,165155.39,171197.53,171972.53,174035.4,173047.0
201619.58,190369.11,196450.97,195980.97,192844.78,186300.53,189106.6,182462.03,181577.31,172975.4,178703.44,174455.56,170825.0,166908.39,168761.34,168096.56,168846.92,164823.16,169956.97,170916.94,173458.34,171629.88
200451.6,190544.44,193173.62,194830.61,194255.47,193727.14,189809.22,183466.6,183618.5,176982.6,176749.27,174509.34,170530.88,170453.03,168191.1,167504.4,169799.72,168523.6,169468.23,174594.0,172313.6,173908.52
205270.27,190080.9,194362.22,193350.23,192342.38,191231.25,190592.62,183713.84,180821.86,175552.88,177979.1,170666.69,173011.06,171831.2,168767.05,167981.31,171825.14,169936.6,168640.55,169436.31,170921.3,175179.9
199770.25,190654.6,193436.0,196388.7,193316.73,189623.06,186896.88,184754.97,180631.1,179934.05,174154.28,168501.22,170575.44,169710.73,170446.25,169808.88,169341.95,170731.44,168280.55,173499.1,173366.25,175038.62
202751.56,189856.6,190979.27,195838.12,192762.1,192571.62,187116.22,186959.89,182577.14,179179.03,176034.16,173336.69,171640.12,169745.92,169914.03,170521.38,168163.72,170936.83,169862.72,169839.34,170414.44,173797.48
201280.47,190813.69,193173.84,193686.03,196583.84,192603.17,189944.0,184132.75,184401.9,177258.75,173724.0,172183.22,167200.95,169014.34,169994.88,169470.84,168107.9,167689.53,166503.33,171910.69,173333.62,175288.56
204510.66,191027.19,191818.94,195693.5,193178.0,191971.83,186862.9,183400.97,180653.16,178122.44,176611.62,174350.05,171923.16,172737.5,171065.0,166881.4,173226.69,169742.72,170021.88,168567.97,175368.72,176269.78
204466.55,190024.1,194795.06,196117.88,193641.98,192555.77,191349.78,185786.19,183269.92,174423.06,178626.78,174005.25,168566.88,171153.47,173935.44,168317.55,168155.72,170911.69,167669.27,171806.94,172754.23,174995.16
205739.0,191190.53,191152.0,196418.77,193077.88,192580.84,190966.45,185471.44,186028.66,178401.03,175450.44,170734.88,170130.81,171728.14,168370.94,167219.6,171035.0,169733.47,169522.03,172339.22,169732.2,172164.69
199942.22,188122.14,193713.69,195259.9,194139.56,192786.5,191154.27,183267.1,182035.9,179324.84,175178.75,173195.27,172997.31,168048.14,171128.66,167787.34,166546.22,168811.94,173640.0,170762.62,175521.44,176220.66
200644.03,189646.72,191878.64,194939.62,195693.6,192643.12,188608.67,184641.61,178367.0,173887.75,178390.75,170656.62,170210.19,167070.06,166824.19,168757.48,171025.84,171252.19,170537.34,173885.78,171076.62,169614.03
202166.98,195605.47,192873.88,195455.89,193772.14,192097.78,190008.08,185156.66,180983.44,175152.4,177860.64,173958.53,170003.06,168758.69,172217.22,168405.9,170618.89,170801.78,172460.1,171409.75,172643.9,178116.6
205907.9,188686.06,194873.02,195621.08,192183.6,188697.81,190755.47,184064.27,181169.44,175036.83,175742.4,172814.44,170213.42,169710.03,164766.1,166959.4,166491.28,171064.31,169785.69,169681.81,173393.56,172996.53
204601.44,190125.19,192010.28,194014.23,191677.2,189536.22,188429.28,188537.64,182805.1,176936.86,178885.12,172967.75,170731.61,169386.56,168344.75,169405.66,171450.5,168601.66,166958.4,174508.56,173287.47,175392.03
197331.12,187608.81,195143.88,196891.66,200104.12,192604.83,189710.94,186992.36,183213.17,176037.66,172000.97,170416.16,168609.72,168636.72,170712.23,167764.72,173835.47,171060.88,170959.25,173368.58,173094.33,175583.9
202134.03,189693.47,195070.62,190043.78,190402.61,191084.47,189417.02,182145.75,178667.92,176272.25,174939.33,170485.38,173462.42,172877.6,167845.83,170002.75,170083.5,167653.12,171640.72,170726.64,170661.75,172105.06
204452.5,189269.22,193908.66,192040.12,193487.86,190984.25,186398.5,184369.47,182146.05,175301.28,173099.84,174114.62,169026.34,167761.62,169490.36,163603.84,169869.64,168460.78,168062.77,169586.33,170857.19,176427.9
203348.39,188748.75,194419.64,194365.48,193864.4,189594.19,190840.6,184917.17,181862.58,172688.81,179264.53,173434.3,173260.02,168498.53,166190.58,171304.84,168580.31,169489.77,169170.84,173138.27,169901.08,176940.31
201246.62,190295.97,193244.22,195733.4,191681.78,190769.16,189678.1,189251.66,184506.81,177530.66,173646.6,170002.69,169514.34,168055.47,169101.92,170982.47,170277.19,169908.34,171971.11,171251.9,169332.67,175640.28
204582.5,189644.44,191188.03,193735.94,193201.34,192371.98,188981.38,183596.19,178237.31,178598.44,180085.75,173690.44,169937.06,169907.84,167794.0,166155.58,169764.5,165315.06,170142.84,169761.95,170415.75,177315.03
202672.62,193795.97,191829.39,191219.55,192692.44,190781.73,190090.6,184603.39,181648.42,174827.67,175818.88,170394.55,169594.84,169725.8,171916.05,164006.84,169649.64,166785.47,169706.02,172375.94,172436.66,174422.81
204330.19,189045.97,194408.47,194046.9,193396.89,190799.31,189682.16,183722.03,183561.06,178209.64,177469.44,174840.6,168828.84,166899.28,168062.72,169373.34,171208.31,172895.25,171156.12,171849.6,171442.48,174917.81
202825.28,193250.75,190558.4,193562.47,192398.0,191092.8,188077.44,181277.97,181663.5,177159.53,179068.9,174264.94,170513.12,171470.47,168184.77,166534.03,168795.17,170888.84,170561.34,170907.8,171431.28,176928.86
201684.52,189976.22,192521.53,194616.92,190784.72,193472.12,190148.47,187129.27,181605.88,177445.6,178597.03,170790.28,168782.64,170161.47,170193.62,169328.72,166284.67,168373.62,167860.6,168970.0,171520.31,176266.4
204431.56,190776.19,192725.56,191456.12,194117.81,191959.97,189699.86,186765.9,184910.8,177083.22,177792.28,171729.88,169522.28,168055.31,170108.66,166179.5,171607.22,173665.5,170885.47,172410.4,177641.69,176218.08
202023.0,193124.72,194388.97,191474.56,192380.39,192168.47,187721.94,183282.06,181611.81,178001.25,175827.12,175626.03,173347.72,166186.64,167588.78,168873.75,168465.92,169403.28,168801.22,175005.9,173203.77,172880.78
201964.72,190897.67,192952.44,193775.81,193241.72,189635.53,188246.77,185491.17,180470.1,176334.89,177568.89,170756.6,169248.97,168144.38,169167.22,167354.92,168233.66,169453.05,168560.39,171274.62,173404.81,173789.12
