Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,184628.69,184985.47,187670.16,187583.1,187878.81,189324.81,187946.12,185981.19,183917.84,186140.6,181101.72,188168.05,183481.78,179752.97,180419.66,178865.69,182593.06,177499.34,178781.5,176007.31,177929.2
202302.6,186753.08,186228.22,185395.03,187802.84,183928.53,189201.14,189059.31,186334.16,182672.94,185195.53,184139.31,181824.28,182529.81,182803.16,177863.81,181388.12,179755.69,180663.38,180370.02,176721.53,175977.28
203363.52,180118.22,182960.81,188365.75,188836.95,187701.52,186494.12,189718.77,188253.92,188084.81,185406.47,183479.47,178902.16,183097.81,181162.95,181261.23,185106.16,179801.58,181947.84,177738.08,178972.11,178984.81
200255.94,182982.31,183976.27,186533.9,187783.31,189369.88,191614.38,189019.47,188296.1,184698.83,187794.77,185785.73,185432.34,181206.16,177191.31,182154.62,181973.44,176770.67,181624.81,177631.6,176851.72,181798.22
201619.58,184380.17,184830.69,186129.56,191152.84,188745.8,190555.58,191614.0,187323.98,186825.45,183840.28,181247.66,185387.88,183170.38,181687.53,180286.81,184275.97,183629.3,178655.75,177682.0,174395.95,177079.28
200451.6,182856.53,185949.03,185960.31,189087.6,186602.06,187196.4,188596.31,188939.61,186217.88,183956.9,182456.94,183001.9,181888.0,179735.66,181570.47,181749.14,179330.28,178995.88,177833.55,178047.72,176703.72
205270.27,181737.6,185740.2,188157.1,186151.1,185286.69,186137.31,189854.84,185912.38,187771.44,188960.66,185258.0,183013.11,182860.95,184512.14,182108.7,182565.34,178350.42,179098.22,176618.31,177039.1,177851.84
199770.25,182487.27,183216.8,187067.6,184692.78,186802.4,189479.19,187676.6,185204.42,187038.53,185043.7,187245.38,186784.22,182723.89,180250.14,182577.1,179847.4,176645.12,178816.84,178048.97,174688.28,173518.0
202751.56,179618.97,186904.94,189578.16,185623.03,189297.12,190569.12,190243.81,187350.75,185247.44,188128.0,185981.86,187681.67,183584.72,184955.45,179494.53,180703.66,182031.78,179288.44,176536.72,180207.97,177047.0
201280.47,181258.75,189210.44,191840.6,187088.5,188444.28,194026.72,190208.25,189610.34,184934.53,186646.0,185867.86,185161.9,180973.97,183739.28,182362.48,179245.66,180520.44,179536.66,179420.77,176695.66,177268.53
204510.66,183309.52,181323.36,187971.67,191260.28,189647.8,191524.34,189696.34,189313.84,186244.4,185457.0,184135.02,182016.94,186469.12,183247.56,178255.78,181945.17,177137.62,180543.1,178342.97,180103.6,178844.0
204466.55,182902.6,186848.55,187129.5,186308.34,191383.06,189139.81,192697.81,186405.22,186931.25,185482.97,186976.08,183316.16,182679.38,182829.84,180035.44,181507.17,182157.1,181852.84,179023.53,179598.42,179209.19
205739.0,181612.55,183457.4,187471.53,185525.19,187882.47,188836.31,189194.1,187804.6,184923.62,185598.78,186401.38,183921.03,184092.81,180062.6,181074.62,178249.36,178110.1,181438.5,180759.88,178451.11,176566.83
199942.22,180668.53,183536.75,187920.94,188431.31,188702.81,190740.94,189086.97,184900.39,185338.69,185699.66,183715.12,186670.47,187822.3,180953.92,182961.28,179025.67,181611.23,180097.89,178462.19,177971.78,175992.34
200644.03,183098.34,182434.78,186017.53,188927.47,190855.88,186883.22,189831.9,186222.08,186128.4,185695.72,184390.44,183100.33,180987.66,183628.44,183525.31,178080.4,182553.56,178017.11,175808.58,178874.1,178231.75
202166.98,182701.73,182069.25,189487.5,187075.97,189507.42,187911.31,190311.4,187364.31,184203.1,191583.67,185078.12,182352.95,179932.14,181531.36,179491.06,179813.97,176755.11,180848.0,176599.0,177643.84,175080.98
205907.9,185091.16,186361.56,185552.9,186253.03,191211.06,187323.27,191187.84,187159.56,187575.25,187327.42,187513.69,183454.67,180749.97,181423.62,180230.81,177554.31,179550.28,178095.94,177214.9,179412.56,177537.98
204601.44,182940.36,187541.69,189710.9,183856.0,187305.94,188131.61,189456.31,186221.72,183917.02,191497.14,185124.22,184458.2,185788.34,186334.78,180481.06,184459.48,179048.11,177969.66,174136.84,179688.88,179240.97
197331.12,180886.22,183480.34,185277.97,188994.53,189899.44,185608.02,190652.14,188773.16,186845.9,187028.19,183683.31,188583.94,178981.81,179898.39,179643.19,181794.53,178608.12,180550.03,178401.05,176137.6,177561.84
202134.03,182687.3,185684.08,186717.06,187943.6,186173.03,189579.72,188853.34,189757.69,185958.38,188030.78,181917.78,184511.27,181042.06,183448.6,179731.28,179908.44,180976.95,180643.81,175967.19,177826.6,180550.22
204452.5,183025.4,184438.31,188827.28,187572.4,185555.5,186078.66,191438.84,184277.44,188138.08,187833.62,184666.31,183938.94,184628.38,182387.95,182175.14,177898.34,178244.66,178067.84,175697.03,173531.86,176317.52
