Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,184275.25,186091.47,189970.45,187761.19,187504.3,184927.11,184121.52,183084.4,184471.69,182667.36,181064.84,178863.61,176247.83,177010.56,173866.94,176622.77,179197.55,181610.16,182309.69,185592.78,181479.84
202302.6,180930.5,186977.44,186503.28,186631.25,182859.94,183941.03,185233.97,185174.16,183313.38,178565.1,179060.06,179792.03,178270.28,177351.88,178197.64,174824.94,176105.62,178944.4,184325.28,179373.11,179225.92
203363.52,185208.69,185853.31,183938.25,186978.58,188998.05,187672.86,185424.31,183616.06,180202.19,179785.56,180261.97,179246.19,181179.62,175806.56,172762.75,181945.11,177890.97,178725.0,179944.44,183093.9,183624.12
200255.94,185784.88,188882.53,185905.27,187471.03,186606.5,185019.9,187419.48,183029.69,182507.78,178163.66,178230.31,177757.12,177613.56,174806.97,178309.94,178869.12,179342.62,180682.62,180596.88,180190.44,183160.88
201619.58,182684.0,183735.16,185362.73,188416.22,186784.88,186398.44,185685.81,185443.62,178860.34,179595.33,180545.58,179994.05,177573.25,175372.58,175823.5,179842.97,179488.7,179879.94,183983.55,185219.69,182658.88
200451.6,185197.92,183817.16,188558.38,186983.25,189731.08,185259.47,183395.36,183485.1,180399.84,183243.69,177797.9,179000.98,177084.06,174238.75,175379.12,179149.53,179054.92,182832.97,181945.69,180370.19,183126.97
205270.27,183423.81,186554.19,187878.25,185960.95,188770.53,179197.81,187370.33,179611.06,180717.62,180828.94,181228.66,179720.48,174515.02,180911.67,173542.31,177583.75,176999.95,181969.5,179443.19,184261.78,183792.53
199770.25,183613.84,187093.34,187596.34,186695.53,183507.89,187989.6,182980.25,185592.06,183406.31,181214.84,182755.66,178811.1,179128.58,174367.64,175639.19,173239.0,180890.92,178723.58,183701.28,179272.47,179225.97
202751.56,184707.11,183712.0,190625.11,186942.47,185138.08,184289.28,185324.44,184540.95,179957.16,184626.69,181009.88,175318.55,179306.95,170531.58,176390.78,179046.88,180467.78,180108.34,182578.44,180175.03,181478.88
201280.47,184583.03,187450.8,186680.62,191097.77,190726.6,183096.95,186322.64,182929.02,180651.06,179684.22,179901.5,180803.06,177196.72,174489.4,176465.2,177014.28,176692.02,180874.66,181192.16,184572.08,183514.61
204510.66,183510.22,187394.72,185270.75,188980.33,184970.81,187549.56,185178.95,188824.84,182481.1,182301.69,179303.48,179938.78,177533.5,175951.84,176331.1,171925.16,175593.16,177782.89,184863.11,179562.62,180589.39
204466.55,184806.08,186660.4,186117.94,186615.44,189139.55,186146.84,185780.92,184522.56,181406.88,178694.53,180419.25,179282.25,176173.67,176521.64,180626.1,173395.84,179981.81,177107.3,180086.67,179337.98,184230.38
