Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19,Stage 20,Stage 21
202310.7,200009.52,203278.34,202881.94,205981.42,205227.25,201760.45,203783.9,202293.06,199720.05,197344.3,197732.25,194969.28,195356.28,195579.64,190522.66,191873.31,185913.97,178369.27,182100.53,177436.02,172665.1
202302.6,199285.17,199423.97,203848.34,201669.88,206008.44,202134.56,201868.16,205244.14,199476.5,197569.38,200041.12,194830.67,192377.42,191778.78,189872.0,190016.27,186865.31,185219.16,179981.6,175683.42,173097.03
203363.52,200261.8,201803.88,201811.89,200517.4,203568.88,204254.94,204090.36,203473.28,201476.75,200931.12,198889.03,193414.11,191777.22,193387.34,189100.86,190090.81,185230.02,181995.53,176547.9,176119.25,170613.84
200255.94,198099.0,204301.3,199480.03,202308.31,206465.22,204311.56,203604.53,201950.88,199992.31,198062.89,197278.4,199263.39,193000.0,192647.11,190768.58,187500.53,187204.47,187604.88,183070.53,177132.97,170633.16
201619.58,200368.4,198842.69,203524.8,202143.72,202071.94,205053.06,202656.12,198784.2,197356.97,198351.22,201513.4,199335.84,199450.28,195355.69,192229.25,190686.81,189929.17,182911.34,179256.33,175980.94,170825.78
200451.6,198333.22,200321.28,201431.9,203233.0,203761.83,204248.23,204428.06,200643.34,198789.47,199206.78,198441.81,197395.31,196007.44,190911.84,191390.12,186604.19,185111.53,183573.98,180293.08,177175.0,169771.81
205270.27,199401.48,203078.2,202935.81,200264.84,205005.4,204991.61,204312.34,201239.62,200552.06,200639.28,196335.88,199000.94,192872.53,197091.19,188595.44,190876.62,186727.22,183256.12,177836.72,177290.3,171254.66
199770.25,198256.53,202710.62,201203.47,204055.17,202961.05,202892.03,201861.28,204617.52,200193.56,200048.75,199445.81,196995.25,195268.0,195495.84,193355.62,186535.0,188448.53,183985.31,181158.3,174877.28,169665.44
202751.56,197115.5,201262.1,201834.08,200127.06,207007.22,203013.03,202037.78,201053.03,202781.62,199562.16,201541.3,195389.62,198073.88,193924.22,192421.6,189835.11,183893.78,184362.84,179470.28,176754.34,175163.72
201280.47,196413.4,202282.06,200034.28,204282.28,204131.4,204058.31,204080.44,201977.39,201458.05,199698.73,196136.92,194714.81,196554.98,193138.44,191763.95,188927.7,185542.05,182775.89,183042.72,176249.1,171878.0
204510.66,200572.62,202866.12,205573.06,200814.73,205178.95,204135.08,204101.97,202055.94,203716.58,198888.06,200590.38,196970.06,194243.44,193422.92,192788.84,191717.94,183189.38,185035.69,179681.84,176981.58,167124.4
204466.55,197299.56,202813.25,204044.36,198759.81,202530.31,201287.34,204018.25,201972.03,202289.8,198882.94,195409.4,194559.78,197304.03,192680.86,193487.06,187295.22,190959.56,185480.17,179007.38,178894.39,168697.69
205739.0,194007.47,201730.47,200033.5,203601.44,205054.97,206358.78,203699.81,200226.88,199230.77,196650.25,195181.12,196330.25,197908.72,191506.94,191551.05,187678.52,188551.12,182131.22,178636.88,173870.39,173700.81
199942.22,195896.0,205146.31,202046.33,201622.92,202210.1,203847.56,203344.47,201865.89,201481.34,197565.27,197479.6,196005.05,199102.84,193742.0,191831.25,192208.81,191141.4,183828.5,181358.25,179956.38,171562.84
200644.03,199421.72,205385.53,205740.44,201139.3,202927.19,205453.78,202864.6,202398.8,199783.28,200692.84,196258.12,196787.38,194923.02,192719.94,190321.11,192653.61,183951.97,184171.06,177992.94,175954.06,171767.28
202166.98,197991.25,200897.77,200856.88,200407.73,203276.19,203170.03,205698.4,204766.1,201439.12,199171.12,200594.75,194321.34,197492.34,191275.28,192322.97,185991.3,188494.02,184424.16,179205.84,178782.94,170418.12
205907.9,198709.31,202193.66,205740.48,204181.84,205603.44,201867.6,203566.03,202005.88,198459.66,199045.9,195860.97,196821.06,194641.47,194573.36,190030.66,187950.94,186109.75,180409.4,183804.77,177360.47,172604.81
204601.44,201650.4,202968.0,201709.5,199211.94,201396.02,200786.47,201109.72,202765.25,200412.75,197899.19,197573.03,198082.5,199273.3,192678.5,190623.86,192556.03,187978.89,181931.66,178628.31,178034.03,168811.2
197331.12,199162.16,200606.83,204611.67,202317.84,206278.88,202514.16,206095.81,200569.47,199716.4,201539.53,196858.92,201458.72,195284.69,194043.61,191264.22,190341.36,185635.0,183938.48,182042.62,177662.4,168525.22
202134.03,196418.81,200696.8,203388.4,201303.1,202771.31,204664.84,205626.9,202282.78,201405.5,197101.66,199054.88,199124.48,197278.94,192043.38,195038.03,187527.31,187307.1,182974.38,178681.06,175075.73,172249.9
204452.5,196567.72,200066.16,202345.86,203924.8,204120.62,202805.94,205463.9,200063.3,198956.66,197291.97,197522.4,199923.84,195077.4,193246.17,190781.4,189787.34,183683.1,182559.47,180903.52,171067.81,169026.23
203348.39,197220.03,203653.11,201596.94,201611.44,205588.27,201359.66,204077.5,207180.62,201364.72,197763.12,198946.94,201217.44,194654.1,195685.06,191431.22,191159.72,183635.34,183806.31,179328.62,176382.56,174630.67
201246.62,198166.47,202538.86,204588.28,204287.16,206360.69,199726.47,206285.38,202429.34,201327.39,198114.6,196889.89,193927.44,194782.22,195765.69,192445.9,191546.31,191749.64,179935.97,178505.84,174851.19,170937.05
204582.5,196503.28,200677.56,203314.44,203351.33,201656.16,203901.84,203702.98,200816.22,198901.53,201961.34,200964.31,197792.94,191877.47,194970.73,188008.47,191076.58,188749.78,183269.78,179163.72,177695.56,172569.9
202672.62,196867.28,200019.34,201469.14,202316.16,206617.88,207069.53,203298.47,202579.53,199942.1,198889.53,195362.6,197490.44,193933.28,192595.81,193641.22,191558.69,187103.6,183959.05,180703.64,178208.56,171484.75
204330.19,200799.5,201569.31,202447.72,204609.62,204326.47,206081.75,202166.25,205386.6,199934.66,198663.84,199479.1,196343.17,198543.17,194332.12,188999.36,189612.5,182729.38,181609.6,178649.45,177569.23,171783.06
202825.28,201320.56,200771.38,201914.17,200099.69,200455.88,203314.3,202715.16,199183.62,203494.0,199988.6,198902.25,197664.6,195838.81,193687.69,195479.66,189225.1,183961.81,185749.44,176178.7,177942.16,171905.53
201684.52,198155.69,198545.12,207651.53,203791.97,202502.73,201885.7,204123.11,200963.33,203221.22,198631.16,199732.2,197550.7,196821.97,193768.88,189907.95,189241.34,185574.7,184201.22,177468.4,172890.64,170114.12
204431.56,198914.06,201981.34,202855.1,206495.16,203175.69,205137.66,202080.47,204265.81,197758.34,199250.05,197749.48,197950.5,193150.53,191681.98,192924.64,186398.4,182638.0,181718.22,185592.95,176509.62,171445.11
202023.0,199913.42,205088.8,203677.28,197638.69,203729.12,203275.75,200340.5,202132.47,203046.31,198810.7,204061.28,196304.83,195046.77,192645.97,191567.0,187846.1,184427.2,185974.38,180742.88,173765.81,171229.6
201964.72,196541.0,202459.86,200736.97,203962.23,204152.84,204020.06,202177.56,203021.33,197602.88,201111.34,199649.4,196623.3,195266.22,193271.1,188652.14,186233.12,186489.56,184860.6,180455.92,177713.12,170855.31
203601.6,199732.38,203004.25,202669.81,204364.69,200980.69,202318.4,203061.61,204002.31,202163.19,196113.14,198334.72,199416.89,191027.62,197321.11,191491.33,193571.47,187048.03,181166.78,180852.28,175410.77,169209.69
201353.67,201587.81,203110.6,199714.34,202277.81,201757.97,202155.69,203472.38,204187.44,202703.25,200707.95,197470.22,198598.47,193851.55,192416.62,196095.55,187541.28,186083.28,185562.81,177852.56,172955.78,173024.03
204649.5,198545.16,200713.38,199998.67,200584.27,201512.94,205676.31,205855.73,200580.4,202641.22,200798.62,197314.72,195097.81,197264.6,195726.39,193984.56,185710.9,186540.84,185418.19,175321.69,174540.89,170592.84
202919.86,197434.69,201972.72,200962.73,199986.45,205711.75,202944.95,200953.12,203763.78,201922.0,200798.38,199186.42,198193.62,197072.52,193230.66,194642.31,187450.72,183148.6,185711.28,179898.83,178288.17,167067.16
202795.88,199875.34,202763.62,205462.78,203991.53,205130.34,201034.94,204282.75,203139.08,198982.5,198772.03,197069.94,196352.81,193499.36,195652.16,190734.69,190046.44,187855.53,186570.95,183854.58,173048.16,167689.6
201807.38,200777.31,199290.5,200951.84,199996.39,201302.78,204012.72,200729.1,204903.9,199234.34,203416.4,198366.0,196418.11,193844.75,194090.95,194093.53,188846.69,185523.89,187286.22,176506.98,175817.25,169939.77
204989.81,200038.78,207395.6,202134.03,203171.98,203106.8,203893.44,203090.1,198322.69,200164.89,204299.56,198353.36,196311.06,194588.28,194896.72,196149.22,191112.66,185435.4,183960.56,185342.84,175727.56,173377.69
205360.78,198602.84,201323.53,201619.5,203150.03,202897.78,203437.62,202935.12,202996.28,203671.58,200200.52,196258.42,198595.62,195371.81,191388.25,193115.66,190063.16,188381.95,180671.69,174872.4,175456.4,172077.98
201036.84,198549.48,197317.17,205682.94,205048.23,199524.27,202575.44,202297.44,202631.25,199276.81,199062.19,199878.22,196481.4,195534.12,194982.48,191072.84,186956.44,187145.44,185099.53,179439.9,175525.62,169776.34
203179.38,196609.66,200500.19,201455.0,203585.16,200397.9,204266.0,203965.88,203887.19,197213.02,198040.88,201221.73,192375.19,196142.23,193696.55,194352.03,192169.36,191725.61,181001.22,177282.06,175870.1,169954.2
203818.5,196551.72,198551.53,201511.58,203916.22,204918.9,203312.08,202706.19,203564.47,200518.0,195470.52,197449.31,201216.06,195392.78,192355.9,190106.28,189764.7,186019.31,182229.03,176889.03,177271.4,170447.95
200918.56,199497.06,198283.19,205652.89,202353.81,205164.56,204991.94,202583.6,201272.25,202006.16,199946.72,198141.75,196662.38,195044.22,190647.75,192909.02,189454.38,187920.0,183514.56,181020.34,175526.81,175347.14
205410.03,199174.69,205301.03,206369.22,200205.31,201278.0,201959.6,199305.84,203593.97,200779.81,198180.1,196467.92,197659.94,195381.06,192809.12,191882.84,186083.12,188409.25,184431.97,180375.22,177913.5,167168.66
202269.62,200417.72,203642.05,201790.94,204638.97,199803.56,203472.12,205629.69,199451.44,202675.88,201255.31,199759.36,199900.03,192944.75,193190.28,189114.27,189152.45,187966.56,185071.69,177693.6,176186.2,165880.61
207008.12,199103.34,199184.08,203014.44,201574.81,202017.03,204850.4,201021.9,196216.97,202263.94,201259.61,200831.19,197269.28,198211.84,195587.75,194357.55,190375.12,185928.52,181300.06,174964.31,177880.34,171895.28
204858.25,199310.6,202851.44,205782.34,204409.1,203878.31,202354.61,200617.81,204357.19,199779.31,197469.56,196995.81,198843.53,195539.1,193669.4,191468.67,189834.28,185778.55,181017.1,183079.06,178882.3,168160.7
206864.6,200855.44,202449.48,203603.75,201719.19,205919.2,202693.78,205508.06,200817.06,198674.94,196913.33,195813.7,197717.97,193262.75,196825.47,195091.19,189113.22,186469.86,186160.17,180588.33,179903.81,172049.3
203750.31,200849.06,203247.12,200345.38,200708.81,205109.88,203317.88,202963.9,200465.89,201834.81,199226.84,202343.38,197526.66,194712.28,195818.19,192921.84,187045.22,185363.77,185047.66,182411.88,176393.39,172312.94
203921.28,202546.19,201930.75,206205.5,201522.5,203169.1,202900.78,201234.44,199350.66,202819.75,197189.45,198215.88,195897.9,196811.75,199529.25,191589.88,190325.03,188048.34,182885.25,183034.88,176711.17,174756.03
